stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,254.76,6289.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.09,0,0,0,0,0,0,0,0,0,0,0
  5-6,406.85,6891.44,0,23.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.58,27.67,0,0,65.65,0,71.39,0,0,0,0,0,0,0,0,0,0,0
  7-9,112.22,381.55,0,631.94,0,0,0,1117.37,0,0,0,0,0,207.44,0,0,0,0,0,0,0,0,0,0,0,6562.59,122.13,0,0,2965.21,0,0,37.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,508.53,0,674.99,0,52.93,0,1123.17,0,0,0,0,0,287.9,0,0,0,0,0,0,0,0,0,0,7.75,8289,150.4,0,0,3148.78,0,18.61,63.24,23.14,557.04,0,8.17,26.62,0,0,0,0,0
 14-21,1.77,2.29,0,107.55,493.23,316.06,0,1539.93,0,0,0,28.75,47.69,26.89,0.97,2.21,3.75,20.59,0,224.89,32.85,493.16,1.92,0,291.39,7424.86,81.22,5.23,40.48,206.65,0,39.69,2.85,450.53,107.77,5.26,272.66,986.02,0,0,7.2,0,533.19
 24-34,0.88,0,0,27.91,147.47,25.47,0,1507.35,0,3.72,4.08,42.53,23.5,0.81,1.62,13.84,3.59,172.84,2.13,609.31,51.23,684.4,0,3.7,85.94,4631.78,7.74,11.12,39.37,0,0,28.37,0,6.81,1.12,0,43.99,449.92,0,0,19.18,0,2217.08
 36-46,0,0,0,5.69,82.08,9.52,0,928.97,0,6.34,9.31,55.73,17.46,0,2.95,12.96,2.15,355.56,2.49,359.57,16.59,398.11,0.59,12.94,54.33,1962.49,2.62,6.09,16.34,0,0,13.15,0.65,8.89,5.75,5.58,0.6,182.85,0,0,20.13,0,2805.06
 48-58,0,0,0,1.57,43.18,7.03,0,611.24,6.26,1.35,11.04,95.16,43.56,0,7.36,12.97,3.44,550.5,2.38,184.27,8.95,285.76,0.75,13.42,29.51,1020.27,0.49,2.84,8.14,0,0,2.31,0,0,0,2.07,0,76.23,0,0.42,19.43,0,2107.78
 60-70,0,0,0,2.79,55.34,5.38,2.15,354.51,0,1.87,11.64,149.53,101.93,0,1.09,7.18,7.05,588.04,0.82,158.43,16.45,210.9,1.96,8.56,26.46,564.96,3.45,6.97,1.48,0,0,0.6,0,0,0,0,0,30.65,2.13,2.8,17.95,4.89,1289.76
 72-82,0,0,1.55,0,41.16,35.16,5.21,202.77,0,3.33,12.2,120.06,141.62,0,1.72,11.13,2.83,549.62,3.36,125.98,0.49,206.34,0.73,11.88,21.29,403.7,1.06,2.39,12.6,0,0,1.67,0,0,0,0,0,23.33,0,5.4,28.94,2.79,805.88
 84-94,0,0,1.85,0,51.69,28.85,20.38,211.22,1.21,3.26,21.95,104.31,262.47,0,0.6,14.17,5.51,558.74,1.53,153.42,5.08,162.97,0,17.69,24.65,367.53,0,4.81,6.47,0,2.13,4.66,0,0,1.41,0,0,9.17,10.08,2.8,24.97,6.58,445.32
 96-106,0,0,2.01,0,79.86,36.56,5.14,257.12,0,1.22,20.41,154.54,98.97,0,4.74,32.16,6.69,364.18,11.05,98.85,2.84,225,0.68,12.35,31.02,374.29,4.77,6.53,5.16,0,2.61,5.65,0,0,1.63,0,0,5.29,1.17,3.5,39.81,5.86,306.45
108-118,0,0,0.54,0.73,197.28,47,16.91,214.45,0,9.91,13.64,170.78,61.21,0,2.62,19.56,2.92,472.3,1.26,62.94,1.04,278.66,4.6,5.26,36.38,448.04,0,6.73,6.04,0,1.97,7.8,0,0,0,0,0,6.39,5.11,4.2,33.6,7.9,262.08
120,2.31,0,0,2.94,287.85,33.19,1.6,193.37,0,11.09,17.32,269.87,39.97,0,1.54,24.8,2.12,422.25,0,20.43,3.12,392.26,3.38,17.07,47.49,600.11,1.24,4.96,6.3,0,3.68,4.46,0,0,0,0,0,34.06,1.1,3.8,28,0,131.21
