stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,15.32,2689.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57,0,0,0,0,0,0,0,0,0,0,0
  5-6,1774.11,22526.61,0,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.72,0,0,0,40.08,0,474.63,0,0,0,0,0,0,0,0,0,0,0
  7-9,222.7,457.46,0,849.73,0,0,1134.85,0,0,0,0,0,378.3,0,0,0,0,0,0,0,0,0,0,0,11658.59,651.2,0,0,4627.87,0,90.78,34.62,0,0,0,0,0,0,0,0,0,0
 10-12,18.99,153.16,0,159.03,0,30.52,1370.1,0,0,0,0,0,164.73,0,0,0,0,0,0,0,0,0,0,0,4252.67,368.11,0,0,2211.7,0,39.31,11.09,0,118.52,0,0,0,0,0,0,0,0
 14-21,0,3.6,0,39.67,712.37,127.58,139.56,0,0,0,14.89,10.07,5.66,0,0,11.71,0,0,0,0,126.94,0,0,89.7,1466.43,100.4,5.93,67.9,142.04,0,90.75,0,281.72,39.58,39.82,767.53,455.73,0,0,0,0,0
 24-34,0,0,0,53.15,1253.25,123.77,1322.72,149.56,134.35,57.47,128.49,40.38,13.64,59.74,92.3,109.99,2.29,76.22,55.23,33.25,1182.11,106.77,10.28,732.62,8667.38,332.01,144.6,158.95,0,3.42,3625.09,0,2.26,92.21,169.84,303.57,1631.62,0,0,439.6,0,46.99
 36-46,0,0,24.15,2.94,1294.88,69.56,957.41,247.87,139.09,8.36,156.68,16.09,18.11,86.94,25.38,122.9,0.83,8.9,33.32,25.85,847.26,55.68,16.6,364.56,5200.04,351.16,86.93,83.72,0,0,5698.85,0,0,155.21,152.39,39.73,986.54,0,0,366.2,0,28.46
 48-58,1.32,0,5.79,8.22,1553.08,84.13,2397.15,315.29,239.19,85.5,565.77,30.55,52.75,80.87,26.04,71.24,51.07,36.91,124.46,49.03,1631.67,69.59,60.19,415.27,6889.91,548.66,65.41,110.65,0,4.22,5523.76,30.26,0,78.06,266.11,0,1601.81,0,5.19,320.27,0,115.74
 60-70,0,0,0,0,268.21,18.23,260.94,40.61,61.69,17.37,84.26,16.8,0,30.52,2.75,24.17,0.7,3.05,1.12,6.15,317.55,25.49,8.93,17.34,521.17,68.64,9.51,8.41,0,2.33,1181.36,0,0,9.87,49.43,0,110.91,0.84,0,51.58,0,17
 72-82,0,0,1.26,0,118.3,5.68,93.25,11.56,39.86,18.08,21.47,3.21,0,0.54,1.48,1.32,0,0,2.9,4.09,266.16,2,6.77,23.1,213.81,17.9,0.58,2.19,0,0.88,345.38,3.67,0,15.22,6.82,0,19.56,15.3,0.5,50.35,10.22,13.44
 84-94,0,0,2.85,0,241.97,30.9,90.68,19.12,147.53,26.3,74.88,7.84,14.15,5.74,1.96,73.27,1.31,1.57,20.3,8.39,333.57,31.97,7.7,20.61,180.46,30.28,16.11,9.69,0,2.87,2902.21,0,0,19.88,73.9,0,30.04,1.28,5.27,48.65,3.06,7.46
 96-106,0,0,0,0,96.62,15.96,38.19,4.38,30.97,3.49,29.55,0,0,2.98,2.53,7.22,1.44,0.75,0,1.03,210.18,7.74,7.31,2.41,66.6,16.2,6.72,5.05,0,0,725.94,0,0,9.58,19.45,0,17.33,0,0.85,26.95,5.84,3.85
108-118,0,0,0.47,0,155.56,18.59,34.38,15.73,52.91,11.24,26.91,1.36,0,0,2.53,53.64,0.77,0,2,2.38,244.31,25.19,0.57,9.92,51.13,11.33,0,2.2,0,0,801.92,0,0,1.36,35.43,0,9.2,0,0,60.76,0,13.57
120,0,0,0,0,1202.98,282.74,174.98,51.88,470.13,101.84,369.29,0,5.2,25.54,4.82,61.22,0,3.94,67.65,3.23,1967.63,105.11,78.97,127.1,464.66,149.91,15.04,30.4,0,24.87,2952.63,16.86,0,19.29,7.71,0,43.7,5.62,9.44,234.8,22.11,20.86
