stage,eye,glial,mesenchyme,neural,spinal.cord
 48-58,0,0,0,1.24,0
 60-70,1.41,0,0,4.38,0
 72-82,2.26,0,0,13.84,0
 84-94,4.06,0,0,3.96,2.7
 96-106,0.63,0,0,0,0
108-118,0.56,0.66,0,9.28,0
120,3.98,0,6.2,17.06,0
