stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,101.65,5068.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.75,0,0,0,0,0,0,0,0,0,0,0
  5-6,206.33,3520.36,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.06,40.1,0,0,19.54,0,25.6,0,0,0,0,0,0,0,0,0,0,0
  7-9,57.86,70.03,0,228.07,0,0,0,278.91,0,0,0,0,0,78.83,0,0,0,0,0,0,0,0,0,0,0,2721.57,134.05,0,0,840.4,0,0,65.69,0,0,0,0,0,0,0,0,0,0
 10-12,0,24,0,219.39,0,23.08,0,319.6,0,0,0,0,0,31.52,0,0,0,0,0,0,0,0,0,0,0,2292.34,60.78,0,0,639.99,0,0,79.33,4.43,41.62,0,4.93,13.9,0,0,0,0,0
 14-21,0,0,1.32,8.64,55.94,9.03,0,37.54,0,0,0,16.06,3.95,0,2.28,0,0.81,0,0,0,0,39.8,0,0,19.92,506.26,5.37,1.78,0.88,14.14,0,3,6.91,44.31,2.73,0,27.49,163.53,0,0,0.89,0,0
 24-34,0,0,0,2.8,26.11,0,0,71.37,0,0.68,0,21.3,0.77,0,1.85,0,3.65,0.92,3.13,4.24,0,61.79,0.66,0.82,31.29,1192.32,3.22,0.66,8.94,0,0,26.43,0,0,0.66,0,11.85,256.1,0,0,11.01,0,0.69
 36-46,0,0,0,0,23.89,1.22,0,229.71,0,1.05,1.15,64.01,0,0,6.7,13.72,0,0,0,0,0,115.92,0,0.67,26.08,1368.88,7.48,5.8,11.27,0,0,40.74,0,0,7.29,0,0,335.66,0,0.62,5.84,0,3.36
 48-58,0,0,0,0,18.96,0,0,367.41,0,8.23,2.57,65.51,0.37,0,1.96,0.42,0.37,0,0.99,2.08,0.54,112.97,0,1.87,16.47,951.61,4.3,5.6,5.05,0,0.53,15.14,1.31,0,0.37,3.61,0,219.27,0,0,20.66,0,6.21
 60-70,0,0,0,0,15.71,0,0,527.38,0,0,2.21,56.12,0,0,0.58,0.98,0,3.44,0.8,1.19,1.05,107.56,0,4.84,11.31,798.4,1.36,4.62,1.51,0,0,6.09,0.64,0,1.45,0.86,0,129.78,0,0,5.28,0.59,1.87
 72-82,0,0,1.15,0,12.72,12.68,0,304.95,3.13,0,4.26,62,0.56,0.58,1.64,2.31,0,0.54,3.39,0,0,115.95,0.96,5.49,18.56,567.54,2.57,1.21,1.3,0,2.01,10.27,0,0,0,0,0,54.5,0.5,1.34,15.98,4,3.91
 84-94,0,0,0,0,11.41,18.81,0,224.79,0.56,0,7.45,50.51,5.36,0,0,6.81,3.26,0,1.03,0.96,0,140.05,0,1.65,12.85,413.37,5.82,2.2,4.94,0,0,5.81,0,0,1.78,0,0,48.8,0,3.1,5.43,1.74,0
 96-106,0,0,1.88,0,11.15,14.69,0,263.23,0,0.58,4.45,46.31,6.19,0,2.53,3.92,1.69,1.36,2.28,1.22,0.69,86.6,4.88,6.02,9.86,289.19,0,7.88,8.69,0,5.5,19.23,3.17,0,0,0,0,20.13,1.88,2.2,3.94,2.92,0
108-118,0,0,0.8,0,15.98,20.42,0.62,162.02,0.64,3.7,3.95,42.94,5.16,0,1.65,4.92,1.84,4.15,1.34,3.44,0.58,114.02,0,0.72,8.9,468.7,1.94,3.16,4.49,0,0,2.49,1.9,0,0.42,0,0,11.52,1.84,0,7.2,5.57,3.81
120,0,0,0,0,12.6,21.82,0,191.23,2.44,0,1.74,100.41,13.42,0,0,11.8,3.26,1.05,1.11,3.38,0,98.79,0,2.75,25.62,454.89,2.35,23.15,2.84,0,0,9.96,0,0,0,0,0,16.45,0,3.84,0,0,0
