stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,269.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,6.56,106.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,16.47,0,11.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.03,0,0,0,4.85,0,6.15,0,0,0,0,0,0,0,0,0,0
 10-12,0,167.06,0,475.29,0,320.46,0,0,0,0,0,0,0,31.04,0,0,0,0,0,0,0,0,0,0,0,3278.92,21.79,0,0,152.75,0,3.1,0,1215.03,0,0,0,0,0,0,0,0
 14-21,0.89,0,0,34.06,1407.22,171.24,0,1.77,0,0,0,0,0,4.45,72.8,0,21.77,0,0,0,0,3428.37,0,0,1464.79,586.48,5.06,0,0,0.94,0,23.14,22.52,0,0,0.86,29.99,0,0,2.4,0,0
 24-34,2.64,0,0,3.65,266.79,46.32,0,8.81,0,2.78,0,1.37,1.48,6.16,212.34,0,0,0,0,0,1.66,2115.72,1.66,25.33,268.24,198.03,0,0,0,0,7.24,14.35,2.2,1.87,0,0,12.76,0,0,16.24,0,0
 36-46,0,0,0,0,93.32,5.36,0,5.47,0,2.04,3.5,0,3.14,0,249.93,0,0,0,2.56,0,0.67,1980.33,0.64,381.49,132.85,280.96,0,1.79,0,16.41,30.29,4.53,0,0,0,0,15.31,0,23.04,1.64,0,3.32
 48-58,6.55,0,0,0,54.98,3.7,0,59.84,0,0,13.71,19.38,0.38,0,200.79,0,0,0,0.78,4.53,0,1871.76,1.4,390.04,72.87,329.21,0.43,0,0.64,0,39.25,15.41,0,0,1,0,19.68,0,13.18,3.9,3.14,2.29
 60-70,1.61,0,0,0,30.7,0,0,72.68,0,10.62,69.77,14.25,0,0,140.98,3.99,0,0,0,0,0,2186.17,0,575.21,24.67,779.29,0,0,2.15,0,21.42,7.83,0,0,0,0,31.72,0,171.52,0,91.14,12.27
 72-82,0,0,0,0,33.32,1.04,0,156.69,5.53,5.41,54.87,33.99,0,0,168.36,0,0,0,0,5.51,0,3173.96,0,456.49,16.34,1246.79,0,0,0.74,0,42.56,0.66,0,2.8,0,0,6.07,2.73,248.21,20.79,241.55,9.58
 84-94,0,0,0,0,23.19,1.38,0,178.86,1.34,2.01,79.11,20.37,0.75,0,144.52,0,0,0,0,1.81,0,2701.73,0.91,490.82,14.96,1286.52,0,1.81,0.88,0,40.4,18.59,0,0.92,1.38,0,2.23,3.02,254.91,0,267.83,0
 96-106,0,0,3.82,0,18.94,9.71,0,135.38,0.64,1.05,37.13,19.26,3.7,0,220.4,4.24,0.6,1.98,0.72,0,0.63,2449.88,3.47,300.51,30.68,1306.02,0,3.43,4.9,0,47.7,4.56,0,0,0,0,65.49,0,255.63,10.36,333.07,0
108-118,0,0,0,6.21,10.16,1.22,1.44,126.76,0,0,63.67,6.61,0.86,0,136.27,7.66,0,0,0,4.07,0,2447.59,0,339.83,3.3,1544.08,1.13,0.55,1.97,0,51.14,1.05,0,0.75,0,0,31.6,1.01,199.62,3.13,177.1,1.84
120,0,0,0,0,9.58,0,0,72.31,1.1,0,22.69,72.8,1.42,0,148.34,0,0,0,0,9.46,0,1543.11,0,374.4,3.96,857.76,0,0,0,0,94.68,17.91,0,0,0,0,48.2,2.31,282.97,0,197.15,0
