stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  5-6,0,17.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,7.86,0,4.7,0,0,0,52.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9,0,0,0,7.74,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,22.09,0,64.33,0,0,0,256.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1313.08,0,0,0,25.16,0,0,0,18.13,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,12.62,0,0,125.02,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0.9,0,0,0,587.27,4.13,0,2.96,0,0,0,1.23,0,0,1.32,76.03,0,0,0,0,0
 24-34,0,0,2,0,3.64,0,0,138.73,0,0,0,61.61,0,0,1.13,0,0,0,0.61,0,0,6.67,0,0,1.36,2617.33,1.33,2.44,1.96,0,0,0,0,0,0,0.69,531.03,0,0,0,0,0
 36-46,0,0,3.87,0,4.35,0,0,146.99,0,0,0,190.44,0,0,0,0,0,0,0,1.55,0,9.77,0,4.9,0,3703.16,0,1.34,8.99,0,0,12.86,0,0,0,0,1034.98,0,0,0,0,0
 48-58,0,0,0,0,7.89,0,0,509.66,0,16.84,2.27,455.97,0,0,0.63,0.4,0,1.14,1.17,0,0,43.28,0,11.41,20.28,5614.77,9.33,2.33,4.58,0,0,2.61,0,0.53,0,0,1290.18,0,0,0,0,23.78
 60-70,0,0,1.9,0,54.19,0.59,0,3793.79,2.23,14.13,2.51,533.71,1.73,0.66,0,6.42,0,6.5,1.16,1.77,0,105.4,0,1.54,12.85,9374.51,0,0,11.13,0,2.07,17.88,0,9.88,0,0,1143.07,0,0,1.05,0.81,17.1
 72-82,0,0,1.92,0,53.96,15.95,0,8288.51,0,2.85,12.86,491.9,3.7,0,0,8.74,2.07,1.42,1.67,1.36,3.31,190.7,0,11.14,1.7,10123.78,9.68,1.67,24.05,0,2.19,8.14,0,0,0,0,734.14,1.36,7.77,7.73,0.79,12.5
 84-94,0,0,4.24,0,74.53,8.13,0,3594.55,0.56,1.95,8.06,354.55,0.91,0,0,0,1.25,3.85,0.69,0.68,2.43,103.32,0,30.17,4,5374.71,3.39,0,18.1,0,0,5.5,0,0,1.91,0,447.35,4.48,10.24,6.34,6,9.43
 96-106,0,0,3.16,0,46.74,14.63,1.05,3818.25,2.87,5.41,4.34,354.09,1.54,0,1.54,5.01,1.7,0,3.24,6.3,0,110.79,3.31,0.93,2.79,4594.09,0.65,2.36,28.39,0,9.79,11.54,0,0.68,0.8,0,275.53,13.84,4.19,3.53,1.52,0.75
108-118,0,0,4.42,0,41.69,6.23,0,3493.97,2.88,2.41,4.56,376.57,2.87,0,0,3.18,2.21,1.42,1.71,0.55,0.66,148.52,0,12.16,7.51,5862.91,2.31,2.83,36.87,0,2.81,10.21,0,3.52,0,0,225.16,1.56,1.17,13.23,4.68,6.45
120,2.82,0,4.41,0,111.04,14.9,5.97,4754.9,2.03,20.56,22.22,941.13,8.81,0,0,12.3,0,10.87,1.69,1.61,0,293.13,0,19.96,7.05,19547.15,0,8.54,28.2,0,10.12,18.18,0,0,1.63,0,688.31,0,0,26.99,5.67,0
