stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,31.88,87.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,200.31,134.47,0,0,0,0,0,0,0,0,0,0,0,20.82,0,0,0,0,0,0,0,0,0,0,0,6.35,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,563.16,11.34,0,124.08,0,0,0,7.94,0,0,0,0,0,410.75,0,0,0,0,0,0,0,0,0,0,0,76.72,368.73,0,0,42.11,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,16.48,0,78.76,0,10.76,0,0,0,0,0,17.68,0,0,0,0,0,0,0,0,0,0,0,228.33,113.27,0,0,141.71,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.09,4.76,153.6,331.58,0,47.06,0,24.09,0,0,2.19,0.87,9.99,1.14,1.9,2.24,0,0,48.2,510.62,1.02,0,204.08,247.01,17.38,2.02,1.68,111.74,0,6.85,60.75,2.64,5.8,33.35,73.94,0,0,18.77,0,59.63
 24-34,0,0,0,0,34.24,137.11,0,21.76,5.07,49.25,2.39,1.39,0.67,0,34.52,12.53,0.6,5.53,0,0.68,200.78,751.77,0.61,0.89,513.92,261.83,3.53,0.63,0.88,0,0.99,6.36,4.49,4.88,2.64,31.07,54.25,0,0,275.51,0,225.14
 36-46,0,0,0,0,23.3,6.76,0,44.99,25.1,17.53,3.96,13.53,0.56,0,32.66,21.16,0,27.76,0,9.4,191.31,859.72,0,16.6,534.76,247.96,7.27,6.34,0,0,0,6.4,0,11.15,0.56,7.5,31.3,0,1.25,283.59,0,284.5
 48-58,0,0,0,0,3.31,10.01,0,44.27,9.44,13.07,10.05,84.03,5.04,0,35.62,25.19,0,4.55,0,3.2,180.19,709.61,0.95,35.93,251.91,255.4,4.39,0.72,3.94,0,3.88,10.42,0,3,0,0,30.84,0,0.91,221.24,0,437.63
 60-70,0,0,0,0,5.53,24.16,0.81,79.86,5.43,4.14,3.83,161.27,0.72,0,37.92,58.47,0,3.55,0,0,49.48,669.06,0,131.93,135.04,255.23,0,2.7,0,0,13.63,5.68,0,0,0,0,19.13,0,37.63,228.42,11.92,285.44
 72-82,0,0,1.75,0,0.69,55.58,46.52,104.04,8.51,0,1.33,98.24,5.44,0,10.16,31.74,0,9.29,0.68,0.96,31.6,503.76,0.94,103.72,111.75,200.58,0,4.98,7.06,0,31.1,10.42,4.38,0,0,0,8.28,0,74.71,314.48,101.1,172.34
 84-94,0,0,0,0,5.27,72.48,149.03,106.48,8.24,5.33,0,25.75,4.84,0,11.61,46.63,0,4.7,0,0.57,61.44,401.71,0,94.2,59.34,136.57,0,3.11,4.78,0,22.92,7.24,0,1.79,1.3,0,4.91,0,33.31,313.66,113.24,127.07
 96-106,0,0,2,0,6.62,116.92,168.99,104.66,3.98,8.42,1.81,76.63,0,0,7.79,64.8,1.32,7.78,1.32,4.23,36.81,264.55,0,54.11,31.06,160.76,0,6.28,2.5,0,62,33.15,0,0.63,0,0,2.89,4.84,16.68,345.94,144.23,56.37
108-118,0.45,0,1.39,0,3.55,246.63,548.6,89.49,3.9,8.94,0,22.46,3.79,0,5.85,87.71,0.43,18.47,0,2.88,72.5,344.82,1.25,59.94,40.43,168.57,1.4,0.42,0,0,107.88,9.59,0,2,0,0,0,0,35.81,287.6,85.17,60.52
120,0,0,0,0,7.97,278.26,133.6,24.5,4.91,1.8,0,32.03,1.52,0,1.17,163.65,0,0,0,7.19,39.74,301.91,0,101,27.38,157.47,3.25,12.48,2.11,0,104.89,2.12,0,4.78,0,0,0,13.55,21.14,432.26,186.54,16.47
