stage,blastomeres,epidermis,eye,mesenchyme,neural,paraxial.mesoderm,spinal.cord
  3-4,66.56,0,0,0,0,0,0
  5-6,118.91,0,0,0,14.45,0,0
  7-9,0,0,0,0,17.67,3.28,0
 10-12,0,0,0,0,9.52,0,0
 14-21,0,0,0,0.99,1.64,0,0
 24-34,0,0,0,0,1.45,0,0
 36-46,0,0,0,0,0.75,0,5.28
 48-58,0,0,0,1.13,0.95,0,0
 60-70,0,0,0,0,10.89,0,0
 72-82,0,0,1.88,0.74,0,0,0
 84-94,0,0,0,0,4.25,0,0
108-118,0,1.16,0,0,0.93,0,0
120,0,1.35,9.95,0,10.2,0,0
