stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,140.98,4283.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.1,0,0,0,0,0,0,0,0,0,0,0
  5-6,69.25,1378.83,0,0,0,0,0,0,0,0,0,0,10.32,0,0,0,0,0,0,0,0,0,0,0,18.74,0,0,0,19.66,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,14.52,22.46,0,49.94,0,0,100.85,0,0,0,0,0,48.05,0,0,0,0,0,0,0,0,0,0,0,883.03,8.54,0,0,362.22,0,0,21.05,0,0,0,0,0,0,0,0,0,0
 10-12,0,77.44,0,58.53,0,0,201.06,0,0,0,0,0,18.21,0,0,0,0,0,0,0,0,0,0,0,1277.35,35.42,0,0,378.19,0,0,3.03,0,83.23,0,0,0,0,0,0,0,0
 14-21,0,0,0,9.72,100.2,56.37,29.7,0,0,0,12.87,7.44,0,1.15,0,6.42,0,0,0,0,49.97,0,0,40.94,587.62,17.6,2.4,4.86,13.95,0,7.36,0,64.43,4.85,0,59.2,181.63,0,0,1.14,0,0
 24-34,0,0,0.62,0,32.89,3.46,94.1,0,3.87,2.98,12.62,0,0,1.56,0.71,3.78,0,2.02,1.26,1.95,77.84,0,0,37.51,935.87,0.84,30.13,6.45,0,0,2.28,0,0,7.44,0,9.68,129.54,0,0,18.64,0,0
 36-46,0,0,0,0,33.28,2,266.28,0,0,2.14,24.01,0,0,0.65,4.53,3.19,0.57,0,0,18.21,69.67,0,0,20.12,899.72,0,18.42,1.18,0,0,15.67,0,0,5.07,0,0,197.93,0,0,16.91,0,0.66
 48-58,0,0,0,0,17.92,4.47,471.73,0.67,3.16,2.8,37.57,0.56,0,0.59,2.38,8.77,4.13,0,0,5.46,63.76,0,2.84,14.19,694.37,7.72,11.11,3.28,0,0,5.83,0,0,0.58,0,0,110.87,0,0,15.17,0,17.25
 60-70,0,0,0.86,0,16,0.66,702.26,1.28,4.26,4.37,35.11,4.38,0,0,1.48,0,0.85,2.65,0,0,74.31,3.37,0.76,3.93,688.13,0,5.31,1.38,0,3.25,6.26,0,0,0,0,0,55.11,0,0,4.18,0,4.43
 72-82,0,0,3.49,0,15.43,1.24,771.49,0,0,0,55.44,5.98,0,11.87,1.49,0.65,3.43,0,1.24,0,85.27,0.78,4.53,22.04,522.75,0.52,10.29,2.22,0,0.77,0.55,0,0,0,0,0,25.49,1.77,4.7,13.74,6.45,4.5
 84-94,0,0,4.3,0,19.82,2.31,474.85,0,4.9,2.4,29.62,2.66,0,0.8,5.25,2.11,1.29,2.12,0,3.35,60.05,0,4.24,9.84,290.78,1.46,13.19,0.67,0,2.91,8.92,0,0,2.51,0.57,0,26.22,3.8,0.59,22.96,0.62,15.6
 96-106,0,0,1.91,0,17.5,4.28,432.17,0,1.43,6.14,45.37,1.41,0,3.07,4.16,1.69,1.25,0.63,3.78,0.75,47.24,2.07,2.39,10.61,280.39,0,16.8,6.5,0,4.56,11.04,0,0,0,0,0,8.42,1.24,0,21.13,5.08,2.56
108-118,0,0,0.52,0,23.16,6.54,432.43,2.69,1.62,1.94,26.19,3.08,0,0,5.47,5.49,2.48,0.6,3.06,0,74.34,0,0.46,3.89,451.57,0,5.61,1.84,0,8.05,2,0,0,0,0,0,7.62,0.52,1.44,18.55,3.15,2.33
120,0,0,0,0,16.29,3.81,244.21,0,3.4,0,25.44,1.09,0,3.63,5.82,0,1.91,4.83,0,0,39.22,0,0,4.16,398.35,0,6.08,4.36,0,0,7.18,0,0,1.58,0,0,13.43,0,0,9.54,0,0
