stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,13.98,564.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.55,0,0,0,0,0,0,0,0,0,0,0
  5-6,34.06,740.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,29.58,46.64,0,29.01,0,6.96,0,190,0,0,0,0,0,30.93,0,0,0,0,0,0,0,0,0,0,0,658.21,46.63,0,0,178.47,0,0,4.3,0,0,0,0,0,0,0,0,0,0
 10-12,0,7.16,0,63.88,0,0,0,141.13,0,0,0,0,0,13.62,0,0,0,0,0,0,0,0,0,0,0,1187.92,14.88,0,0,398.23,0,0,28.42,4.76,49.1,0,0,0,0,0,0,0,0
 14-21,0,0,1.23,4.02,99.46,22.43,0,41.88,0,0,0,7.82,5.56,5.97,0.89,0,6.93,0,0,0,0,41.47,0,0,22.88,369.38,13.68,0,3.48,10.05,0,0,5.36,126.49,8.26,5.76,172.39,77.86,0,0,2.02,0,0
 24-34,0,0,0,3.4,24.39,0.68,0,34.75,0,0.92,1.38,18.52,0.67,0.66,0.79,0,4.22,0.6,9.74,1.1,2.01,31.57,0.71,0,20.79,339.32,1.26,0.6,15.63,1,0,0.7,0,1.59,2.01,6.02,16.92,74.71,0,0,9.37,0,1.44
 36-46,0,0,0,0,5.78,0,0,37.33,2.75,0,2.3,17.94,1.77,0,0,0,3.5,1.56,3.67,1.29,0,23.7,0,0,15.56,252.8,1.29,0.59,1.43,0,0,3,0.78,1.05,0.59,4.85,0,51.42,0,0,6.12,0,5.9
 48-58,0,0,0,0,4.16,0.49,0,80.71,0.39,0.4,0.56,47.84,3.4,0,0,0,0,0.62,4.1,6,6.59,44.95,0.59,0.44,9.31,189,0,2.42,1.69,0,0,0.62,0,0,9.16,1.39,0,44.29,0,0,0,0,0
 60-70,0.8,0,0,0,14.16,0.67,0,87.33,2.7,6.63,4.97,21.32,2.11,0,1.77,0.86,0,0,3.79,1.37,0,41.62,0,6.53,7.96,120.39,0,0,1.33,0,0,3.92,0,0,0,1.63,0,23.35,0,0.57,1.33,0,0
 72-82,0,0,0.93,0,7.3,6.25,0,60.4,0,0,0.74,20.8,3.98,0.55,0.75,7.04,0.54,0.93,0.72,2.86,0,72.29,0,1.81,16.94,135.52,0,0,13.27,0,0.71,3.93,0,0,1.9,1.81,0,27.27,0.81,3.09,3.68,0,0
 84-94,0,0,1.99,1,10.5,4.99,0,58.06,0,0.7,5.06,22.79,3.64,0.71,0,4.98,4.72,0,8.55,4.42,0,79.66,1.21,3.34,4.9,99.05,6.71,0.7,1.7,0,5.8,18.76,0,0,2.52,2.66,0,37.85,0,0,5.72,3.35,14.12
 96-106,0,0,0,0,7.62,15.92,1.55,39.25,0,0.56,1.53,30.51,2.4,0,0,2.69,4.98,0,2.63,7.4,0,79.18,1.23,1.14,6.74,87.72,0.62,1.32,1.44,0,0,14.45,0,0,1.17,0.87,0,4.56,0,0,0.66,1.41,0
108-118,0,0,0,0,24.34,12.39,3.79,40.84,1.59,1.66,4.88,48.71,6.19,0,2.61,6.34,3.31,0.53,4.99,15.12,0,78.64,0,2.12,16.85,138.17,3.11,0.66,12.45,0,5.23,23.41,0,0,2.15,1.48,0,4.28,0,0.84,5.41,4.97,1.48
120,0,0,0,0,50.92,19.38,0,78.13,0,0,1.69,41.2,9.1,0,0,4.7,0,0,0,2.13,0,68.76,0,0,15.01,100.28,2.53,1.15,5.02,0,0,9.71,0,0,5.1,0,0,42.91,0,0,17.26,0,0
