stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,309.47,7138.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.99,0,0,0,0,0,0,0,0,0,0,0
  5-6,527.02,6764.11,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0,0,180.02,0,0,0,57.22,0,130.05,0,0,0,0,0,0,0,0,0,0,0
  7-9,352.79,341.11,0,484.18,0,0,0,1076.72,0,0,0,0,0,385.27,0,0,0,0,0,0,0,0,0,0,0,10023.94,489.65,0,0,3616.72,0,8.74,23.19,0,0,0,0,0,0,0,0,0,0
 10-12,0,343.77,0,519.92,0,39.98,0,951.76,0,0,0,0,0,55.04,0,0,0,0,0,0,0,0,0,0,3.87,7971.8,258.87,0,0,2695.31,0,8.71,22.87,15.28,356.99,0,24.56,27.78,0,0,0,0,0
 14-21,0,4.07,2.75,27.89,464.91,122.12,0,191.73,0,0.87,0,58.8,20.67,1.92,11.64,0,5.92,0.96,2.18,2.42,3.72,215.39,0,0,177.39,2866.55,68.87,11.81,41.81,86.6,0,42.25,1.38,290.9,40.79,12.87,285.35,931.03,0,0,15.65,0,10.2
 24-34,0,0,4.31,18.56,193.31,10.41,0,398.27,1.43,24.52,8.9,120.12,5.92,0,15.51,7.13,9.51,11.59,19.03,7.71,7.83,576.94,7.6,1.66,176.46,8478.35,18.49,48.33,57.86,1,1.61,153.02,0,1.8,6.81,0.7,64.02,1777.54,0,0,145.52,0,10.97
 36-46,0,0,0,3.13,149.84,2.37,0,1075.89,2.64,9.62,35.68,370.89,0.56,0,8.2,1.62,0,19.68,14.78,6.12,8.57,661.51,1.34,9.8,142.11,11680.16,35.41,35.51,54.54,0,1.74,176.69,0.81,0,6.49,3.62,0,2460.35,0,0.62,105.11,0.78,1.25
 48-58,1.35,1.29,0,0.43,116.3,3.1,0,2150.17,6.54,23.19,30.04,565.69,3.17,1.78,15.62,10.23,3.57,14.78,8.68,15.12,20.89,837.11,8.19,32.88,140.57,9081.5,17.78,35.66,41.07,0,1.12,130.67,0,0,6.58,1.81,0,2146.96,0,3.51,80.37,0,24.47
 60-70,0,0,1.39,0,136.44,11.7,0,3106.15,3.55,27.68,55.1,456.37,8.98,4.2,11.8,17.94,2.03,19.05,20.96,8.45,0.95,828.69,4.56,17.44,74.73,7305.63,4.8,14.36,31.94,0,5.5,107.67,0,0,5.56,1.26,0,1208.34,0,19.18,45.69,4.8,70.65
 72-82,0,0,7.31,1.12,87.12,12.99,1.16,2378.57,0.53,14.5,25.85,387.9,9.96,1.17,21.43,17.66,6.73,12.54,21.28,0,0,944.74,7.24,36.46,85.54,4933.85,7.71,28.9,26.29,0,13.6,61.78,0,0,2.32,3.74,0,556.08,7.34,21.59,114.46,15.83,46.83
 84-94,0.62,0,7.86,0,148.85,12.13,2.35,1575.85,5.49,41.1,49.22,317.55,33.91,3.65,4.6,43.88,10.73,21.13,10.92,6.69,17.87,1025.63,4.37,48.42,58.87,3325.35,10.73,29.11,34.62,0,19.95,205.33,0,0,14.98,1.03,0,424.76,20.05,16.08,101.22,17.18,28.89
 96-106,1.12,0,9.69,1.03,123.53,56.08,3.06,1257.15,5.63,14.62,31.86,286.39,19.41,0,16.84,41.1,9.07,16.52,22.72,34.98,8.49,668.79,15.18,54.46,57.18,2319.15,4.88,30.34,38.93,0,18.62,189.48,4.74,0,5.23,0,0,170.99,13.82,24.82,120.58,16.43,14.46
108-118,0,0,1.66,0.74,148.9,34.56,15.21,1375.07,7.62,50.23,22.22,314.24,27.21,2.74,6.14,32.27,28.48,40.13,17.31,14.67,9.06,860.4,28.5,29.2,44.89,3158.63,8,31.12,42.16,0,19.2,159.9,0,0,3.17,2.01,0,114.02,13.27,13.29,69.82,26.28,9.95
120,0,0,12.25,0,207.76,22.08,2.35,1622.96,10.19,26.16,32.01,621.5,26.76,0,18.98,59.35,12.78,15.82,22.6,10.79,9.14,986,4.82,68.9,93.51,5408.84,39.09,44.08,66.96,0,71.89,138.05,0,0,6.44,0,0,266.14,23,14.83,110.2,33.54,4.96
