stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,23.46,294.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.63,364.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.21,0,0,0,7.98,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,23.32,0,0,26.74,0,0,0,32.49,0,0,0,0,0,39.42,0,0,0,0,0,0,0,0,0,0,0,244.07,0,0,0,98.76,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,33.71,0,10.83,0,21.7,0,0,0,0,0,5.38,0,0,0,0,0,0,0,0,0,0,0,525.96,19.61,0,0,205.35,0,3.3,0,15.69,0,0,0,0,0,0,0,0
 14-21,0,0,0,6.21,53.64,19.91,0,7.74,0,0.82,0,3.86,2.81,0,1.99,0,0.81,0,0,0,1.07,19.53,0,0,14.07,205.95,20.6,4.45,4.77,3.37,0,22.19,50.5,2.15,4.34,42.43,77.76,0,0,8.8,0,0
 24-34,0,0,1.41,3.98,38.16,4.44,0,77.02,0,9.73,0.61,22.16,0.77,0,5.4,2.77,7.72,0,6.81,12.24,3.97,70.89,0.71,0,46.38,848.93,6.78,11.89,8.8,0,0,71.79,0,6.96,6.76,17.22,218.49,0,0,51.08,0,0
 36-46,0,0,0,0,20.11,5.03,0,156.05,0.65,9,4.36,66.38,0,0,4.57,2.86,4.73,1.21,2.04,0,3.16,118.73,6.8,1.62,39.51,964.56,4.26,15.83,3.89,0,0,73.93,1.39,14.28,0,0,246.47,0,0,33.38,0,11.2
 48-58,0,0,0,0.51,24.85,12.26,0,261.85,1.49,9.29,5.52,62.24,2.93,5.21,2.84,1.93,2.46,1.49,2.21,0,4.2,122.26,1.47,4.7,16.46,794.3,9.91,14.63,6.64,0,0.73,58.06,0,0,0.4,0,156.27,0,0,20.45,0,22.89
 60-70,0,0,0.89,0,28.26,32.23,0,594.34,2.11,26.12,19.28,104.99,7.07,0,12.44,13.55,0,0.58,0.59,1.41,0,197.53,5.48,5.5,12.04,825.77,5.26,11.72,2.14,0,8.59,95.95,0,1.46,2.58,0,134.46,1.22,0.98,9.2,0,26.74
 72-82,0,0,0.69,0,24.69,334.2,0.59,488.3,4.98,8.02,18.03,107.3,10.16,1.39,6.23,4.29,1.32,2.15,4.92,4.33,0,289,6.79,9.02,21.87,791.9,4.62,28.16,10.89,0,2.45,60.49,0,0,0,0,96.5,4.04,9.39,60.01,3.32,14.7
 84-94,0,0,3.85,1,57.86,275.84,0,404.15,0.73,22.29,13.73,70.21,4.65,4.97,9.65,21.85,1.7,6,11.56,2.88,4.99,267.51,6.4,16.91,23.06,513.4,17.31,6.49,7.65,0,6.88,155.72,0,2.46,0,0,105.36,0.6,5.69,35.85,10.11,12.62
 96-106,0,0,0.63,0,46.42,529.75,0,383.26,0.98,15.32,5.43,125.78,6.61,0,10.04,24.07,3.73,13.8,9.94,17.38,0.75,296.81,28.1,8.58,14.21,555.46,4.55,17.78,25.27,0,7.36,161.08,0,1.19,0.58,0,31.59,1.9,8.3,73.52,9.4,10.41
108-118,0,0,1.12,0.74,65.26,220.3,3.66,362.24,1.57,20.98,16.37,145.58,15.81,0,9.77,15.65,13.73,15.27,8.08,4.07,4.66,323.77,25.58,14.34,22.39,729.72,9.25,26.36,28.67,0,0,114.56,0,1.2,2.8,0,31.49,8.8,7.63,60.58,9.81,24.69
120,0,0,2.94,0,132.57,260.05,1.61,348.06,12.78,20.11,11.03,242.06,13.73,0,5.39,33.27,5.96,10.97,5.64,20.63,1.51,414.3,14.25,39.72,32.9,1205.6,6.73,10.37,37.13,0,24.37,125.37,0,0,6.93,0,18.35,7.9,13.18,106.15,30.38,6.6
