stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,248.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,447.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,0
  7-9,28.64,22.22,0,13.73,0,0,0,60.53,0,0,0,0,0,10.89,0,0,0,0,0,0,0,0,0,0,0,720.31,28.31,0,0,204.61,0,0,4.85,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.64,0,71.88,0,0,0,31.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436.11,32.58,0,0,93.2,0,0,13.12,0,0,0,0,7.02,0,0,0,0,0
 14-21,0,0,1.69,1.03,14.44,4.01,0,12.69,0,0,0,9.95,1.08,0,7.94,0,0.84,0,0,0,0,17.42,0,0,16.82,198.27,3.98,3.43,1.69,4.94,0,1,0,9.7,3.74,6.35,22.22,94.88,0,0,2.31,0,0
 24-34,0,0,0,1.82,4.28,0,0,37.6,0,0,0,8.37,0,0,5.21,0,0,0.64,0.65,0,1.02,36.16,0,0,35.93,588,3.77,0,4.97,0,0,10.55,0,0,0.76,3.89,5.02,141.5,0,0,53.08,0,7.01
 36-46,0,0,0.95,0.63,3.86,0,0,99.96,0,0,0.58,40.56,1.06,0,3.26,0,0,0,1.61,18.33,2.91,53.39,0,0,9.12,861.53,3.32,2.95,25.16,0,0,11,0,0,3.07,5.23,0,175.64,0,0,56.19,0,9.43
 48-58,0,0,0,0,8.24,0,0,223.92,1.32,0,2.68,59.24,0.92,0,2.82,0,0.5,0,1.44,0.6,7.69,94.51,0,6.09,17.16,1008.97,8.84,18.92,1.87,0,0,6.08,0,0,4.92,5.57,0,212.67,0,0.44,51.17,0,21.33
 60-70,0,0,0,0,1.93,0,0,550.03,3,1.1,7.25,72.26,0,0,3.4,0,0,7.17,0.77,0,1.56,157.09,3.03,0.63,7.2,1037.77,9.44,0.81,2.07,0,2.7,17.08,0,0,0,0.76,0,158.25,0,0.69,60.72,0,12.11
 72-82,0,0,1.48,0,2.7,0.59,0,501.82,0.76,3.67,11.75,100.04,0,1.02,9.04,0.78,0,3.19,0,0,0.87,205.68,0,5.32,10.93,858.04,0,2.21,6.5,0,6.02,12.55,0,0,0,1.5,0,99.2,0,0.61,126.56,2.4,11.7
 84-94,0.62,0,0,0,8.06,0,0,306.78,4.51,0,5.05,56.67,1.7,0,6.43,1.31,7.37,3.45,1.11,0,6.76,171.96,0,11.23,7.51,703.1,2.06,2.17,2.08,0,0.6,19.26,0,0,2.75,0.79,0,70.97,0,5.12,106.76,5.95,11.07
 96-106,0,0,0,0,14.46,0,0,298.44,0,2.6,0,94.84,4.55,0,0.99,5.21,0,2.58,0,7.65,2.36,148.4,1.52,4.21,4.35,534.54,0.8,4.46,6.14,0,0.83,11.29,0,0,0.61,0.68,0,21.3,0,1.81,104.06,4.73,6.4
108-118,0,0,0,0,21.76,1.76,3.47,292.72,2.09,2.78,1.49,77.47,4.1,0,12.11,1.77,1.11,13.57,5.06,0.55,1.92,140.96,0,4.85,13.34,596.41,1.07,0,8.08,0,0,15.35,0,0,1.18,3.13,0,37.41,1.77,4.19,85.41,2.43,21.69
120,0,0,0,0,16.56,0,0,294.48,5.69,2.41,13.49,130.6,18.78,0,0,4.96,0,16.23,0,0,20.1,137.78,0,12.11,19.17,847.01,1.32,0,0,0,9.21,14.26,0,0,0,4.53,0,36.56,0,0,107.64,11.61,12.89
