stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,27.34,214.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.36,0,0,0,0,0,0,0,0,0,0
  5-6,31.15,480.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0,0,0,0,0,0
  7-9,15.1,28.88,0,11.44,0,0,0,13,0,0,0,0,0,12.81,0,0,0,0,0,0,0,0,0,0,0,430.28,21.9,0,0,108.3,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.05,0,98.84,0,0,0,22.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.45,60.45,0,0,114.3,0,0,0,5.21,0,4.75,0,0,0,0,0,0
 14-21,0,0,0,1.1,31.57,11.15,0,7.68,0,0,0,4.42,3.47,0,0.97,0,1.71,0,0,0,0,13.88,0,0,11.49,79.84,1.84,0,5.47,1.41,0,3.33,8.05,2.94,2.03,21.43,20.76,0,0,0.9,0,0
 24-34,0,0,0,0.59,3.78,0,0,11.17,0,0.82,0,0,0,0,6.27,0,0,0,6,0.77,0,37.91,0,2.43,13.33,67.45,0,2.57,0,1,0,2.4,0,0,0,1.55,7.6,0,0,15.22,0,0
 36-46,0,0,0,0.96,2.78,0,0,18.49,0,0,0,0,0,0,1.89,0,0,0,0,0,0,40.3,0,0.89,3.44,51.92,0,1.42,0,0,0,1.7,0,0,0,0,3.8,0,1.67,8.91,0,1.07
 48-58,0,0,0,0,5.61,0,0,24.3,0,0,0,4.73,0,0,0.39,0,0.49,0,1.63,0,0,40.2,0.56,2.21,1.01,23.02,0,0.91,0,0,0,8.01,0,2.42,0,0,0.59,0,0,13.58,0,0
 60-70,0,0,0,0,0.62,0,0,20.95,1.41,0,0,0.82,1.86,0,0.88,1.43,0.86,0,4.66,0,0,39.38,1.01,0.69,10.81,39.02,0,0,0,0,0.63,0,0,0.59,0,0,7.28,0,1.76,9,0,0
 72-82,0,0,0,0,3.67,0,0,22.8,0,4.8,3.4,1.33,0.88,1.02,3.89,3.04,1.56,0,1.74,0,0,95.63,1.66,4.51,2.54,32.25,0,1.32,2.91,0,1.61,2.49,0,0.66,0,0,5,0.88,5.61,28.54,2.2,0
 84-94,5.55,0,1.43,0,4.23,0,0,9,0,0.59,0,0.56,2,0.76,4.51,7.46,1.86,0,2.74,1.49,0,89.66,0.78,9.99,3.88,11.68,0,0,5.69,0,0,8.59,0,0,0,0,0,0,0,16.84,1.89,0
 96-106,0,0,0,0,8.79,4.14,0,18.91,1.29,0.61,1.57,3.34,3.79,0,4.31,2.91,1.71,0,4.64,0,0,95.95,1.48,2.39,9.26,22.26,0,0.92,0,0,7.92,14.12,0,0,0,0,0,0,1.38,28.09,0.81,3.29
108-118,0,0,0,0,21.49,0,1.01,5.68,2.22,1.34,6.37,1.2,0.81,0,3.11,4.87,7.5,0.43,7.14,0,0,91.32,4.99,1.77,5.79,15.62,0.45,0.43,0.81,0,1.06,8.72,0,1.25,0,0,0,0.84,0,12.16,8.63,0
120,0,0,0,0,5.19,0,0,3.02,0,0,0,0,1.51,0,4.47,30.84,3.27,3.65,1.04,0,9.24,64.36,0,17.4,2.96,9.01,0,3.96,6.22,0,8.63,8.61,0,1.13,0,0,0,0,5.87,13.24,4.11,0
