stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,49.04,229.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57,0,0,0,0,0,0,0,0,0,0
  5-6,29.79,188.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.45,0,0,0,8.65,0,14.23,0,0,0,0,0,0,0,0,0,0
  7-9,16.3,4.88,0,3.54,0,0,0,11.3,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,186.05,0,0,0,57.23,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,3.47,0,30.04,0,44.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190.72,0,0,0,74.66,0,3.07,0,41.53,0,0,0,0,0,0,0,0
 14-21,0,0,1.14,3.32,220.57,20.5,0,4.77,0,0,0,16.36,2.17,0,16.37,0,0.92,0,1.86,4.33,0,77.23,0,0,24.36,271.26,19.39,6.36,4.22,8.85,0,6.53,7.04,3.51,21.8,68.13,239.16,0,0,1.01,0,0
 24-34,0,0,2.92,0,157.88,2.36,0,37.55,0,1.38,2.1,64.15,0,0,51.88,2.49,0.77,14.18,23.71,11.3,30.96,163.07,0.64,0,72.79,1654.21,49.44,49.97,8.77,10.77,1.14,14.48,0,15.88,20.16,7.53,500.33,0,0,13.52,0,1.48
 36-46,0,0,1.9,0,93.84,1.7,0,81.81,1.17,6.03,4.69,261.76,0,0,21.5,4.56,0,0,14.62,0,69.52,257.04,0.95,7.91,47.27,3293.01,47.46,48.47,12.83,0,2.85,58.48,0,7.25,9.06,0,645.08,0,0,13.05,0,1.95
 48-58,0.58,0,1.55,0,99.52,0.57,0,367.66,2.46,16.53,22.23,498.4,0,0,18.45,8.08,0,18.96,14.44,2.08,65.27,300.44,3.6,29.49,34.48,3671.09,65.27,23.87,10.15,0,1.44,95.98,0,9.21,8.32,0,708.75,0,0.91,13.2,0,50.97
 60-70,0,0,0,0,143.61,0.7,0,924.28,5.89,36.88,24.29,892.59,0.62,0.66,6.3,15.63,0,13.85,11.45,4.42,32.36,417.74,2.63,16.36,22.15,4490.06,41.1,14.93,19.63,0,13.54,248.72,0,5.42,10.67,0,716.98,0,7.49,2.06,3.08,29.94
 72-82,0,0,1.84,0.75,97.29,9.36,0,988.87,1.47,20.26,22.51,1025.16,0.54,1.02,11.75,13.63,2.36,6.43,13.55,1.35,26.57,405.39,7.02,40.95,19.8,2557.24,23.6,30.7,24.19,0,12.23,260.82,0,5.52,2.89,0,380.58,0.87,5.02,23.78,14.52,9.35
 84-94,0,0,2.78,0,167.21,1.63,0,619.23,9.11,25.79,11.38,881.74,5.58,0.7,23.29,26.64,10.26,3.96,21.73,0,48.6,385.24,5.28,25.45,19.21,1752.06,30.78,51.35,18.8,0,8.95,819.57,0,9.44,11.21,0,270.76,3.49,4.09,4.91,10.19,42.19
 96-106,0,0,0,0,177.51,33.09,0,630.13,5.68,22.72,36.39,890.19,18.88,0,15.21,14.98,9.32,2.3,18.57,16.52,8.63,342.45,21.19,20.42,23.25,1381.17,14.92,65.96,25.28,0,34.74,915.73,0,4.15,2.51,0,137.25,1.87,13.81,27.96,17.42,19.3
108-118,0,0,1.93,0.44,282.29,3.15,2.65,680.7,5.85,59.39,26.25,966.01,7.59,0,9.47,19.02,16.58,12.25,36.51,0,18.5,385.92,15.35,32.57,23.71,1760.37,37.69,34.82,36.88,0,18.37,775.31,0,3.5,5.25,0,106.51,2.98,5.24,7.36,9.59,31.75
120,1.12,0,7.01,0,384.23,4.46,0,673.23,10.67,56.46,20.12,1148.13,3.31,0,5.11,64.53,21.27,8.08,13.41,4.89,6.99,420.7,8.78,25.86,22.69,2991.23,34.94,37.99,47.86,0,0,635.13,0,1.14,0,0,132.42,1.06,5.61,17.02,0,11.82
