stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,337.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.29,0,0,0,0,0,0,0,0,0,0
  5-6,24.87,363.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.13,18.58,0,24.48,0,0,0,111.73,0,0,0,0,0,42.84,0,0,0,0,0,0,0,0,0,0,0,536.78,74.25,0,0,184.86,0,3.89,0,0,0,0,0,0,0,0,0,0
 10-12,0,31.43,0,45.03,0,0,0,41.12,0,0,0,0,0,38.2,0,0,0,0,0,0,0,0,0,0,0,771.46,117.85,0,0,368.34,0,7.35,0,26.97,0,4.75,0,0,0,0,0,0
 14-21,0,0,2.39,2.76,95.63,14.99,0,21.16,0,0.95,0,9.29,3.97,1.62,0,0,0.86,0,0,0,1.13,29.74,0,0,27.1,266.16,17.75,1.87,2.14,20.06,0,3.66,21.81,13.88,0,32.74,107.34,0,0,0.97,0,0
 24-34,0,0,5.76,3.26,47.96,1.14,0,55.22,0,12.35,4.75,14.52,2.73,0,4.68,3.04,4.29,0,1.08,2.23,1.95,56.25,0.79,0.89,40.56,805.88,8.81,12.24,6.78,0,0,69.21,1.19,13.47,1.67,15.64,235.26,0,0,38.78,0,0.93
 36-46,0,0,0.78,0.72,24.78,0,0,79.24,9.51,14.63,4.42,36.89,0,0,7.27,0,3.82,2.1,0.7,5.5,9.2,94.29,2.72,0,28.54,835.59,13.38,3.72,7.02,0,0,72.09,0,10.7,0,0,325.48,0,1.37,31.71,0,9.66
 48-58,0,0,2.49,0,19.78,0,0,160.51,4.41,10.08,8.56,73.35,3.56,2.08,0.96,1.34,6.92,0.99,2.71,0,4.91,165.85,5.5,0.96,17.54,831.53,21.83,7.44,0.54,0,1.74,62.89,0,2.01,0,0,260.51,0,0.61,15.9,0,8.9
 60-70,0,0,0.89,0,27.5,7.88,0,408.77,4,14.64,6.03,63.63,1.58,0,4.26,1.23,0,7.28,6.65,12.94,1.57,186.69,3.68,1.3,21.14,790.76,12.03,16.38,9.68,0,3.93,43.88,0,3.29,0,0,139.2,0,6.35,29.7,0.71,4.09
 72-82,0,0,3.6,0.75,18.74,30.71,0,340.92,0.5,3.25,10.66,72.39,2.41,1.02,2.57,9.71,3.41,0.9,3.25,14.42,0,259.74,2.95,8.58,20.38,657.67,2.84,3.41,5.37,0,0,35.54,0,0,1.5,0,50.94,2.27,6.31,21.06,2.91,5.49
 84-94,0,0,2.65,1.04,22.7,46.26,2.35,274.82,1.15,18.07,8.32,88.16,15.81,0.6,3.02,4.43,2.16,4.73,6.17,8.24,0.58,165.44,5.02,8.62,5.32,390.92,10.73,6.77,12.56,0,5.71,95.99,0,7.03,0.6,0,57.02,7.44,5.79,15.7,5.21,4.83
 96-106,0,0,6.82,0,30.35,63.89,4.67,236.59,0.67,4.29,4.65,75.88,6.49,0,2.79,13.35,1.86,2.69,1.04,6.7,0,161.56,21.93,2.59,13.7,454.3,11.76,3.92,16.8,0,0,58.61,0,0.94,0,0,53.47,9.83,3.04,28.89,5.95,4.75
108-118,0,0,6.07,0.49,52.77,28.83,31.72,271.92,3.2,13.01,4.51,61.55,18.12,0,2.49,11.47,7.9,12.5,4.11,5.87,1.02,179.78,9.61,11.24,8.82,503.53,6.4,2.37,21.1,0,6.55,70.42,0,2.71,0.43,0,32.05,3.02,5.04,43.36,2.3,1.58
120,1.12,0,2.94,0,88.64,39.89,5.78,185.56,0,17.44,21.65,96.53,20.63,0,9.38,39.33,3.43,0,5.67,3.03,1.33,181.19,18.02,13.69,7.09,867.87,11.58,9.62,24.43,0,0,65.09,0,0,0,0,35.85,1.37,20.42,47.04,4.9,0
