stage,blastomeres,glial,gut,immune,iridophores,neural,paraxial_mesoderm,periderm,pronephros,somites,spinal_cord
  5-6,10.75,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,3.88,0,0,0,0
 14-21,0,1.07,0,0,0,0,0,0,0,2.38,0
 24-34,0,0,0,0,0.85,0.72,0,0,0,0,0
 36-46,0,0,0,0,0,2.17,0,0,0,0,0
 48-58,0,0,0,0,0,2.41,0,0,0,0,0.79
 60-70,0,0,0,0,0,0,0,0.64,0,0,0
 84-94,0,0,1.77,0.65,0,0,0,5.19,0.6,0,0
 96-106,0,0,0.64,0,0,0,0,0,0,0,0
108-118,0,0,0.87,0,0,0,0,1.04,0,0,0
