stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,11.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,39.13,69.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.07,6.62,0,13.23,0,0,8.12,0,0,0,0,0,25.05,0,0,0,0,0,0,0,0,0,0,0,102.32,5.26,0,0,33.42,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,10.35,0,44.85,0,9.56,4.29,0,0,0,0,0,17.12,0,0,0,0,0,0,0,0,0,0,0,159.67,38.47,0,0,58.1,0,0,0,0,26.31,0,0,0,0,0,0,0,0
 14-21,0,0,11.63,1.14,3.28,7.54,1.87,0,0,0,1.67,1.79,0,0.81,0,0,0,0,0,2.48,4.14,0,0,2.99,360.89,6.31,2.02,0,1.21,0,0,2.49,10.08,1.29,3.46,4.07,253.14,0,0,7.85,0,1.49
 24-34,0,0,9.78,0,3.59,1.97,5.41,0,0,0,8.49,0,0,0,0,1.27,0,1.07,0,2.73,23.55,0,0,8.79,1742.52,0,36.99,0,1,0,2.32,0.86,0,0.65,0,2.82,632.82,0,0,16.19,0,0
 36-46,0,0,3.18,0,2.22,0,98,0,0,0,23.53,1.45,0,1.59,0,0,0,0,7.26,4.12,22.11,1.41,0.74,4.9,3386.81,0,31.05,0,0,0,3.06,0,0,0,0,0,943.7,0,1.23,11.72,0,0
 48-58,0,0,0.53,0,13.24,2.03,582.33,0.42,0,0,63.85,0,0,0,0,0,0.77,0,1.18,2.92,24.84,0,7.48,0.57,3654.59,5.81,17.58,0,0,0,1.62,0,0,1.46,0,0,719.2,0,0,9.16,0,12.95
 60-70,0,0,1.43,0,2.15,0,1355.95,0,0,0,45.98,1.87,0,0,0.66,0,4.97,0,0,1.05,17.6,0,3.06,8.19,3780.9,6.71,14.04,0,0,0.66,7.21,0,0,0,0,0,620.03,0.81,0,1.54,0,6.61
 72-82,0,0,8.89,0,11.88,2.75,1313.14,0,0,5.35,47.94,15.11,0,0,0,0,18.63,0,13.08,0,35.7,0,1.1,3.45,2826.49,3.97,16.29,0,0,1.4,0,1.65,0,0,0,0,291.24,2.78,0.66,1.69,5.68,7.55
 84-94,0,0,8.57,0,28.19,3.13,862.41,0,0,8.95,48.59,7.56,0,0,0,1.56,3.11,0,6.29,0.83,25.46,0,0,1.71,2060.66,0,23.65,0,0,0,4.97,0,0,0,0,0,206.95,8.37,1.51,9.99,1.39,0
 96-106,0,0,7.98,0,21.82,4.94,831.14,0,0.57,6,61.01,12.33,0,0.73,3.87,0,8.15,0,15.66,0.67,29.7,0,2.28,0,1399.77,0.64,28.38,2.71,0,0,7.64,0,0,0,0,0,69.36,18.11,0,0.62,1.44,0.8
108-118,0,0,6.44,0.64,11.73,7.13,924.18,0,0,2.97,62.6,11.75,0,0.99,0.61,0,3.42,0.44,18.34,0,14.91,0.53,1.21,1.75,2365.1,0,20.15,1.55,0,0.76,1.31,0,0,0.42,0.53,0,76.39,1.53,0,2.88,0,3.17
120,0,0,9.35,0,28.95,0,671.34,0,0,0,80.63,44.36,0,0,0,3.84,0,0,44.31,0,10.92,0,9.54,0,3309.29,0,23.4,0,0,0,0,0,0,0,0,0,58.81,1.37,1.54,1.25,0,7.58
