stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,9.65,15.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,10.81,0,0,0,0,0,30.33,0,0,0,0,0,0,0,0,0,0,0,162.83,5.53,0,0,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,39.91,0,6.9,0,34.39,0,109.01,0,0,0,0,0,187.02,0,0,0,0,0,0,0,0,0,0,0,1032.78,7.41,0,0,30.23,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,9.21,2.1,26.3,8.47,0,9.09,0,0,0,5.57,0,65.26,5.3,0,3.35,0,0,7.88,0,104.37,0.83,0,14.54,619.34,0.83,1.03,0,0.89,0,1.08,0,2.93,5.81,0,1.02,648.92,0,0,0,0,0
 24-34,0.88,0.83,12.84,3.7,23.59,0,0,95.9,0,1.62,0.61,18.71,1.86,2.87,51.29,0,11.43,14.08,0,15.17,0.95,132.7,0,0,28.27,4961.42,1.97,50.12,4.45,0,7.63,17.1,0,0,2.09,1.41,1.29,3214.44,0,0,14.09,0,0.61
 36-46,0,0,8.66,0,8.56,0,0,260.09,1.73,6.57,0,75.25,1.59,0,45.65,1.47,6.89,0,0,2.71,1.99,186,0,9.57,18.71,11371.85,3.37,43.01,14.81,0,4.11,38.56,0,0,0,4.41,0,5553.67,0,0,6.65,0,9.37
 48-58,0,0,3.48,0,54.42,5.23,0,1098.87,13.68,9.44,7.69,283.98,0.39,1.87,15.38,2.98,14.07,12.07,0.72,6.95,26.24,403.82,2.18,8.77,42.28,14195.09,1.69,20.84,9.73,0,10.51,57.01,0,0,1.94,4.67,0,6263.25,0,0,16.77,1.55,70.09
 60-70,0,0,17.37,0,89.75,8.81,0,2323.46,10.45,16.49,17.92,276.51,3.28,5.24,15.57,13.88,21.66,9.71,1.16,5.58,30.01,570.22,0,4.59,9.76,20301.06,1.04,36.18,38.78,0,14.48,60.15,0,0,0.73,0,0,6394.58,1.64,1.21,21.68,2.64,47.38
 72-82,0,0,58.52,0,204.09,72.37,0,3730.66,4.5,11.25,24.25,433.8,15.75,0,3.19,10.18,2.12,9.93,2.45,6.19,5.26,606.57,0,20.86,46.74,20348.33,3.58,56.99,40.96,0,13.75,31.51,6.61,0,0.68,0,0,4056.41,14.1,20.29,54.75,17.77,148.74
 84-94,0,0,115.83,0,277.18,54.24,21.97,2914.29,9.9,3.65,0.94,290.49,33.31,0,2.3,23.48,8.89,19.36,4.51,11.43,0.98,450.18,5.89,46.39,28.18,13387.09,10.66,27.3,31.26,0,7.76,34.69,0,0,7.04,4.15,0,2404.06,37.66,8.85,25.94,18.35,44.29
 96-106,0,0,52.87,8.66,122.12,147.04,1.03,2759.02,11.17,16.84,26.62,275.35,35.33,0,1.52,15.13,8.38,9.52,8.11,39.28,1.3,385.72,0.77,11.74,27.89,11799.11,1.94,56.31,71.48,0,1.6,83.65,35.01,0,0,0.57,0,1326.84,36.98,10.79,27.11,12.85,33.27
108-118,0,0,65.08,6.1,111.82,52.69,0.92,2722.3,8.03,3.41,2.58,260.3,52.85,0,0,5.59,3.08,15.06,7.91,23.99,2.72,255.83,9.29,25.15,15.6,15410.09,0.85,38.42,81.68,0,13.02,31.02,0,0,10.98,1.07,0,1017.12,40.79,0.71,18.96,19.26,12.41
120,0,0,44.01,0,224.28,18.66,1.8,3245.28,2.29,2.06,60.39,546.36,39.87,0,16.83,22.05,1.05,8.32,7.04,27.38,0,454.59,4.13,12.61,21.94,30878.53,17.75,80.32,98.85,0,12.66,41.04,0,0,0,1.52,0,1643.08,19.43,6.85,43.53,20.95,24.23
