stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,23.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,95.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,9.21,18.14,0,14.74,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,79.35,9.02,0,0,20.07,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,3.59,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,0,0,128.64,17.45,0,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.85,5.02,5,0,0,0,0,0,0.96,0.99,0,0,0,0.9,0,0,8.17,0,5.93,0,0,2.96,55.72,0.81,0,3.82,1.74,0,0,2.59,0.85,0.81,9.36,15.3,0,0,2.75,0,0
 24-34,0,0,0.75,0,2,1.11,0,12.75,0,0,0,2.34,0,0,0,6.34,2.79,0,1.21,7.39,2.04,12.69,0,0,9.59,143.61,0,0,7.63,0,0,2.96,0,5.16,0,0.62,22.92,0,0,8.79,0,0
 36-46,0,0,0,0,3.05,2.92,0,12.89,0,0,0,1.47,0,0,0.65,0,0,0,0,0.67,0,15,0,0,1.1,144.12,0,2.52,3.36,0,0,0.59,5.49,0.81,1.67,0,22.74,0,0,8.98,0,3.23
 48-58,0,0,0,0,0,0,0,51.98,1.05,0,1.5,15.37,0,0.37,0.82,1.24,0.37,0,4.65,7.28,0,22.62,0,0.6,3,188.81,0,3.53,7.89,0,0,3.81,0,0,1.3,0,32.98,0,0,0.79,0,3.61
 60-70,0,0,0,0,0,4.31,0,134.96,1.71,0,2,34.56,0,0,10.66,0,0,4.25,0,0.78,0.71,28.88,0,1.35,1.34,165.88,1.83,2.38,0.99,0,0,0.8,0,0,2,0,12.23,0,0.82,16.88,0,0.68
 72-82,0,0,0,0,5.66,1.79,0,266.11,0.59,0.5,0,45.66,0.61,0,2.19,0.5,0,5.53,0,1.07,9.23,51.3,3.07,1.99,1.81,245.88,0,3.72,9.02,0,0,0.81,0,0,1.69,0,18.87,0,1.17,17.54,0.59,7.94
 84-94,0,0,0.56,0,2.19,2.74,0,151.07,1.17,0,7.28,37.8,1.35,0,1.1,3.57,0.55,0.93,0,4.57,6.32,47.03,0,1.64,2.93,141.69,0,0.88,12.42,0,2.56,11.51,0,1.19,0.79,0,7.28,0,0.88,13.29,3.69,0
 96-106,0,0,0,0,7.62,3.87,0,199.53,0.62,0.58,2.21,29.47,1.29,0,0,3.27,0,1.36,1.3,1.37,0.67,38.88,0.68,0.93,2.18,148.62,0,5.96,7.21,0,2.98,2.52,0,0,0.6,0,2.91,0.61,0,14.3,2.26,1.41
108-118,0,0,0,0,7.04,3.24,5.95,201.49,0.46,0.5,0.65,39.32,1.33,0,2.14,0,2.64,0.56,2.8,8.27,8.71,45.7,0,2.85,3.53,181.82,0.5,0.86,17.5,0,2.66,9.84,0,0,0.52,0,5.57,0,2.31,10.68,0,8.56
120,0,0,0,0,12.13,0,1.06,140.47,4.28,1.49,0,30.57,6.95,0,0,4.31,4.04,0,0,0,0,29.06,0,24.36,3.11,304.86,0,5.75,12.54,0,7.72,10.05,0,3.24,0,0,0,0,0,10.59,1.99,3.85
