stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,26.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.18,59.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,3.78,0,8.14,0,0,0,5.83,0,0,0,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,106.98,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,13.79,0,5.95,0,0,0,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.33,0,0,0,41.16,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,25.92,0,32.68,0.95,0,7.7,0,0,0,0.99,0,0,0,0,0,0,4.92,0,0,6.42,0,0,1.98,254.08,0,0.93,1.35,0,0,0.83,2.22,0,0.98,12.47,159.37,0,0,0,0,0
 24-34,0,0,38.6,1.44,56.32,0.9,0,37.74,0,8.04,31.09,21.43,0.59,0,5.12,0,0,0,84.4,0,1.75,48.09,1.02,0,30.48,3197.57,1.62,34.06,4.22,0,0.99,2.51,0,0,0,15.86,557.5,0,0,4.26,0,0
 36-46,0,0,19.8,0,131.09,0,0,100.61,0.68,3.5,200.6,35.13,0,0,11.42,0.84,0.98,0,115.01,8.16,0.83,241.03,0,3.75,49.98,10041.77,1.42,35.21,20.32,0,0,10.38,0,7.31,0,0,1355.18,0,0,0.77,0,0
 48-58,0,0,15.7,0,99.57,0,0,760.26,1.46,54.24,388.03,114.08,0,0,4.81,6.04,0,20.42,121.93,20.99,0.48,325.58,1.4,11.8,52.29,16003.86,2.66,41.42,55.77,0,0.56,12.02,0,0,0,0,1542.57,0,0.61,3.46,0,22.41
 60-70,0,0,21.24,0,102.89,0,0,1544.58,0.7,18.82,591.48,69.62,6.28,0.66,1.7,2.45,0.61,9.54,129.17,0,0,393.28,5.87,1.04,23.2,16910.64,0,38.39,91.46,0,6.05,19.55,0,0.73,0,0,1860.87,1.1,8.31,3.04,0,5.7
 72-82,0,0,59.81,0,104.93,9.34,0,1654.07,0.55,10.43,705.89,159,14.48,0,0,6.8,2.34,4.25,186.27,0,1.28,601.07,1.32,6.29,43.53,13654.25,2.44,48.78,103.26,0,3.87,6.89,0,1.86,0,0,1190.99,1.21,7.55,5.65,0,18.3
 84-94,0,0,45.35,0,142.28,9.87,0,1455.82,0,11.91,616.94,145.75,29.47,0,0,4,1.39,15.21,221.12,1.66,0,589.46,0.81,5.4,42.46,8546.17,0,71.89,191.21,0,5.88,12.94,0,0.92,0,0,819.05,5.6,12.15,6.17,2.5,0
 96-106,0,0,49.11,0,116.14,15.89,0.98,1072.59,0,38.65,532.43,173.33,32.37,0,0,0.95,7.18,11.55,328.02,12.83,5.57,692.51,0,2.26,17.36,5862.72,2.06,91.12,225.02,0,9.32,4.27,0,0,0,0,425.25,0.66,0.57,2.85,5.66,9.88
108-118,0,0,53.79,0,123.53,10.14,10.44,970.49,0,24.55,437.56,102.8,27.41,0,0,4.62,4.49,14.8,262.53,9.74,0,671.38,8.79,16.62,36.15,5736.08,2.26,46.05,173.36,0,16.64,13.93,0,2.54,0,0,295.8,1.43,3.19,4.16,0,6.6
120,0,0,29.42,0,82.73,17.44,1.89,915.69,6.51,1.12,338.39,171.29,17.12,0,6.01,8.92,2.67,8.91,141.33,5.53,0,464.08,1.49,6.37,10.27,6490.09,0,51.05,217.26,0,14.47,6.79,0,0,0,0,395.1,0,0,0,3.79,0
