stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,63.16,42.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,321.74,765.04,0,24.83,0,0,0,0,0,0,0,0,0,236.12,0,0,0,0,0,0,0,0,0,0,0,812.4,0,0,0,21.03,0,6.16,0,0,0,0,0,0,0,0,0,0
  7-9,115.55,0,0,151.34,0,0,0,0,0,0,0,0,0,538.29,0,0,0,0,0,0,0,0,0,0,0,221.64,9,0,0,51.37,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,8.2,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.79,0,0,0,19.22,0,0,0,11.84,0,5.05,0,0,0,0,0,0
 14-21,0,0,13.39,0,21.93,47.31,0,9.06,0,0,0,6.37,12.17,0,0,0,0,0,0,4.19,0,14.26,0,0,4.43,394.11,1.31,0,2.75,0,0,0,5.62,10.75,1.23,7.22,183.88,0,0,0,0,0
 24-34,0,0,16.66,0,17.16,2.26,0,25.79,0,3.59,2.38,34.52,0.91,0,0,0,0,0,5.18,0,0,16.47,0,0,3.59,1728.65,0,11.15,3.03,0,0,3.23,0,4.86,0,0.62,404.32,0,0,1.2,0,0.91
 36-46,0,0,5.68,0,9.18,0,0,139.99,0,0,1.26,83.41,0.61,0,1.89,1.92,0,0,6.38,0,0,51.54,0,0,9.35,3757.73,0.58,4.72,11.52,0,0,2.87,0,6.03,0,0,816.69,0,0,6.22,0,5.34
 48-58,0,0,3.68,0,33.67,2.93,0,637.57,0.42,9.88,5.15,191.59,0,0,0.66,1.32,0,0,7.2,0,5.43,103.77,0,1.51,20.28,6733.11,0,2.25,20.65,0,0,3.1,0,1.97,0.46,0,777.2,0,0,0.46,0,9.65
 60-70,0,0,5.7,0,31.41,1.45,0,1096.14,0,1.28,8.54,186.85,0,0,0.9,9.6,0,0,8.18,0.68,0,192.14,0,1.69,12.59,11378.69,0,0,37.52,0,0,1.2,0,0,1.58,0,790.79,0,3.72,7.15,0.81,0
 72-82,0,0,5.34,0,65.3,14.58,0,1221.19,3.19,5.73,21.23,201.24,4.13,0.52,0.75,3.69,3.2,7.36,16.85,9.07,0,328.67,0.56,8.59,19.69,8115.69,0,9.02,38.15,0,13.46,8.35,0,3.41,4.35,0,603.05,0.91,4.31,6.76,6.04,21.11
 84-94,0,0,3.37,0,88.49,13.72,0,978.03,0,6.35,16.96,175.05,0.92,0,2.67,1.81,0.77,10.45,6.92,0,0,308.32,0,15.3,13.13,4766.17,0,1.42,39.81,0,1.53,14.09,0,6.55,0,0,357.18,1.01,3.53,3.37,4.44,3.88
 96-106,0,0,0.88,0,67.64,26.69,0.83,949.41,0.91,5.94,2.97,141.95,4.14,0,0.82,3.07,4.16,3.76,20.37,8.43,0,252.76,1.61,0,12.35,3626.55,1.15,5.03,44.27,0,14.26,6.67,0,3.96,0,0,155.88,1.68,9.22,4.13,4.03,11.6
108-118,0,0,7.06,0,73.39,4.67,0,851.51,1.13,8.44,18.91,93.51,3.39,0,0,1.41,0,3.91,22.9,0.56,0,281.66,0,2.74,7.77,5044.48,0,1.88,40.39,0,3.58,4.89,0,7.85,0,0,114.64,10.89,2.64,12.45,2.27,1.88
120,0,0,14.68,0,87.48,39.39,1.6,979.03,0,5.13,23.98,230.81,11.11,0,0,4.63,1.65,14.97,15.26,9.22,0,349.12,0,42.27,17.98,6321.58,7.3,2.34,68.58,0,0,1.43,0,9.8,0,0,139.78,0,3.68,7.76,11.83,0
