stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,862.62,17826.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489.43,0,0,0,0,0,0,0,0,0,0,0
  5-6,1340.02,20706.6,0,23.04,0,0,0,0,0,0,0,0,111.1,0,0,0,0,0,0,0,0,0,0,0,709.64,43.63,0,0,136.6,0,354.12,0,0,0,0,0,0,0,0,0,0,0
  7-9,168.29,250.19,0,511.5,0,0,522.72,0,0,0,0,0,191.25,0,0,0,0,0,0,0,0,0,0,0,6640.9,302.91,0,0,1963.63,0,0,17.87,0,0,0,0,0,0,0,0,0,0
 10-12,0,84.03,0,151.96,0,0,403.77,0,0,0,0,0,29.94,0,0,0,0,0,0,0,0,0,0,0,2976.27,96.73,0,0,964.85,0,8.13,21.24,4.75,173.75,0,0,0,0,0,0,0,0
 14-21,0,0,0,8.62,85.79,17.04,36.42,0,0,0,22.2,4.29,3.61,0.97,0,0,0,0.93,1.59,0,59.33,0,0,47.89,759.87,11.55,7.29,8.83,25.58,0,14.78,1.81,130.01,2.92,10.22,116.18,229.75,0,0,1.93,0,0
 24-34,0,0,0.9,3.19,11.19,0.66,68.54,0,0.66,1.45,11.89,1.08,0,0,0,0,2.57,1.32,0,0.74,86.61,1.42,0,34.01,999.91,2.73,10.65,6.27,0,0,18.79,0,0,0,0,12.33,193.78,0,0,26.83,0,0.63
 36-46,0,0,0,0,4.67,0,116.92,0,0,1.53,31.71,0.72,0,0.92,0,0.57,2.1,0,1.29,0,66.34,0,3.45,13.75,898.2,1.19,5.72,1.39,0,0,7.35,0,0,2.92,0,0,189.66,0,0,11.04,0,0.64
 48-58,0,0,0,0,7,0,255.03,0,2.46,1.51,67.13,1.94,0,1.08,0.42,0.57,0,0.67,0,1.48,77.77,0,3.05,8.33,690.7,0,2.79,4.57,0,0,13.18,0,0.92,0.68,0,0,174.6,0,0.42,7.49,0,0
 60-70,0,0,0,0,12,0,266,1.28,1.49,1.97,52.49,0.96,0,0,0,0,0,0,2.19,0,97.79,0.84,1.2,3.17,550.23,1.83,5.78,3,0,0,7.12,0,0,0,0,0,80.39,0,0.9,7.76,0,14.07
 72-82,0,0,2.97,0.56,7.49,0,223.32,0,0,4.16,45.17,1.53,0,1.23,0.84,4.66,0.55,1.38,0,0,97.47,0,4.24,6.31,493.03,0.57,0.7,1.44,0,0,6.64,0,0,0,0,0,64.16,0,3.5,8.91,2.49,21.24
 84-94,0,0,2.35,0,6.45,0,120.55,0,2.36,11.18,48.99,3.65,0,3.47,1.36,1.23,4.57,0.69,0.96,0,111.8,0,14.05,12.36,314.17,0.62,4.87,4.12,0,1.53,6.26,0,0,0.7,0,0,43.77,0,1.27,5.78,0.98,1.38
 96-106,0,0,1.06,0,7.88,4.37,125.36,0.9,0,5.48,34.95,1.69,0,0.78,4.63,0.86,0,1.7,3.74,0,53.34,0.98,4.05,10.45,217.09,0,5.47,4.35,0,1.36,3.98,0,0,0,0,0,34.26,1.86,2.1,14.76,2.74,6.49
108-118,0,0,0,0,7.75,1.01,139.77,0.54,0.45,1.21,53.82,0.89,0,0.74,5.56,0.81,4.26,1.39,3.9,0,80.6,0,0,3.3,320.65,0,1.95,4.75,0,0,6.27,0,0,0.75,0,0,8.38,3.17,1.37,0.98,1.56,3.51
120,0,0,0,0,8.73,0,75.06,0,0,6.63,83.06,2.52,0,0,0,0,3.04,0,0,0,58.54,0,0,4.63,380.1,10.27,1.61,1.66,0,6.17,6.89,0,0,0,0,0,38.64,10.74,0,18.25,2.57,0
