stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,247.94,3944.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.4,0,0,0,0,0,0,0,0,0,0
  5-6,327.16,4741.25,0,0,0,0,0,0,0,0,0,0,0,53.31,0,0,0,0,0,0,0,0,0,0,0,56.94,0,0,0,30.28,0,107.61,0,0,0,0,0,0,0,0,0,0
  7-9,94.67,44.99,0,16.72,0,0,0,122.39,0,0,0,0,0,616.29,0,0,0,0,0,0,0,0,0,0,0,2136.54,44.9,0,0,281.37,0,3.92,0,0,0,0,0,0,0,0,0,0
 10-12,0,25.43,0,32.47,0,27.83,0,12.4,0,0,0,0,0,115.93,0,0,0,0,0,0,0,0,0,0,0,778.12,67.86,0,0,293.02,0,0,0,36.2,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.31,248.77,11.95,0,40.24,0,5.46,0,13.79,1.58,0,1.13,0,6.58,0,0,0,0.86,65.3,0.9,0,48.8,785.47,87.98,1.41,6.58,13.96,0,161,33.18,9.41,1.03,68.89,174.14,0,0,7.83,0,2.77
 24-34,0,0,0,1.34,100.59,8.45,0,150.27,0.94,20.87,4.69,30.11,0,0.74,3.18,6.83,16.33,0.89,3.86,0,4.57,156.3,4.13,1.51,88.88,1807.46,35.83,12.86,11.86,0,0,339.31,1.72,4.28,3,26.92,402.34,0,0,34.16,0,16.99
 36-46,0,0,0,0,83.28,2.23,0,395.37,18.96,26.84,12.87,131.65,0,0,0.73,15.96,22.36,4.15,2.33,5.84,8.12,182.43,4.41,3.26,42.02,2241.93,25.68,13.51,11.84,0,0.97,387.85,0,1.4,11.05,1.97,485.16,0,1.04,25.23,0,10.39
 48-58,0,0,0.42,0,103.26,1.81,0,812.04,12.83,17.28,19,284.38,0,0.37,3.45,13.31,9.8,11.12,9.52,3.73,23.36,280.98,7.14,5.92,23.79,2208.49,32.35,7.35,16.2,0,0,253.61,0,1.16,8.61,0,384.1,0,0.4,9.56,0,26.4
 60-70,0,0,0,0,88.3,0,0,1265.54,18.74,51.41,12.36,319.81,9.82,0,2.43,13.11,15.15,28.87,12.06,1.06,2.79,351.03,6.1,8.52,33.45,2236.01,22.18,2.09,9.91,0,0,205.55,0,1.79,12.42,0,233.48,0.77,4.86,12.22,4.11,16.92
 72-82,0,0,2.77,0,52.26,13.48,0,964.29,13.5,12.18,17.84,394.08,12.6,0,5.85,18.7,6.54,5.26,30.81,2.59,5.82,280.87,4.2,6.21,17.6,1741.69,3.83,6.22,17.24,0,3.54,86.82,0,0.82,9.99,0,115.99,0.77,4.33,25.25,16.38,54.42
 84-94,0.62,0,1.96,0,78.92,23.01,0,870.96,2.44,32.97,8.51,306.49,28.12,0,2.26,37.43,10.13,3.61,23.88,3.61,16.23,322.89,14.87,6.29,22.88,1051.17,20.46,3.02,25.21,0,0,189,0,3.45,8.08,0,57.32,9.77,6.38,17.77,2.8,10.4
 96-106,0,0,5.35,1.03,107.35,17.93,9.05,628.18,4.88,26.92,8.55,296.91,22.74,0,2.08,47.03,10.05,2.09,50.57,38.09,6.01,145.41,21.56,10.67,7.13,939.35,19.08,7.21,21.14,0,1.44,236.42,0,1.44,11.69,0,53.93,13.43,7.44,20.82,2.3,24.46
108-118,0,0,1.21,0,145.81,8.38,12.86,654.26,9.04,52.77,1.69,317.89,62.4,0,2.1,68.24,12.21,28.63,38,46.76,15.07,105.67,3.43,7.36,19.52,988.13,44.89,8.14,30.71,0,1.1,276.1,0,2.63,12.32,0,27.86,35.56,0.63,11.65,4.67,45.34
120,0,0,0,0,75.29,17.17,3.69,406.66,12.39,30.79,3.42,226.79,45.25,0,2.78,52.46,12.39,10.29,34.55,39.37,8.88,66.85,1.13,2.13,7.52,1086.17,30.24,1.15,29.07,0,4.48,81.06,0,1.22,7.22,0,20.49,16.32,6,11.71,3.45,24
