stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,28.3,933.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.88,0,0,0,0,0,0,0,0,0,0,0
  5-6,40.69,889.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.73,0,0,0,12.15,0,20.29,0,0,0,0,0,0,0,0,0,0,0
  7-9,16.77,24.65,0,64.44,0,0,113.02,0,0,0,0,0,9.81,0,0,0,0,0,0,0,0,0,0,0,756.47,21.58,0,0,309.65,0,3.37,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,29.81,0,46.35,0,0,73.44,0,0,0,0,0,16.71,0,0,0,0,0,0,0,0,0,0,0,701.57,44.33,0,0,193.53,0,3.3,27.34,0,45.7,0,0,0,0,0,0,0,0
 14-21,0,0,0.8,0.95,29.02,2.88,14.87,0,0,0,4.07,1.87,0,1.23,0,0.8,0,0,0,0,11.47,0,0,9,148.8,11.51,0.95,1.14,2.85,0,8.97,0,22.48,0.91,5.7,24.03,58.66,0,0,5.97,0,0
 24-34,0,0,0,0,17.56,0,22.47,0,2.48,0,2.95,0,0.67,0,0,0.64,0,0.74,0,0,16.68,1.82,0,7.54,308.76,2.21,5.78,0.61,0,0,9.67,0,1.5,0.91,0,2.75,55.13,0,0,12.65,0,0
 36-46,0,0,0,0,1.72,0,64.05,0,0,0,18.12,0,0,1.45,0,0,4.15,0.74,6.7,0,34.05,0.77,0.89,8.67,437.46,0.7,7.31,1.51,0,0,6.26,0.81,0,0.67,0,0,110.86,0,0,10.81,0,3.83
 48-58,0,0,0,0,3.13,0,73.22,0.68,1.71,0.41,16.74,0.49,0,0,0,4.95,0,0,0.39,1.1,27.88,0,2.18,4.17,331.3,1.06,0,1.09,0,0,13.37,0,0,0,0,0,71.08,0,0,3.87,0,6.88
 60-70,0,0,0.89,0,1.98,0,184.3,0,0,5.78,23.14,2.52,0,0.9,0,0,0,0,2.74,0,54.6,0,5.6,3.1,383.94,0.62,5.86,1.49,0,0,6.63,0,0,0,0,0,64.17,3.21,3.83,0.96,0,3.79
 72-82,0,0,2.04,0,4.16,0.55,198.33,0,0.73,2.37,19.69,1.55,0,0,0,0,0,0,0,0,66.15,0,0,2.89,278.88,9.87,4.94,0.69,0,0,3.98,0,0,0,0,0,51.02,0,0.87,5.32,1.24,0
 84-94,0,0,2.27,0,10.6,0.83,167.17,0.79,0.86,1.18,12.14,3.76,0,0,4,1.38,0.66,0.69,0.59,0,53.26,5.77,2.52,0.82,207.3,0,5.32,4.89,0,0.83,17.29,0,0,0,0,0,22.37,0,3.78,2.18,0.82,4.24
 96-106,0,0,1.1,0,6.65,6.62,137.83,2.23,0,0,47.45,2.6,0,0,2.68,1.54,0.6,0.97,0,0,31.07,0,4.33,3.11,148.67,0.68,8.89,4.17,0,0,18.12,0,0,0.7,0,0,3.65,0,1.48,0.65,0.96,0.69
108-118,0,0,0.8,0.74,13.07,3.93,122.23,0,1.7,5.33,36.96,2.48,0,0.88,0.61,7.36,4.17,0.66,1.43,3.35,56.11,3.43,2.74,4.43,251.82,0.46,5.13,3.27,0,0,24.85,0,0,0.97,0,0,8.18,0,2.42,1.5,3.02,6.6
120,0,0,1.37,0,7.96,0,67.13,2.05,1,0,17.75,2.68,0,0,4.39,0,0,0,0,0,37.48,0,0,3.72,215.71,0,0,0,0,0,9.62,0,0,0,0,0,2.39,0,0,0,0,0
