stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.66,242.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0
  5-6,7.95,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.02,7.78,0,14.58,0,0,0,39.82,0,0,0,0,0,15.14,0,0,0,0,0,0,0,0,0,0,0,216.79,9.29,0,0,59.87,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,5.07,0,0,0,59.26,0,0,0,0,0,10.45,0,0,0,0,0,5.32,0,0,0,0,0,361.61,3.54,0,0,101.09,0,0,0,5.98,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,5.01,0.89,0,0.99,0,0,0,2.24,0,0,0,0,0,0,0,2.42,0,5.07,0,0,2.62,27.85,1.24,0,0,0.84,0,0,4.53,0,0,0.97,10.27,0,0,0,0,0
 24-34,0,0,0,1.99,0,0,0,3.84,0,4.54,0,0.61,0,0,0,0,0,0,0,0,0,8.56,0,0,2.33,41.03,0.61,0,0.69,0,0,0,0,0,0,0,21.97,0,0,3.89,0,0
 36-46,0,0,1.9,0,21,1.46,0,6.86,4.14,6.34,0,4.64,0,0,0.75,0,0,0,1.39,0,0,23.22,0,0.89,5.38,79.73,1.22,0,0,0,0,5.3,0,0,1.98,1.38,15.49,0,2.08,4.69,0,3.98
 48-58,0,0,0.42,0,47.89,25.55,0,32.62,2.82,19.57,10,48.2,0,1.7,4.63,3.34,1.12,0.83,4.06,0.46,2.7,128.45,2.77,5.95,37.45,141.57,40.12,3.77,0.43,0,0,31.67,0,9.34,4.67,0,87.49,0,0.61,27.26,0,6.76
 60-70,0,0,0,0,60.46,10.89,0,48.35,3.46,31.63,4.42,54.5,3.88,5.83,3.37,8.33,6.06,20,2.34,0,0,184.09,2.05,6.78,11.68,112.4,9.29,1.1,4.97,0,0,26.05,0,9.56,2.05,0,65.63,0,2.11,18.61,0.89,17.04
 72-82,0,0,6.49,0.51,122.67,211.6,0,276.77,3.04,40.88,59.24,276.45,12.29,0.59,9.01,25.48,13.33,29.37,27.81,8.35,0.49,787.27,22.73,30.91,73.03,539.01,23.36,26,11.22,1.13,10.2,286.5,0,24.3,3.69,0,134.1,4.5,20.64,104.68,13.22,10.37
 84-94,0,0,6.94,1.04,222.95,242.2,3.35,192.84,2.13,96.99,30.59,171.09,15.54,8.7,6.54,43.51,22.68,9.56,29.24,12.12,0,524.56,8.32,12.18,41.37,370.93,31.71,21.84,28.05,0,13.72,434.17,0,31.23,4.21,0,60.17,10.52,19.96,76.48,9.18,10.24
 96-106,0,0,6.38,2.29,292.02,315.1,3.01,340.17,18.54,70.25,47.39,291.18,41.11,0,14.12,57.94,41.06,11.23,53.89,37.23,6.93,593.39,39.78,52.86,53.25,769.55,35.12,83.35,31.68,0,11.59,503.93,0,31.09,6.52,0,103.58,24.51,20.74,170.26,26.03,3.91
108-118,1.12,0,12.03,1.97,377.63,162.6,21.39,350.44,11.1,129.88,61.17,436.56,39.2,2.74,9.59,69.61,44.29,39.02,46.99,56.68,12.17,922.59,43.94,49.67,82.58,971.66,42.11,63.79,41.76,0,41.05,703.01,0,47.59,8.9,0,67.79,43.86,28.6,156.56,21.91,7.59
120,1.12,0,17.74,0,298.01,123.94,9.7,348.72,8.08,111.06,85.25,434.91,29.36,0,14.87,110.14,28.94,56.83,75.75,48.14,6.26,762.62,24.14,39.14,45.66,1295.87,88.16,55.21,36.11,0,39.1,388.86,0,47.24,1.69,0,51.15,37.27,15.01,136.06,28.88,0
