stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,53.99,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.81,0,0,0,0,0,0,0,0,0,0,0
  5-6,67.64,1894.15,0,17.23,0,0,0,0,0,0,0,0,0,24.14,0,0,0,0,0,0,0,0,0,0,0,197.1,0,0,0,18.65,0,223.7,0,0,0,0,0,0,0,0,0,0,0
  7-9,451.1,182.63,0,1900.68,0,6.96,0,254.4,0,0,0,0,0,273.35,0,0,0,0,0,0,0,0,0,0,0,3539.41,444.95,0,0,2264.96,0,23.53,0,0,12.75,0,0,0,0,0,0,0,0
 10-12,0,41.63,0,751.87,0,6.59,0,183.33,0,0,0,0,0,25.49,0,0,0,0,0,0,0,0,0,0,0,1824.85,203.59,0,0,1689.89,0,11.8,8.7,0,126.78,0,4.35,13.1,0,0,0,0,0
 14-21,2.31,2.21,0,20.39,110.43,8.28,0,7.19,0,0,0,30.97,23.55,0,0.92,2.3,0,0,0,0,0,102.49,0,0,91.38,210.55,10.07,0,3.92,17.51,0,39.15,2.9,248.77,37.25,31.22,230.47,288.68,0,0,0,0,0
 24-34,0,0,0,5.92,131.37,1.62,0,3.87,0,1.25,1.42,108.06,1.47,0,6.6,11.18,0,0,0,1.14,0,153.6,0.77,2.43,93.03,193.08,2.19,0,0.62,0,29.06,21.16,0,3.89,8.98,0.82,32.22,159.75,0,0,33.5,0,0
 36-46,0,0,0,1.08,138.46,22.73,0,13.76,0,23.79,7.33,170.35,1.63,0,11.02,16.26,0,0,0,1.74,0,265.27,0.94,52.35,84.9,284.83,0.62,0.83,4.4,0,0.97,13.23,0,0,6.62,0,0,154.93,0,2.08,24.56,1.55,0
 48-58,0,0,0,0.4,129.49,0.6,0,10.3,0,22.99,15.85,137.97,0,0,5.02,33.02,0,0,0,0,0,337.45,0.52,102.69,41.56,210.18,0.43,0,8.88,0,8.29,1.75,0,0,3.02,0,0,99.83,0,8.57,35.43,1.62,0
 60-70,0,0,0,0,151.32,0.62,0,26.94,0,19.21,8.78,217.68,3.72,0,14.79,33.05,0,0,0,0,0,935.15,2.04,461.98,67.34,106.17,0,0,6.19,0,97.95,0.71,0,0,0,0,0,103.8,0,174.91,56.11,190.16,0
 72-82,0,0,0.74,0,143.69,1.64,0,127.58,2.65,19.99,51.47,369.85,6.12,0,20.46,23.56,0,0,0,0,0,1835.87,1.71,851.03,131.22,238.07,0,2.11,30.56,0,258.13,4.92,0,0,1.13,0,0,83.75,0,301.43,557.82,672.81,8.82
 84-94,5.55,0,0.74,0,271.17,7.07,0,156.02,0,39.83,46.42,334.14,7.95,0,22.23,24.47,0.61,7.95,0,0.6,30.92,1380.76,0.71,1027.42,111.68,148.4,0,0,19.42,0,171.47,7.76,0,0,4.59,1.25,0,127.81,5.36,409.95,443.01,785.93,0
 96-106,0,0,2.22,0,424.56,19.32,7.79,243.11,3.16,25.43,91.34,591.47,17.32,0,45.62,26.1,1.43,6.92,7.18,20.39,6.94,2810.55,13.59,1317.83,218.95,460.22,1.53,7.73,21.81,0,994.38,17.13,0,0,5.74,0,0,131.1,3.07,514.11,878.21,1700.64,0
108-118,0,0,0.47,0,680.28,15.45,3.12,119.42,0,80,98.2,714.82,27.54,0,62.92,16.09,2.67,2.39,0.53,2.1,42.37,3830.11,4.37,1523.19,186.14,534.65,7,8.33,29.6,0,1199.51,13.61,0,0,9.5,2.64,0,94.16,1.99,331.94,1168.21,1253.69,17.2
120,2.23,0,0,0,478.14,9.49,4.27,118.74,0,49.82,93.9,654.21,14.66,0,94.86,28.56,9.56,4.88,0,13.18,14.6,3819.9,0,1708.29,173.49,651.81,3.31,4.34,19.79,0,1161.28,7.05,0,0,0,0,0,104.58,5.85,488.49,1248.89,2490.6,0
