stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,234.33,6588.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.87,0,0,0,0,0,0,0,0,0,0,0
  5-6,400.29,6168.87,0,0,0,0,0,0,0,0,0,0,0,29.51,0,0,0,0,0,0,0,0,0,0,0,89.01,8.9,0,0,42.02,0,51.27,0,0,0,0,0,0,0,0,0,0,0
  7-9,62.69,366.1,0,319.26,0,6.96,0,1077.42,0,0,0,0,0,90.32,0,0,0,0,0,0,0,0,0,0,0,8167.12,132.75,0,0,1478.26,0,0,23.31,0,0,0,0,0,0,0,0,0,0
 10-12,0,349.5,0,580.41,0,41.8,0,555.82,0,0,0,0,0,38.44,0,0,0,0,0,0,0,0,0,0,3.87,18362.53,235.7,0,0,2260.83,0,3.1,58.35,19.33,233.21,0,18.39,59.52,0,0,0,0,0
 14-21,0,0,2.05,3.99,227.54,47.93,0,264.11,0,1.36,0,126.18,2.8,2.98,2.62,5.9,2.12,0,1.85,0,1.13,201.68,0,0,412.11,6268.87,21.71,36.75,42.01,17.35,0,16.96,3.42,81.83,50.76,11.65,522.72,3422.09,0,0,9.84,0,0.85
 24-34,0,0.83,3.39,12.82,219.42,12.58,0,1134.01,0,5.69,7.4,184.35,1.27,1.06,8.11,3.74,6.18,2.16,12.88,5.34,0,598.93,0,1.91,699.58,21659.07,11.55,66.49,113.91,1,1.98,88.05,0,5.17,32.56,20.01,122.25,6214.77,0,0,99.73,0,5.3
 36-46,0,0,1.4,0,128.92,2.88,0,1146.15,8.26,5.44,5.83,226.74,1.44,0,5.83,16.01,0.77,3.89,17.37,0,0,786.38,0,20.06,302.36,20946.17,19.38,74.99,19.77,0,0,82.03,0,2.44,15.54,34.94,4.67,7202.42,0,1.25,51.66,0,21.9
 48-58,0,0,0,0,99.34,0,0,1193.4,7.47,28.56,15.5,342.24,0,0.57,7.26,8.1,2.4,2.03,13,0.52,6.4,600.09,3.58,16.02,163.34,8992.72,2.91,45.15,15.33,0,7.51,25.27,0,0,9.89,21.39,0,4162.1,0,0.61,19.62,0,27.49
 60-70,0,0,2.55,0,97.57,0.76,0,1092.43,13.04,4.79,23.4,270.43,9.29,0,9.91,10.19,7,1.91,22.88,6.34,3.96,597.05,3.18,8.89,99.6,3266.53,2.64,42.04,7.9,0,0,10.75,0,0,3.85,4.79,0,1379.74,0.65,8.62,25.3,6.32,28.18
 72-82,0,0,3.28,0.75,75.77,3.12,0,703.69,5.08,4.05,24.34,197.16,12.2,0,4.36,11.17,0.63,2.61,26.84,0,0.64,546.3,2.28,6.15,81.82,1946.23,3.31,55.85,25.56,0,8.33,8.39,0,0,2.44,3.03,0,300.11,2.63,9.92,50.59,10.71,16.04
 84-94,0,0,4.01,0.74,135.69,4.9,0,613.55,16.87,12.37,8.31,143.58,6.01,0,8.05,20.4,2.88,2.09,13.71,8.29,7.96,542.02,1.62,15.05,67.14,1467.84,7.46,65.19,19.09,0,2.51,34.66,1.4,0,12.46,6.28,0,314.29,2.97,6.79,51.65,4.48,8.79
 96-106,0,0,5.14,0,92.68,17.89,0.59,582.01,8.94,8.3,8.89,86.11,9.16,0,5.05,15.42,5.16,5.09,12.31,3.35,2.07,404.59,0,7.05,49.51,1088.94,2.61,66.63,23.79,0,1.45,16.34,0.7,0,5.29,6.65,0,76.96,0,14.25,17.48,17.33,33.34
108-118,0.5,0,7.42,1.47,131.85,8.79,0.5,524.92,10.68,9.16,11.9,117.39,12,0,4.55,24.71,0.71,10.09,11.29,2.42,4.9,346.49,10.88,7.54,40.3,1289.73,5.88,36.07,38.29,0,4.34,10.98,0,0,7.58,14.04,0,63.93,1.78,7.97,35.13,8.22,6.3
120,0,0,3.9,0,148.45,0,0,529.9,1.18,20.27,6.89,106.8,25.31,0,8.67,25.08,2.88,6.92,16.23,0,1.33,403.63,6.17,0,68.99,1850,21.46,36.23,20.2,0,0,19.41,0,0,7.22,3.31,0,75.68,6.8,7.86,8.86,24.11,3.28
