stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,143.96,3376.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.44,0,0,0,0,0,0,0,0,0,0,0
  5-6,125.22,1813.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.91,0,0,0,16.26,0,40.52,0,0,0,0,0,0,0,0,0,0,0
  7-9,121.66,38.72,0,43.39,0,0,0,190.21,0,0,0,0,0,66.55,0,0,0,0,0,0,0,0,0,0,0,948.37,65.03,0,0,333.25,0,0,22.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,64.69,0,148.31,0,0,0,150.83,0,0,0,0,0,78.1,0,0,0,0,0,5.32,0,0,0,0,0,1677.05,76.82,0,0,498.81,0,4.24,4.94,0,99.37,0,13.24,4.33,0,0,0,0,0
 14-21,2.31,0,6.76,17.32,301.59,61.54,0,128.29,0,4.51,0,22.53,15.72,1.8,4.26,2.1,7.26,0,1.14,15.6,4.65,105.15,0,0,80.42,1142.9,89.03,7.92,20.84,27.06,0,88.18,0,64.61,17.55,18.84,175.6,381.41,0,0,16.4,0,3.05
 24-34,0,0.83,4.95,4,95.61,5.41,0,204.6,0.93,16.69,4.23,47.27,7.34,0.74,12.77,9.71,14.23,8.36,12.14,30.29,13.8,150.87,4.83,0,79.32,2050.01,22.97,35.83,33.12,0,0,189.51,0,2.05,17.37,8.79,38.1,543.55,0,0,88.24,0,49.68
 36-46,0,0,0,1.27,79.78,9.86,0,489.82,7.46,35.05,19.34,139.62,13.01,1.67,11.65,18.78,19.05,2.77,12.65,7.05,34,255.45,3.46,16.13,75.48,3679.81,16.6,44.64,39.53,30.67,0,310.07,0,0,16.81,24.7,1.3,1025.6,0,0.85,65.85,0,11.68
 48-58,1.16,0,0.44,0,58.6,6.32,0,731.61,7.73,15.27,24.8,235.68,1.94,5.47,10.41,12.27,6.98,7.35,11.39,0.78,20.19,296.95,3.83,8.92,52.05,2086.29,22.13,18.98,22.92,0,0.73,123.07,0,0,10.44,18,0,541.13,0,0.42,39.45,0.5,30.71
 60-70,0,0,1.74,0,85.86,4.77,0,1890.63,8.25,54.45,12.25,337.32,12.86,5.05,3.62,21.09,10.23,25.68,9.28,3.54,4.04,466.33,4.27,18.41,51.98,2324.3,5.88,46.04,27.11,0,1.44,202.92,0,0,10.85,9.27,0,392.49,1.84,6.94,36.54,0.8,28.54
 72-82,0,0,5.76,0.56,58.67,77.48,0,1328.56,4.61,24.06,28.98,241.1,15.57,2.66,6.34,29.65,9.12,26.18,12.73,0.96,7.07,451.76,12.04,23.23,52.45,1426.5,9.73,29.38,35.59,0,8.58,54.96,1.65,0,4.64,8.82,0,136.15,6.63,11.46,60.81,10.32,16.84
 84-94,0,0,6.71,1.57,112.8,76.23,3.86,1070.86,1,26.97,12,213.6,32.78,3.56,4.22,40.74,14.9,22.55,11.94,5.21,20.02,355.7,6.36,12.8,29.98,1142.87,8.6,27.7,37.98,0,7.25,247.18,0,0,18.86,20.61,0,120.93,14.91,14.51,58.2,17.12,13.45
 96-106,0,0,3.47,2.09,122.97,77.87,0,987.59,10.24,35.34,19.36,222.57,30.15,0,8.62,49.63,21.98,17.23,27.26,13.77,12.28,469.21,7.66,19.91,43.59,1041.28,7.99,37.68,60.39,0,17.11,285.05,0.7,0,16.81,15.64,0,84.69,23.4,27.25,66.97,14.78,9.08
108-118,0,0,8.17,0.88,172.18,41.03,13.03,1086.33,16.43,59.09,8.82,302.34,55.79,0,9.9,67.81,26.77,49.88,20.43,15.1,10.48,476.83,12.33,31.36,53.56,1309.11,10.62,24.86,58.57,0,18.61,277.16,0,0,25.15,22.83,0,51.2,41.25,23.67,69.14,16.35,26.49
120,0,0,5.88,0,143.12,50.41,4.64,694.08,26.44,60.88,11.69,306.93,60.82,0,3.84,81.77,13.27,47.5,30.88,23.81,0,458.18,2.19,45.62,56.06,1524.4,19.95,35.97,86.75,0,17,181.7,0,0,11.69,3.41,0,56.61,8.95,17.67,35.46,9.91,1.1
