stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,23.2,169.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.57,0,0,0,0,0,0,0,0,0,0
  5-6,0,101.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.98,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,173.9,0,10.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.2,22.59,0,0,222.79,0,23.15,0,81.9,0,4.89,60.19,0,0,0,0,0
 14-21,0,0,0,1.79,326.76,13.08,0,6.59,0,0,0,14.02,0.96,0,0,0,2.55,0,0,0,0.85,89.09,0,0,70.72,596.1,1.75,0,242.58,1.18,0,5.27,13.12,0,925.5,20.26,742.7,0,0,0,0,0
 24-34,0,0,0,0,218.3,6.28,0,21.36,9.87,0.64,6.5,12.75,0,0,0,0.6,0,0,47.28,0,2.86,339.21,1.24,0,185.2,158.93,6.28,1.04,95.83,0,0,12.82,0,1.18,1233.73,27.33,199.63,0,0,9.38,0,0
 36-46,0,0,0,0,85.81,4.94,0,26.87,13.45,0.94,65.99,3.98,0,0,0.85,0,0,0,104.16,0,0,1383.95,0,0,191.54,166.88,0,0,22.39,0,0,2.02,0,0,796.41,1.26,63.63,0,0,0,0,0
 48-58,0,0,0,0,58.26,3.69,0,58.57,15.08,12.35,98.73,8.85,1.42,0,5.85,0,0,0,41.9,1.78,0,4412.41,0,0,250.69,373.01,4.87,1.36,9.35,0,0.4,0.46,0,0,563.36,0,41.99,0,17.61,1.43,0,0.54
 60-70,0,0,0,0,18.37,4.08,0,162.45,5.62,8.66,70.12,38.21,0,0,7.47,4.72,5.75,0,42.24,34.6,0,11106.27,0,2.03,615.82,184.56,0,0,5.27,0,3.98,2.76,5.3,0.62,270.81,0,34.02,0,149.69,9.35,2.72,6.85
 72-82,0,0,1.4,0,33.44,23.69,0,290.82,13.56,14.75,126.34,24.45,2.79,0,49.91,1.27,0,2.65,13.95,6.36,12.65,14263.56,0,31.52,643.17,312.19,1.1,0,0,1.13,10.85,4.37,0,0,80.01,0,26.94,2.53,199.47,5.02,22.55,13.16
 84-94,0,0,0,0,48.61,0.72,0,572.36,21.48,13.13,128.82,44.3,4.95,2.66,11.08,9.64,10.41,4.26,12.59,1.1,0,9955.98,0,36.06,380.62,152,1.97,0,19.75,0,0,15.81,0,2.36,100.39,0,12.34,1.92,99.68,2.51,15.91,7.66
 96-106,0,0,0,0,31.76,11.16,1.88,339.59,5.65,14.41,84.9,37.59,9.69,0,75.19,0.83,0.63,0,2.69,10.84,0,8292.44,0,31.46,272.43,221.94,0,0,2.98,1.2,3.2,6.08,0,1.77,93.64,0,7.04,8.41,200.33,0.92,8.57,1.87
108-118,0,0,0.76,0,14.3,2.63,0.5,235.09,0.84,7.05,55.46,32.47,0.71,0,5.89,6.05,0.71,5.25,11.66,4.52,0,7747.88,1.76,45.47,226.36,243.27,0,0,3.05,0,7.43,4.89,0,0,46.67,0,8.47,1.01,65.75,0.75,1.92,0.59
120,0,0,0,0,56,2.14,0,257.99,0,0,63.77,13.3,0,0,21.07,3.69,0,0,0,0,0,5818.54,3.12,18.9,111.24,193.91,0,0,16.69,0,0,1.09,0,0,5.81,0,20.81,4.63,37.65,0,0,0
