stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,26.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.25,0,0,0,0,0,0,0,0,0,0
  5-6,0,49.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,11.06,0,0,0,0,0,0,8.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.39,15.45,0,0,8.51,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.16,0,14.44,0,0,0,3.97,0,0,0,0,0,9.95,0,0,0,0,0,0,0,0,0,0,0,170.12,11.52,0,0,36.98,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0.88,27.85,6.65,0,0.99,0,0,0,8.45,3.15,0,1.22,0,0.82,0,0,0,2.12,17.38,0,0,12.38,103.71,15.33,0,0.94,0.96,0,2.28,11.39,6.09,0,19.69,96.93,0,0,8.74,0,0
 24-34,0,0.83,0,0,11.38,0,0,20.51,0,0.72,0,22.25,0.61,0,5.53,0,1.02,0,1.29,0,3,74.46,0,0,24.16,608.01,9.38,35.13,2.37,0,0,5.22,0,13.18,4.44,5.6,139.03,0,0,34.8,0,0
 36-46,0,0,2.34,0,8.78,0,0,96.74,0,11.55,3.01,24.84,0.72,0,6.27,0,7.87,0,2.64,0,12.33,95.77,0,2.3,19.05,1673.8,5.06,46.04,2.89,0,0,6.62,0,8.77,1.35,0,284.71,0,0,52.54,0,20.17
 48-58,0,0,0.49,0,18.44,0,0,312.5,2.26,1.09,4.58,73.34,0,6.12,2.23,1.54,0.49,20.39,2.32,1.98,16.06,88.16,0,2.6,22.94,2365.4,20.43,38.87,11.6,0,0,10.04,0,3.17,0,0,375.31,0,0.37,54.82,0,18.23
 60-70,0,0,0.91,0,40.24,0,0,686.36,0.79,2,3.3,97.57,4.11,3.48,2.52,0,0,2.26,3.85,4.39,4.32,157.82,4.3,1.78,18.59,3463.41,0,24.36,15.16,0,5.85,12.78,0,5.85,7.5,0,472.58,0,7.2,68.17,0.59,11.29
 72-82,0,0,2.24,0,37.98,5.64,0,853.23,10.29,6.66,5.37,193.7,9.55,0,6.03,6.89,1.86,8.13,8.53,0,0.57,253.08,4.24,16.24,25.03,3400.07,3.5,48.58,21.2,0,3.6,6.07,0,6.06,3.85,0,342.5,1.16,4.19,113.64,3.14,20.4
 84-94,0,0,1.11,0,43.28,4.75,0,710.29,0,2.98,5.58,192.09,6,1.44,11.02,0,5.03,10.15,12.27,3.72,30.71,231.53,2.64,11.66,27.73,2408.86,12.38,46.27,30.31,0,4.64,11.67,0,7.72,0,0,200.56,3.32,10.1,107.83,6.63,9.13
 96-106,0,0,4.42,0,56.57,14.97,0,749.75,6.43,3.26,9.51,197.93,10.97,0,11.76,6.21,2.32,14.25,11.65,26.81,5.02,192.82,16.04,7.97,25.3,2433.59,0,75.43,30.39,0,20.48,29.89,0,7.44,4.88,0,137.88,0.59,5.25,140.11,12.39,20.87
108-118,0,0,1.35,0.74,69.55,6.64,2.3,737.86,2.88,10.45,7.9,277.17,27.4,0,8.53,13.99,4.22,23.92,6.36,1.51,18.78,273.06,5.87,22.98,33.52,3282.49,6.18,59.96,52.55,0,15.18,17.18,0,11.71,15.93,0,61.67,8.74,11.03,110.57,2.05,19.11
120,0,0,6.84,4.41,85.51,4.09,5.3,927.47,0,6.6,16.26,367.01,15,0,4.21,14.49,7.93,21.39,4.14,9.4,1.61,264.88,3.03,20.53,42.85,4804.06,26.67,74.78,44.19,0,0,13.69,0,11.87,2.41,0,128.73,3.51,10.31,137.71,3.95,22.15
