stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,176.34,135.2,0,0,0,0,0,0,0,0,0,0,190.49,0,0,0,0,0,0,0,0,0,0,0,183.48,0,0,0,0,0,6.16,0,0,0,0,0,0,0,0,0,0,0
  7-9,192.22,5.34,0,643.59,0,17.95,3.54,0,0,0,0,0,1055.89,0,0,0,0,0,0,0,0,0,0,0,331.01,12.51,0,0,132.05,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,542.99,0,144.65,20.41,0,0,0,0,0,100.68,0,0,0,0,0,0,0,0,0,0,0,334.99,7.14,0,0,22.04,0,0,0,0,26.9,0,0,0,0,0,0,0,0
 14-21,0,0,0,7.91,345.67,24.65,2.39,0,0,0,0,0.82,0,0,0,0,0,0,0,0,221.46,0,0,132.51,139.12,0,0,100.69,0,0,0,0,0.86,0,0,1.77,2.65,0,0,0,0,0
 24-34,0,0,0,4.86,175.59,10.11,5.01,0,2.01,2.92,0,0,0,19.94,0,1.07,0.7,9.04,0,0,379.6,2.57,0,66.88,197.05,0,0,140.85,0,0,1.37,0,0,0,10.5,3.02,7.5,0,0,26.21,0,0
 36-46,0,0,0,0.84,154.46,11.37,0,0,4.27,0,0,0,0,27.68,0,0,0,22.03,0,0,302.94,0.71,1.9,71.83,82.93,0,0,144.88,0,4.84,16.21,0,0,0,0,0,6,0,0,21.02,0,0
 48-58,0,0,0,0,155,3.17,21.52,0.83,7.93,5.66,2.93,0,4.97,23.35,0.53,0,0,19.04,0,4.16,385.58,0,1.06,109.71,155.88,0,0,113.6,0,6.58,10.02,0,0.92,0,0,0,4.24,0,4.4,61.42,0,0
 60-70,0,0,0,0,195,0.81,54.78,40.39,11.33,2.54,2.71,0.77,6.19,26.08,3.71,29.61,0,4.01,0,0,486.27,0.65,0,63.55,108.18,0,0,104.76,0,2.22,30.85,0,0,0,0,0,7.32,1.22,14.89,40.84,0,0
 72-82,0,0,0,0,158.64,7.33,37.44,52.67,5.45,0.59,3.37,0.63,1.84,19.35,0,2.05,0,7.55,2.77,0,565.83,6.11,1.67,77.84,74.04,0,1.07,59.32,0,0,26.02,0,0,0,0,0,0,3.13,17.5,107.22,0,2.33
 84-94,0,0,8.89,0,199.14,0,28.19,55.09,20.9,0.94,6.89,0,0,26.64,0.75,1.15,0,2.55,0,0,440.44,7.52,3.35,61.59,87.77,0.58,0,109.83,0,0,67,0,0,8.39,0,0,5.85,21.11,14.99,140.12,0,0
 96-106,0,0,0,0,174.82,7.87,17.62,74.79,9.34,11.77,1.2,1.66,1.32,17.69,1.43,2.76,0.8,9.13,2.32,0,431.95,13.75,3.66,67.48,61.11,0,0,126.25,0,0,39.62,9.27,0,0,5.77,0,0,6.88,13.41,121.88,1.49,0
108-118,0,0,0,0,184.75,0,20.26,54.33,20.01,1.64,5.46,9.01,0,16.26,1.56,5.52,0,4.46,0.7,0,396.54,5.16,3.94,52.38,50.13,0,0.95,156.43,0,0,35.58,0,0,0,0,0,1.21,9.63,19.07,245.33,0,1.39
120,0,0,0,0,143.65,6.44,27.18,49.12,11.21,0,0,11.82,0,15.06,0,5.63,0,2.6,0,0,424,10.62,0,31.52,144.04,0,0,184.86,0,0,28.7,0,0,0,0,0,0,6.95,0,201.58,0,0
