stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,685.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,0,0,0,0,0,0,0,0,0,0,0
  5-6,56.77,2053.77,0,21.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.54,19.11,0,0,0,0,26.26,0,0,0,0,0,0,0,0,0,0,0
  7-9,8.32,42.27,0,23.13,0,5.95,159.55,0,0,0,0,0,49.68,0,0,0,0,0,0,0,0,0,0,0,1002.26,86.39,0,0,390.51,0,5.76,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,27.94,0,53.87,0,0,122.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836.66,13.4,0,0,404.68,0,0,0,0,14.96,0,0,0,0,0,0,0,0
 14-21,0,0,0,10.24,202.69,18.67,33.76,0,2.23,0,9.64,9.49,2.6,3.28,0,3.62,0,0,8.42,0.88,69.68,0,0,54.67,251.27,17.03,1.55,11.04,19.41,0,7.47,0.9,45.61,3.67,12.49,91.92,86.59,0,0,0.81,0,0
 24-34,0,0,2.09,1.92,36.04,0.81,16.05,0,0.73,0,6.26,0.97,0,3.47,0,0.65,0,0,2.28,1.69,45.04,6.69,0.69,25.74,212.48,2.1,0,2.72,0,0,8.29,0,0,0,2.23,8.66,41.9,0,0,4.92,0,3.47
 36-46,0,0,0,0,9.39,0.81,24.25,0.63,2.47,2.22,12.65,0.56,3.2,9.94,0,1.34,0,2.8,0,0,83.47,0,2.41,26.05,225.6,6.2,1.78,3.47,0,0,22.6,0,0,1.33,0,0,77.05,0,0,8.16,0.78,0
 48-58,0,0,0,0,15.6,0,37.97,4.74,1.2,1.08,11.34,0,0,1.8,0,0,0.44,0.66,0,1.21,42.43,1.91,1.6,5.55,111.56,5.72,0,0.42,0,0,8.07,0,0,1.01,3.41,0,29.73,0,0,5.25,0,3.81
 60-70,0,0,0,0,7.77,0,57.27,2.3,1.26,5.7,18.62,0,0,0,2.36,0,0,0.88,0,1.64,87.94,0,1.89,10.43,92.89,0,0.62,1.16,0,0,11.38,0,0,1.12,0,0,25.52,0,0.99,2.18,0,0
 72-82,0,0,2.7,0.75,7.23,0,33.22,3.6,0.55,1.95,25.93,7.35,0,3.41,1.79,0,5.3,3.5,0,1.12,92.59,0.88,2.04,15.02,88.96,0.92,0,0.76,0,1.89,5.28,0,0,0,0,0,22.56,0.51,1.47,3.93,2.15,4.59
 84-94,0,0,0,0,27.44,10.17,53.37,0,15.12,7.12,24.83,5.12,0,2.43,1.72,3.23,3.41,3.79,0.6,18.69,159.57,0,14.11,10.31,78.1,4.25,0.9,6.34,0,6.12,79.45,0,0,0.91,2.22,0,18.46,0,6.41,13.39,2.93,13.2
 96-106,0,0,0,0,5.52,6.18,34.6,0.67,8.48,6.01,35.33,4.96,0,0,0,0,0,1.71,0,0.69,63.48,2.21,2.79,3.67,67.65,0,0.6,1.19,0,0.81,39.54,0,0,1.2,0.91,0,10.25,0,1.5,5.51,1.59,2.2
108-118,0,0,1.22,0,37.31,2.06,83.37,3.9,10.91,6.53,43.49,4.63,0,0,0.66,1.05,11.77,8.19,4.61,4.36,176.39,4.71,3.94,16.93,212.56,6.95,0.53,8.26,0,7.57,64.58,0,0,1.93,3.74,0,10.73,4.02,2.24,17.8,8.27,22.29
120,0,0,0,0,1.21,1.28,15.5,0,1.35,3.99,3.31,4.66,0,0,0,0,0,0,0,0,29.39,0,0,0,85.6,0,0,0,0,0,5.66,0,0,0,0,0,10.47,0,1.95,0,0,0
