stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.78,217.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.87,0,0,0,0,0,0,0,0,0,0
  5-6,0,190.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.37,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,7.6,3.64,0,3.22,0,0,0,29.74,0,0,0,0,0,5.47,0,0,0,0,0,0,0,0,0,0,0,154.46,18.79,0,0,102.44,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,5.05,0,34.04,0,0,0,75.72,0,0,0,0,0,15.15,0,0,0,0,0,0,0,0,0,0,0,316.34,19.74,0,0,77.31,0,3.3,0,9.82,0,0,0,0,0,0,0,0
 14-21,0,0,0,2.01,21.82,10.29,0,6.64,0,0,0,3.45,0.97,0,0,0,0,0,0,4.95,0,7.61,0,0,10.46,85.64,1.81,1.87,0,0.92,0,23.7,11.79,0,0,6.43,24.2,0,0,4.06,0,0
 24-34,0,0,0.67,0.64,15.7,0,0,29.64,0,0.62,0.76,6.55,0,0,2.2,0,3.99,0,0,0.65,2.11,27.34,1.33,0,13.05,264.08,2.44,6.34,1.55,0,0,45.04,0,0,0,3.84,62.63,0,0,8.54,0,0
 36-46,0,0,0,0.63,9.09,0,0,38.84,0.87,1.03,0.84,12.41,0,0,0,0,0,0,0.6,0,0,19.37,2.3,0,4.78,247.13,1.93,10.23,0,0,0,110.16,0,0,0,0,42.99,0,0,7.07,0,2.73
 48-58,0,0,0.92,0,18.02,3.2,0,75.73,1.91,2.17,2.07,31.66,2.29,0.7,0,0,0.49,0,0,0,3.27,48.84,7.84,0.95,8.53,284.68,6.16,7.52,1.14,0,0,55.21,0,0,4.13,0,40.13,0,0,10.03,0,1.16
 60-70,0,0,0,0,12,0.59,0,143.05,0,1.46,0.85,40.79,5.28,2.38,0.78,0,0.58,1.28,0,5.2,0,62.36,11.13,3.04,3.99,204.63,0,6.86,2.69,0,1.19,62.72,0,1.06,1.72,0,19.75,0,0,3.32,0,0.69
 72-82,0,0,1.06,0,4.36,15.8,0,180.89,3.3,0.64,1.94,29.12,3.32,0,1.84,1.24,0,0.49,0.9,0,0.64,46.43,2.62,1.93,3.97,188.84,0,1.39,2.06,0,1.4,36.13,0,0,0,0,35.02,2.27,0.97,10.92,2.16,5.2
 84-94,0,0,0,0,26.5,8.31,1.39,94.11,0,6.69,0,22.26,2.2,0,0,1.68,0.56,0.74,0.81,0.58,0.95,51.6,3.28,3.87,5.08,167.3,1.14,0.56,5.71,0,2.02,76.72,0,1.21,1.3,0,9.52,0,1.27,2.54,1.73,4.17
 96-106,0,0,1.05,0,19.02,10.6,3.19,105.89,0,1.27,0.93,24.83,5.95,0,0,0.91,1.51,2.72,1.53,6.49,4.07,30.31,0,2.88,3.12,146.14,0.61,4.09,3.75,0,0,87.29,0,1.12,0,0,17.4,0.61,0.67,12.42,0,0.72
108-118,0,0,1.77,0,13.17,6.75,6.79,129.9,2.06,3.29,1.26,21.43,3.31,0,2.35,1.54,2.53,3.76,0,0.7,3.88,39.2,1.48,4.76,6.84,179.39,1.01,5.44,7.38,0,3.32,81.19,0,1.17,0.97,0,6.37,0.47,0,5.93,0.99,8.64
120,0,0,2.94,0,39.38,6.38,1.91,139.53,0,9.47,1.49,25.89,2.78,0,0,27.34,0,9.95,0,1.34,1.45,85.81,0,8.33,11.19,280.87,2.11,10.73,18.48,0,0,42.04,0,7.13,0,0,6.83,0,0,50.17,1.8,0
