stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,121.33,1745.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.95,0,0,0,0,0,0,0,0,0,0,0
  5-6,229.21,3522.3,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,100.02,0,0,0,8.27,0,73.56,0,0,0,0,0,0,0,0,0,0,0
  7-9,78.84,230.06,0,112.17,0,0,474.75,0,0,0,0,0,87.87,0,0,0,0,0,0,0,0,0,0,0,3842.76,126.78,0,0,1091.01,0,5.09,26.79,0,0,0,0,0,0,0,0,0,0
 10-12,0,88.92,0,118.94,0,8.31,290.09,0,0,0,0,0,29.66,0,0,0,0,0,0,0,0,0,0,0,3142.45,113.82,0,0,1059.23,0,0,8.72,0,206.04,0,10.95,0,0,0,0,0,0
 14-21,0,0,0,4.41,39.83,10.67,27.04,0,0,0,6.32,1.97,0,0,0,1.88,0,0,0,1.07,32.26,0,0,18.07,443.24,8.65,1.84,2.9,1.77,0,4.34,1.53,52.39,6.38,13.45,62.15,120.22,0,0,6.31,0,1.35
 24-34,0,0,0.9,0.65,17.78,0,74.71,0,0,0.74,20.88,7.19,0,7.49,1.04,1.27,2.16,2.78,0.68,1.98,48.32,0,0,30.62,1032.79,2.98,6.25,8.78,0,0,8.4,0,0,0,15.59,12.79,181.01,0,0,18.42,0,0
 36-46,0,0,0.98,0.56,10.2,0.76,183.91,0,0,0.82,54.55,0,4.57,0.93,0.75,1.66,0,0.68,4.6,1.46,67.08,0,1.57,23.78,1158.63,5.98,5.39,12.95,0,0,19.67,0,0,1.2,7.24,0.58,240.89,0,0,11.75,0,0
 48-58,0,0,0,0,11.84,0,317.13,1.2,7.56,1.29,60.71,1.31,2.4,0,0.38,13.76,0.39,1.93,0.7,0,89.14,0,5.27,21.09,822.48,2.52,5.41,10.72,0,0,16.01,0,0,0.53,0,0,174.13,0,0.51,7.72,0,4.02
 60-70,0,0,0,0,24.79,1.36,486.22,0.76,13.81,9.35,54.92,0,0,0,0.71,2.66,0,2.03,0,12.47,106.48,0,14.24,5.74,732.07,3.04,8.2,3.84,0,0,5.71,0,0,0,0,0,148.14,0,0,10.53,0,13.07
 72-82,0,0,0,0,18.7,9.51,408.27,0,3.56,1.53,53.5,1.72,0,1.04,3.14,1.16,2.96,2.15,0,0,140.12,0.55,2.1,9.87,638.07,4.91,7,7.56,0,0,7.87,0,0,0.53,0,0,109.73,4.46,3.63,18.88,5.6,12.68
 84-94,0,0,0.7,0,19.01,9.52,298.97,0,4.45,5.06,62.81,2.37,1.95,3.13,11.6,3.26,3.11,2.11,6.45,0,110.41,0.93,14.47,14.75,406.7,2.25,3.21,6.94,0,0,39.19,0,0,0,1.22,0,89.27,1.41,2.6,23.71,6.8,9.34
 96-106,0,0,0,0,16.51,9.57,211.38,1.74,3.9,0.76,73.66,7.97,0,2.23,6.61,1.61,7.11,2.51,0,0,144.91,4.83,2.01,10.14,370.02,1.25,1.73,9.06,0,1.17,25.08,0,0,0,0,0,48.27,0,3.97,26.57,0.67,3.93
108-118,0,0,1.72,0.74,32.12,20.06,251.21,0,8.67,5.51,59.66,4.63,0,1.37,6.92,8.63,7.13,4.79,5.38,3.79,180.57,0,7.19,15.02,591.04,2.87,11.78,10.24,0,1.97,20.57,0,0,0.78,0,0,51.34,0.41,5.27,15.23,4.3,9.37
120,1.19,0,1.22,0,25.12,31.85,250.16,0,0,1.67,151.01,4.22,0,0,14.2,12.3,1.59,0,7.86,0,155.14,5.62,9.98,21.98,842.2,11.29,16.54,10.11,0,6.29,28.72,0,0,0,0,0,22.51,0,0,16.8,20.75,0
