stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,40.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.99,0,0,0,0,0,0,0,0,0,0
  5-6,0,44.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,4.47,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,21.87,19.45,0,2.14,0,0,0,1.24,0,0,0,0,0,0,0,0,0,749.43,0,0,818.69,131.26,0,0,0,0,0,0,16.04,0,0,56.47,0,0,0,0,0,0
 24-34,0,0,0,4.08,77.52,2.88,0,71.4,0.86,1.75,6.4,67.06,0,0,77.75,0,2.85,0,0,6.69,0,9220.74,0,1.63,4618.28,775.24,13.02,1.04,1.48,10.77,0,8.56,0.71,0.72,3.96,15.04,59.53,0,0,11.94,0,0
 36-46,0,0,0,0,46.02,0.57,0,127.57,3.13,16.81,166.19,46.43,0.62,2.19,93,2.2,1.21,11.43,0,16.36,6.95,17243.79,0.81,25.14,4245.4,791.87,22.28,3.78,14.15,0,0,16.71,12.34,1.33,10.3,0,71.32,0,2.92,10.37,0,11.87
 48-58,1.93,0,0,0,19.17,12.51,0,158.36,0.6,22.93,388.19,39.39,0,7.28,13.49,7.8,0.6,10.05,0.41,1.33,7.56,15761.09,5.5,26.14,2784.09,759.96,2.85,1.5,3.53,3.66,1.12,14.19,0,0,0,2.82,85,0,2.45,7.44,0,14.32
 60-70,0,0,0,2.79,42.15,3.52,0,207.26,2.16,8.93,390.4,56.33,0,0,4.28,11.57,0,0,4.64,15.55,0,14469.21,16.76,39.49,1657.2,525.15,7.37,0.88,3.08,0,0,14.29,0,13.93,6.85,0,37.46,1.72,60.68,9,0,8.98
 72-82,0,0,2.14,0.63,36.01,19.01,0,498.06,0,16.29,634.4,78.92,5.17,0,7.75,0.66,0.53,1.62,5.22,1.03,17.58,18353.73,1.85,63.62,2042.97,643.35,0.82,6.8,18.2,0,4.15,12.21,0,2.57,1.06,0,20.47,4.31,126.09,6.85,29.16,15.72
 84-94,0,0,0,0,45.14,12,0,653.91,5.09,31.69,446.43,51.94,6.03,0,17.27,6.53,1.56,0,3.27,6.4,0,16349.42,0,114.51,1484.37,299.64,2.78,0.6,4.08,0,0,4.57,0,1.07,0.69,0,12.92,1.41,140.91,10.11,46.82,6.67
 96-106,2.25,0,0,0,91.64,32.25,8.51,587.77,11.51,33.93,374.92,82.37,6.83,0,24.93,9.63,1.46,0,21.07,9.99,1.15,15380.35,1.42,109.62,1390.72,553.86,2.1,5.3,23.93,0,13.61,34.68,0,5.1,3.45,0,0,8.62,145.35,14.93,87.16,1.85
108-118,0,0,0,0,88.67,10.23,1.09,214.89,1.08,11.87,366.1,67.31,4.16,0,7.12,6.16,2.89,4.4,1.63,6.96,0,17340.15,6.41,76.26,928.85,731.56,0.87,4.29,10.04,0,5.78,24.29,0,3.09,0,0,12.75,4.53,104.68,2.68,43.02,4
120,0,0,0,0,51.5,30.32,4.7,292.1,0,18.21,251.24,49.58,0,0,37.69,8.98,0,0,0,39.96,0,12244.03,3.12,71.3,761.64,521.75,2.06,11.13,6.79,0,0,3.08,0,0,0,0,2.14,9.25,39.34,2.93,38.45,0
