stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,41.3,751.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.28,0,0,0,0,0,0,0,0,0,0,0
  5-6,18.18,654.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76,0,0,0,0,0,0,0,0,0,0,0
  7-9,13.27,9.35,0,5.1,0,0,0,3.31,0,0,0,0,0,6.64,0,0,0,0,0,0,0,0,0,0,0,186.1,0,0,0,24.93,0,0,6.2,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,15.4,3.96,0,0,0,0,0,11.92,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,7.35,0,11.35,0.92,0,10.32,0,7.69,0,1.01,0,13.27,0,0,0,0,0,46.52,0,2.89,0,0,4.77,102.07,7.77,0,0,0,0,2.89,7.95,2.65,12.64,0,1.75,43.37,0,0,0,0,0
 24-34,0,0,2.42,0.62,6.36,10.19,0,43.02,0,37.07,1.02,1.64,0,2.67,0,0,5.1,0.64,0,21.46,5.74,5.45,0.62,0,3.38,333.79,1.57,17.68,2.48,0,0,0.75,1.29,0,98.19,0,0.75,86.59,0,0,5.17,0,6.34
 36-46,0,0,1.04,0,3.08,0,0,50.56,0.79,3.52,0,18.74,0,0,0,2.39,0,0,0,12.25,7.29,7.98,0,0,4.08,504.72,0,14.65,2.29,0,0,0.67,1.54,0,57.59,4.33,0,119.47,0,0,8.76,0,12.56
 48-58,0.39,0,0.53,0,6.6,0,0,283.11,1.63,4.17,3.97,82.81,0.68,0,0.51,1.97,0,0,0,8.88,10.12,22.78,0.4,0,0.89,667.59,0.83,15.23,1.5,0,0,2.15,0.98,0,44.47,0,0,119.84,0,0,3.61,0,36.31
 60-70,0,0,0.57,0,9.54,7.97,0,1281.46,1.67,9.35,1.65,259.57,5.04,9.59,0,16.19,1.71,0,1.26,1.44,2,60.54,0,0.85,0.6,1503.25,2.74,10.27,3.91,0,0,7.57,0,0,47.62,0,0,145.04,0,0,2.11,0,26.45
 72-82,0,0,1.88,0,15.15,2.23,0,2513.9,0,3.51,14.91,460.86,3.51,1.02,0.66,20.05,3.56,1.54,0,29.92,1.31,107.18,0,8.18,6.76,1738.91,2.85,30.02,13.61,0,0.87,6.17,0,0,71.32,0,0,155.68,3.98,1.4,12.25,1.29,27.14
 84-94,0,0,4.79,0,20.58,8.97,10.69,2990.72,0.56,4.9,3.92,404.03,1.36,1.22,2.93,16.43,0.61,2.25,0.9,18.55,9.56,99.15,0,3.05,6.09,1494.9,1.53,25.36,12.62,0,0,8.02,1.4,0,135.24,0,0,84.24,0,5.38,12.9,2.26,0
 96-106,0,0,5.39,0,28.07,16.63,2.38,2658.98,3.61,11.74,5.43,398.07,6.81,0,0,14.1,3.4,1.57,4.3,6.08,0,93.97,1.22,6.21,8.52,1354.55,1.63,41.92,7.25,0,0,32.31,0,0,120.12,1.26,0,54.23,4.84,0.58,15.07,2.08,21.29
108-118,0,0,4.41,0,33.95,15.51,2.88,2153.96,0.44,17.92,2.45,423.55,6.2,0,1.93,16.73,5.4,2.51,0,32.53,0,135.74,2.46,0,6.6,2111.11,2.48,22.37,6.5,0,0,5.07,0,0,113.5,0.88,0,61.44,2.02,1.25,8.6,0,17.79
120,0,0,0,0,51.71,8.99,1.71,1609.28,1.26,0,19.12,416.53,19.11,0,0,1.42,0,1.91,0,28.25,1.64,59.37,2.91,3.7,14.01,2298.91,0,3.61,8.84,0,0,5.17,0,0,65.34,0,0,81.89,0,0,5.11,7.56,8.42
