stage,axial,blastomeres,eye,neural,paraxial.mesoderm,periderm,spinal.cord,vasculature
  3-4,0,56.58,0,0,0,25.43,0,0
  5-6,15.17,13.21,0,0,0,0,0,0
  7-9,0,7.29,0,44.84,3.83,0,0,0
 10-12,0,0,3.78,0,3.25,0,0,0
 14-21,0,0,0,1.95,0,0,0,0
 24-34,0,0,3,0,0,0,0.71,0.82
 36-46,0,0,0,3.43,0,0,0,0
 48-58,0,0,0,2.73,0,0,0.45,0
 60-70,0,0,0,2.14,0,0,0,0
 72-82,0,0,1.71,5.14,0,0,0,0
 84-94,0,0,3.42,0,0,0,0,0
 96-106,0,0,2.3,0,0,0,0,0
108-118,0,0,0.77,4.67,0,0,0,0
