stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,135.48,3290.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.89,0,0,0,0,0,0,0,0,0,0,0
  5-6,336.67,4427.58,0,9.08,0,0,0,0,0,0,0,0,43.45,0,0,0,0,0,0,0,0,0,0,0,266.57,0,0,0,26.39,0,83.82,0,0,0,0,0,0,0,0,0,0,0
  7-9,104.66,193.48,0,252.85,0,12.95,470.36,0,0,0,0,0,118.49,0,0,0,0,0,0,0,0,0,0,0,3647.81,144.26,0,0,1340.57,0,4.34,13.88,0,0,0,0,0,0,0,0,0,0
 10-12,0,114.51,0,212.53,0,29.08,239.96,0,0,0,0,0,48.25,0,0,0,0,0,0,0,0,0,0,0,3515.5,31.33,0,0,1183.19,0,0,36,0,180.06,0,0,5.88,0,0,0,0,0
 14-21,0,0,0,1.98,40.89,6.6,29.7,0,0,0,12.84,0.82,0,0,0,0.81,0,0.92,1.04,0,16.68,0,0,19.59,354.96,4.9,0.85,4,10.08,0,0,0,34.13,1.91,0,26.92,116.16,0,0,2.98,0,1.83
 24-34,0,0,0,1.87,5.72,3.88,66.87,0,2.29,0,14.48,0,0,0.67,0,0.68,0,2.21,7.19,0,52.47,0,0.89,12.84,737.28,1.58,8.38,7.48,0,0,8.36,0,0,0,0,6,184,0,0,6.9,0,7.44
 36-46,0,0,0,0,2.05,2.71,135.75,0,0,0,13.92,0,0,0,0,0,0,0.77,0,0,52.79,0,1.12,8.1,609.15,1.26,2.51,0,7.09,0,2.14,0,0,0,0,0,104.98,0,0,8.03,0,0.7
 48-58,0,0,0,0,5.05,0,218.39,0,0.46,0,27.69,0,0,0.61,0,0,0,0,1.31,0,28.66,1.67,2.41,6.86,520.47,0.48,2.68,0.42,0,0,8.84,0,0,0,0.4,0,114.17,0,0,0.83,0,17.28
 60-70,0,0,0.57,0,3.97,1.27,278.08,0.68,3.02,0.87,19.71,0,0.66,0,0,0,0,0.63,0.68,0,65.45,0,2.57,0.84,573.39,0,1.43,0,0,0.71,11.79,0,0,0.59,0.62,0,103.54,0,0,6.93,0,3.21
 72-82,0,0,0,0,10.8,10.9,194.42,2,0,2.03,22.25,0.7,0,1.06,7.8,0,0.75,1.87,0,0,69.73,0,2.16,5.57,393.06,0,1.71,0,0,1.77,2.99,0,0,0,0,0,70.04,0,0.99,3.58,0.7,4.61
 84-94,0,0,0,0,7.65,14.06,218.13,0,0.56,1.43,46.35,0.96,0.99,3.37,17.93,0.83,0.76,1.46,0,2.81,80.54,0,2.11,25.13,246.46,15.84,2.18,6.49,0,0.6,7.67,0,0,0,0,0,114.08,0,0,10.66,0.63,9.76
 96-106,0,0,0,1.03,2.82,10.62,153.48,0,1.28,1.42,36.62,1.48,0,0,3.75,0,0.97,0.58,0,0,44.88,0,4.57,4.46,220.28,0,2.15,5.68,0,3.06,9.84,0,0,1.33,0,0,8.45,2.71,3.32,6.16,4.08,0
108-118,0,0,0,0.74,7.45,18.33,117.94,0.54,0.62,2.84,49.91,0.47,0,1.36,0.43,1.73,1.29,0.6,2.35,0.89,64.16,0.53,1.07,4.53,289.54,2.84,0,9.99,0,0,5.37,0,0,0.94,0,0,14.81,0.48,2.42,2.91,1.93,2.24
120,0,0,3.9,1.28,40.98,9.63,231.68,0,3.1,1.26,45.52,0,0,1.85,5.8,1.51,3.73,5.26,0,0,130.94,0,6.75,14.09,532.61,1.12,11.95,3.45,0,0,3.82,0,0,0,0,0,12.72,6.72,0,4.05,4.9,0
