stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,14.84,498.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.98,0,0,0,0,0,0,0,0,0,0
  5-6,23.38,473.07,0,10.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.27,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0,0
  7-9,6.19,24.24,0,137.98,0,0,0,87.98,0,0,0,0,0,27.07,0,0,0,0,0,0,0,0,0,0,0,1303.84,19.94,0,0,285.78,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,58.48,0,169.1,0,0,0,104.76,0,0,0,0,0,17.37,0,0,0,0,0,0,0,0,0,0,0,4188.18,6.45,0,0,375.36,0,0,0,43.83,0,50.91,9.79,0,0,0,0,0
 14-21,0,0,2.2,6.92,59.91,42.44,0,65.4,0,1.36,0,44.8,3.1,0,2.44,0,0.91,2.21,0,0,0,40.47,0,0,37.44,4890.63,5.54,18.02,13.28,9.2,0,3.77,5.53,3.68,18.43,496.79,1520.49,0,0,34.74,0,0
 24-34,0,0,4.64,1.79,26.98,2.66,0,370.85,0,1.57,0.83,170.27,0,6.5,2.03,0,6.18,0,0,21.06,2.06,96.76,0.61,0,32.82,20503.8,11.16,73.39,4.28,0,0,31.53,0,1.06,6.05,24.33,4316.23,0,0,151.43,0,3.57
 36-46,0,0,0,0,24.26,4.26,0,1719.25,7.47,4.39,2.36,1192.86,1.38,0,3.17,10.98,0,2.15,0,5.47,33.78,129.73,0.9,5.26,44.32,30382.99,9.49,88.15,7.06,0,0,48.73,0.9,2.75,0.85,0,7439.52,0,0.85,87.02,0,25.54
 48-58,0,0,0.83,0,32.81,7.54,0,2573.56,0.59,11.68,4.3,1969.44,1.96,0,0,4.6,0.46,7.97,2.31,4.18,1.59,106.29,0,1.33,40.68,13102.24,3.59,47.97,4.08,0,0,7.09,0,0,0.4,0,4252.99,0,1.9,72.05,0,19.97
 60-70,0,0,0,0,38.27,0.57,0,4113.12,0,8.72,2.71,412.01,0,0,0,0,0,0,0,5.95,0,57.53,0,7.04,11.34,3500.78,0,49.15,7.26,0,2.56,6.81,0,0,0,0,633.64,0,0.71,37.46,0.71,0
 72-82,0,0,8.64,0,10.88,0.66,0,2426.03,6.95,0,1.59,208.18,1.2,0,0,3.55,0,0,1.98,0.72,0,67.2,0,0,6.26,2158.07,0,49.88,0,0,4.52,0,0,2.41,0,0,191.49,1.21,0.56,98.65,4.13,7.59
 84-94,0,0,3.26,0,14.56,2.03,0,1758.74,3.53,0,3.35,150.87,5.73,0,1.48,5.29,0,2.75,0,0,0,51.79,0,2.25,7.71,1461.47,2.61,38.07,5.14,0,0,5.04,0,0.73,0.8,0,170.48,7.49,1.93,42.64,1.97,0
 96-106,2.68,0,4.85,0,14.69,28.94,0,1093.87,9.55,2.68,0,161.33,7.15,0,0,1.01,0.59,0,0.75,23.2,0,67.16,0,1.02,9.43,1201.86,0,94.66,3.38,0,0,4.04,0,0.71,0,0,37.41,3.73,0.56,80.21,0.56,0
108-118,0,0,6.11,0,27.92,8.83,0.62,863.65,3.37,0,0.59,123.25,5.7,0,1.61,4.25,1.61,0.83,0,1.03,0,54.58,0.44,5.22,3.42,1411.11,0,42.35,7.5,0,8.13,3.44,0,1.56,0,0,37.15,0.48,3.21,64.95,0,5.83
120,0,0,0,0,26.63,1.54,0,946.34,12.55,0,0,198.27,11.29,0,0,6.76,0,0,0,0,0,64.58,2.91,28.84,1.26,1963.53,0,112.14,10.81,0,0,3.97,0,2.39,0,0,49.01,0,0,54.96,0,0
