stage,axial,blastomeres,endoderm,eye,hatching_gland,mesenchyme,neural,notochord,paraxial_mesoderm,pgc,spinal_cord
  3-4,0,227.67,0,0,0,0,0,0,0,0,0
  5-6,6.52,216.45,0,0,0,0,14.12,0,0,0,0
  7-9,6.63,0,11.94,18,0,0,182.42,3.63,68.21,7.62,0
 10-12,0,0,3.27,12.38,6.08,0,76.4,0,44.93,0,0
 14-21,0,0,0,0,0,0,1.21,0,0,0,1.04
 24-34,0,0,0,0,0,0.84,1.58,0,0,0,0
 36-46,0,0,0,1.43,0,0,0,0,0,0,0.79
 48-58,0,0,0,0.73,0,0,0.63,0,0,0,0
 72-82,0,0,0,7.72,0,0,0,0,0,0,0
