stage,blastomeres,endoderm,eye,glial,mesenchyme,muscle,neural,paraxial.mesoderm,periderm,somites,spinal.cord
  3-4,28.89,0,0,0,0,0,0,0,0,0,0
  5-6,39.72,0,0,0,0,0,0,11.07,8.88,0,0
  7-9,0,4.21,7.44,0,0,0,44.51,9.73,0,0,0
 10-12,0,0,0,0,0,0,0,6.68,0,0,0
 14-21,0,0,0,0,0,0,1.03,0,0,1.21,0
 24-34,0,0,0,0,0,0,2.07,0,0,0,0.88
 36-46,0,0,0,0,0,0,0.78,0,0,0,0.79
 48-58,0,0,1.03,0.66,0,0,1.38,0,0,0,0
 60-70,0,0,0,0.59,0,0,0,0,0,0,0
 72-82,0,0,0,0,1.33,0.54,9.33,0,0,0,0
