stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,184.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.81,0,0,0,0,0,0,0,0,0,0
  5-6,7.05,209.99,0,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.22,0,0,0,0,0,18.86,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,6.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86,0,0,0,31.16,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,8.07,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,530.73,0,0,0,154.43,0,0,0,0,0,6.05,0,0,0,0,0,0
 14-21,0,0,0,0.83,17.53,57.52,0,3.11,0,0,0,1.01,0,0,0,1.79,0,1.85,0,0,0,147.75,0,0,1165.5,1464.97,2.15,580.51,4.55,2.68,0,0,170.82,0.86,0,664.74,913.5,0,0,0,0,0
 24-34,0,0,2.39,0,12.86,1.24,0,20.26,0,1.67,1.24,9.94,0,0,0,1.36,2.45,0,0,3.94,2.97,300.64,0,0,595.44,5712.18,0,742.94,1.82,0,0,2.8,16.91,7.03,3.62,146.2,1030.43,0,0,8.13,0,2.18
 36-46,8.46,0,0,0,17.42,0,0,84.8,0,0.64,0,12.79,0,0,0,0,0,0,0,0,0,220.37,0,0,210.74,16101.96,1.16,525.53,0.76,0,0,6.95,0,0,3.15,0,1706.08,0,0,3.25,0,0
 48-58,0,0,0,0,39.57,0,0,369.46,1.1,6.21,3.34,113.22,0.4,0,5.48,1.42,6.17,0,1.99,5.21,0.56,138.09,0,6.79,105.76,17192.62,6.45,294.63,2.59,0,0,14.95,0,0,1.11,0,1930.64,0,0,4.46,0,28.25
 60-70,0,0,0,0,23.47,0,0,163.03,0,0,8.91,27.03,0,0,0,0,0,0,0.73,1.78,9.3,142.85,0,0,70.57,13296.64,0,170.5,2.46,0,0,7.41,0,0,1.01,0,1279.23,0.84,0,10.47,0,24.22
 72-82,0,0,0,0,43.51,6.3,0,498.96,5.49,0,0,98,1.19,0,4.99,3.16,3.7,0.93,0,4.11,0,182.72,0,2.68,136.18,9712.86,0,297.5,0.88,0,0.83,3.72,0,0,2.68,0,752.95,0.8,0,2.83,4.25,51.07
 84-94,0,0,0,0.57,44.55,11.98,0,408.68,3.22,0.58,2.52,67.1,0,2.81,3.63,5.71,1.58,4.43,0,0.79,0,113.8,1.21,21.16,183.98,6465.82,1.96,272.36,1.22,0,0,4.52,0,3.51,0,0,580.49,1.67,1.76,5.56,8.1,12.56
 96-106,0,0,0.91,0,41.67,4.35,0,238.36,2.04,0,2.2,55.19,5.79,0,0,4.51,0,3.76,4.8,0.7,0.98,77.08,3.31,4.23,110.13,4542.02,0,416.38,3.12,0,14.85,3.47,0,2.67,0,0,160.89,0,1.1,4.75,7.67,0
108-118,0,0,0,0,48.69,2.53,7.19,175.16,5.28,0.52,0,36.26,4.3,0,0,1.74,0,0,0,7.2,0,90.2,0,0,128.19,6429.49,0,301.9,0.72,0,0,0.65,0,0,0.49,0,157.41,2.08,0,0,0,4.08
120,0,0,0,0,67.35,3,0,414.62,0,15.74,12.48,78.25,0,0,0,6.03,0,11.68,0,1.57,0,139.91,0,6.66,111.28,7782.41,0,290.15,0,0,0,0,0,2.39,0,0,64.97,0,6.14,0,1.99,0
