stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,120.15,4214.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0
  5-6,180.45,4056.82,0,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,169.24,6.07,0,0,7.71,0,17.02,0,0,0,0,0,0,0,0,0,0,0
  7-9,42.83,238.39,0,152.73,0,5.98,516.97,0,0,0,0,0,204.38,0,0,0,0,0,0,0,0,0,0,0,3906.49,95.88,0,0,1461.61,0,0,13.31,0,0,0,0,0,0,0,0,0,0
 10-12,0,173.95,0,215.13,0,6.22,625.29,0,0,0,0,0,15.41,0,0,0,0,0,0,0,0,0,0,0,4026.09,126.45,0,0,1382.82,0,3.3,26.8,9.37,189.78,0,0,3.51,0,0,0,0,0
 14-21,0,1.36,0,10.62,94.53,47.45,130.15,0,0,0,34.8,6.05,0,3.88,0,5.44,0,1.12,0,0,88.73,0,0,43.29,2088.15,33.35,13.05,11.25,49.68,0,25.37,0.86,105.98,3.69,1.74,90.31,512.84,0,0,12.01,0,0
 24-34,0,0,0,1.93,26.28,13.68,454.98,0,0,1.33,44.5,1.88,0.67,2.93,3.52,2.82,1.35,3.15,0,4.3,139.79,0.74,2.91,43.23,3154.09,5.95,22.81,16.87,0,0.99,24.33,0,1.1,3.35,0,5.19,519.82,0,0,37.26,0,14.26
 36-46,0,0,0,0,15.17,13.42,681.71,0,1.86,1.56,38.26,0,0,2.01,1.66,0,0,0.77,0,0,134.97,0,2.46,29.19,1550.28,3.86,9.68,2.56,0,0,22.45,0,1.39,7.33,0,0,217.85,0,0,21.63,0,1.06
 48-58,0,0,0,0,27.38,0.98,626.2,0.58,3.56,8.7,52.06,0.46,0,6.77,1.9,0,0.38,1.89,5.49,0,124.03,0,8.43,29.82,697.72,2.12,6.06,3.7,0,0,16.16,0,0,0,0.73,0,61.37,0,0,5.28,0,0
 60-70,0,0,0,0,25.73,0,332.08,0,0,0.89,71.07,0.89,0,0.66,4.48,0.71,5.9,1.67,0.87,0,65.73,0,8.25,22.26,341.46,3.91,4.06,1.73,0,0,5.24,0,0,0,0,0,9.39,0,0,0.64,0,7.08
 72-82,0,0,0.8,0,12.76,0.57,127.4,0,0,3.27,44.19,0.66,0,0,1.31,1.71,0,1.54,2.21,0,83.24,1.79,3.75,10.28,182.34,0,11.91,1.01,0,0.71,0.59,0,0,0.73,0,0,6.04,0.67,2.63,9.53,0,0
 84-94,0,0,0,0,14.58,3.91,111.21,0,1.11,3.08,40.61,3.89,0,0,2.79,2.45,1.24,1.52,3.96,0,85.9,0,4.62,17.48,181.53,0.94,6.28,6.63,0,0.57,3.04,0,0,0.57,0,0,1.89,1.67,0,7.85,5.01,0
 96-106,0,0,0,0,5.08,1.74,89.19,0,0,0,41.3,2.31,0,2.3,3.84,0,0,0,9.89,0,40.22,0,0,6.12,96.58,0,5.17,1.83,0,4.12,0,0,0,0,0,0,1.07,0,0,3.12,0,0
108-118,0,0,0,0,10.22,5.59,115.14,0,0,2.23,32.73,1.79,0,1,3.39,2.79,2.1,0,4.1,0,53.38,0,3.65,11.34,272.69,0.71,9.82,2.44,0,3.36,7.46,0,0,0,0,0,2.45,3.5,0,7.57,0,0
120,0,0,0,0,8.74,17.95,102.95,0,2.8,2.45,71.97,2.56,0,1.54,14.21,0,12.97,1.3,0,0,69.09,0,9.41,15.78,204.42,0,2.53,5.39,0,0,5.56,0,0,0,0,0,5.33,0,0,8.77,2.31,0
