stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,126.48,3344.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,177.82,3454.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.9,0,0,0,24.89,0,52.76,0,0,0,0,0,0,0,0,0,0,0
  7-9,20.53,34.31,0,53.11,0,0,0,57.06,0,0,0,0,0,44.97,0,0,0,0,0,0,0,0,0,0,0,665.21,53.12,0,0,167.49,0,3.31,16.23,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.36,0,59.16,0,10.32,0,81.47,0,0,0,0,0,168.95,0,0,0,0,0,0,0,0,0,0,0,1172.07,123.47,0,0,365.01,0,12.04,20.03,0,84.04,0,5.88,0,0,0,0,0,0
 14-21,0,0,1.91,20.4,348.99,30.09,0,28.62,0,2.93,0,16.61,6.04,64.38,3.38,0.82,3.74,8.48,0,92.98,3.94,150.95,1.12,0,110.41,696.58,535.67,2.14,10.21,12.51,0,21.31,7.24,169.09,117.8,36.47,203.19,252.55,0,0,22.77,0,1.4
 24-34,0,0,2.58,6.37,215.51,11.18,0,68.82,0,41.07,11.26,22.4,3.14,4.36,7.77,14.19,20.93,1.68,4.09,123.67,14.24,198.3,8.56,0,110.44,660.68,289.7,4.97,18.34,0,0,104.45,0,2.04,116.52,5.73,31.72,164.32,0,0,89.24,0,17.22
 36-46,0,0,4.26,1.13,127.47,0,0,71.41,0,34.88,34.67,36.92,2.15,0,7.43,10.99,13.95,0,2,15.08,9.73,204.53,15.03,0.98,92.56,382.24,230.75,2.73,5.92,0,0,206.5,1.75,0,86.4,0.63,0,84.55,0,0,32.79,0,13.63
 48-58,0.97,0,0,0,95.28,1.92,0,98.82,5.45,30.19,40.05,82.31,2.09,0,10.35,17.03,7.25,3.36,5.1,18.61,0,392.23,8.92,2.97,65,233.06,176.34,3.49,11.14,0,0.98,135.13,0.56,0,36.5,2.13,0,75.39,0,0.44,28.92,0,31.76
 60-70,0.81,0,0.89,0,67.56,3.97,0,91.53,1.38,38.47,34.89,62.08,2.25,2,8.64,19.66,14.18,46.62,13.75,49.1,0,561.61,1.15,12.96,31.11,143.33,101.7,7.47,16.54,0,0,135.56,0,0,47.36,1.84,0,23.91,0,2.63,18.63,0,13.04
 72-82,0,0,4.88,0.56,45.05,30.32,0,77.74,2.35,17.32,57.4,142.52,19.27,0,11.51,19.8,8.41,49.39,14.61,29.76,0.69,770.17,7.28,12.68,46.58,206.88,75.77,3.85,20.99,0,0,49.99,0.56,0,40.48,0,0,18.89,6.63,9.36,66.26,9.85,20.96
 84-94,0,0,13.09,1,118.57,56.26,13.48,104.26,0.7,28.37,39.06,94.38,29.23,2.83,8.51,34.9,10.12,31.81,21.34,13.59,9.84,624.2,11.23,27.62,21.34,136.33,104.94,6.01,23.98,0,2.36,181.81,0,0,82.5,1.2,0,20.05,9.84,13.79,62.17,9.53,7.34
 96-106,0,0,7.16,0,108.33,50.18,0.95,102.21,0.89,20.39,33.33,139.51,34.15,0,7.29,56.05,17.55,25.59,17.02,20.36,0.57,524.51,19.99,17.52,38.27,168.6,63.38,9.89,34.14,1.2,0.97,131.73,0,0,75.32,0.86,0,11.77,8.03,14.53,53.71,4.29,18.82
108-118,0,0,2.76,2.96,136.58,46.03,13.7,57.37,0.55,26.1,26.37,150.86,39.63,0,4.51,32.96,13.41,23.56,11.95,27.74,0.83,486.2,8.79,14.86,38.1,165.78,34.28,9.47,15.61,0,9.51,122.18,0.64,0,60.72,0.44,0,11.39,6.15,13.39,54.4,13.45,17.71
120,0,0,0,0,58.62,52.88,1.06,54.17,1.06,17.26,15.26,130.9,22.31,0,3.96,31.34,23.05,11.74,1.69,15.14,0,388.33,2.62,3.53,17.86,144.44,49.65,4.33,26.26,0,19.26,115.2,1.53,0,35.76,0,0,13.05,10.01,10.77,69.81,12.68,0
