stage,axial,blastomeres,endoderm,eye,hatching.gland,neural,notochord,paraxial.mesoderm,periderm,spinal.cord
  3-4,60.89,966.7,0,0,0,0,0,0,19.64,0
  5-6,41.31,714.44,0,0,0,47.92,0,8.05,66.42,0
  7-9,9.9,15.75,6.83,9.5,5,137.81,3.49,81.48,0,0
 10-12,0,0,0,0,0,45.24,0,15.57,0,0
 14-21,0,0,0,0,0,2.34,0,0,0,0
 48-58,0,0,0,0.6,0,1.54,0,0,0,0
 60-70,0,0,0,0,0,9.46,0,0,0,0
 72-82,0,0,0,0,0,1.55,0,0,0,0
 84-94,0,0,0,0,0,0,0,0,0,8.74
108-118,0,0,0,0,0,2.32,0,0,0,0
120,0,0,0,0,0,5.52,0,0,0,0
