stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,641.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,102.55,906.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,32.02,69.61,0,42.55,0,0,101.03,0,0,0,0,0,11.98,0,0,0,0,0,0,0,0,0,0,0,701.51,4.71,0,0,274.24,0,0,4.81,0,0,0,0,0,0,0,0,0,0
 10-12,0,17.04,0,41.61,0,0,98.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508.14,23.95,0,0,158.09,0,0,0,0,68.26,0,5.41,0,0,0,0,0,0
 14-21,0,0,0,6.96,41.5,13.16,22.61,0,0,0,2.89,2.27,2.19,4.14,0,2.15,0,0,0,0.86,30.79,0,0,21.89,342.43,7.07,1.94,1.07,4.52,0,10.25,0,44.92,2.08,5.86,47.15,122.7,0,0,0,0,0
 24-34,0,0,0,0.65,12.42,0,41.28,0,7.21,0,14.98,0,0,3.56,0,0,0,0.7,0.65,0,54.84,0,0.81,24.23,497.57,1.64,5.2,7.96,0,0,13.61,0,0,2.28,1.1,4.64,125.12,0,0,10.84,0,0
 36-46,0,0,0,0.63,8.74,0,87.62,0,0,4.65,30.95,0,0,0,0,2.2,0.56,1.17,0,0.66,54.21,0,2.28,13.59,740.9,3.98,9.94,0.58,0,0.97,4.41,0,1.63,0,0,0,180.28,0,0,4.16,0,0
 48-58,0,0,0.54,0,9.34,0.45,135.71,1.29,0.49,1.97,40.8,0,0,2.32,0,0,0,0.4,1.48,0,56.55,0,0.4,16.28,569.66,1.2,1.5,2.76,0,0,5.24,0,0,0,0,0,132.25,0,0.85,2.7,0.78,0.66
 60-70,0,0,0,0,13.36,4.71,254.4,0,0,1.55,73.36,1.41,0,0,0,0,0,0,0,0,63.1,1.53,1.72,2.63,386.87,0,5.31,3.03,0,0,11.2,0,0,0.6,0,0,76.61,0.81,0,1.8,0,8.52
 72-82,0,0,0,0,6.66,7.54,220.95,0.49,0.53,2.52,45.93,1.33,0.59,2.01,0.98,0,0,1.37,0,0,86.93,0,2.51,8.61,381.32,0.5,4.31,1.86,0,0,14.82,0,0,0.84,0,0,53.23,0,0,5.12,0,9.28
 84-94,0,0,1.26,0,7.51,0,103.44,0,0.57,1.93,24.72,2.1,0,0.7,1.73,2.36,0,0,0,4.18,83.25,0.57,0,8.3,251.15,0,5.23,8.11,0,0,15.18,0,0,1.48,0,0,50.79,0.62,4.9,15.4,3.48,5.99
 96-106,0,0,0,0,3.75,9.15,73.19,0,0.57,0.81,41.54,1.84,0,0.73,1.52,2,2.09,1.4,0.7,0,52.47,1.27,2.21,4.5,240.52,0.8,4.23,5.91,0,3.05,15.43,0,0,1.4,0,0,1.89,0,0,0.93,5.33,8.6
108-118,0,0,0,0,8.16,1.5,111.75,0,0.78,5.27,50.15,2.69,0,0,4.51,2.31,3.73,1.72,0.43,1.24,72.52,0,2.7,10.88,323.85,0.85,2.39,2.37,0,0,7.83,0,0,0,0,0,11.47,0,0.67,3.82,2.81,1.55
120,0,0,0,0,5.43,2.88,119.43,0,0,0,82.34,5.11,0,0,3.02,0,0,2.98,4.47,0,94.23,0,0,2.92,352.98,0,2.2,1.84,0,0,13.29,0,0,0,0,0,10.12,0,1.54,12.14,7.15,4.65
