stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,9.76,716.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.34,0,0,0,0,0,0,0,0,0,0
  5-6,34.88,801.59,0,8.02,0,0,0,0,0,0,0,0,0,7.31,0,0,0,0,0,0,0,0,0,0,0,9.79,0,0,0,8.57,0,28.57,0,0,0,0,0,0,0,0,0,0
  7-9,12.35,55.22,0,95.31,0,0,0,73.99,0,0,0,0,0,34.18,0,0,0,0,0,0,0,0,0,0,0,1084.83,42.87,0,0,328.67,0,8.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,34.96,0,60.1,0,0,0,65.15,0,0,0,0,0,8.63,0,0,0,0,0,0,0,0,0,0,0,1027.97,37.24,0,0,237.88,0,0,8.12,43.35,0,0,0,0,0,0,0,0
 14-21,1.77,0,0,6.85,90.49,12.54,0,29.08,0,8.41,0,117.22,7.53,0,0,0,2.43,0,0,0,4.27,30.59,0,0,40.25,934.6,18.36,8.23,5.61,13.26,0,82.89,19.86,5.66,1.77,44.92,1188.98,0,0,6.49,0,0
 24-34,0,0,0,3.68,126.9,4.39,0,182.41,0,59.78,0.63,229.63,0,0.74,19,1.5,20.26,2.79,11.36,6.09,8.28,169.08,1.63,0.89,93.46,4250.14,7.63,26.35,31.82,0,0,132.33,0,6.7,1.27,17.74,1571.79,0,0,110.94,0,0.76
 36-46,0,0,0,1.25,55.87,1.23,0,512.71,0,20.97,3.07,362.5,2.78,0,11.37,0,4.79,9.82,5.72,1.98,11.44,218.97,2.79,1.73,52,6321.8,8.31,27.82,24.36,0,0.97,222.81,0,4.56,17.5,0,1948.91,0,0,93.15,0,39.88
 48-58,0,0,0.99,0,83.86,1.41,0,938.08,3.15,24.17,13.1,668.27,3.19,2.97,5.15,1.99,7.79,26.67,10.33,3.27,16.8,262.54,4.4,6.31,48.97,4441.67,5.92,16.51,37.9,4.77,5.19,104.21,0,3.4,3.16,0,1972.83,0,2.31,80.24,0,33.88
 60-70,0,0,0.62,0,80.74,11.05,0,1019.97,1.73,32.75,14.03,374.25,4.47,0,6.7,14.01,7.1,56.68,16.34,11.18,2.09,331.21,0.77,0,35.69,2453.77,14.6,24.16,60.03,0,0,158.32,0,13.05,0,0,951.39,6.98,4.03,89.93,0.98,15
 72-82,0,0,2.17,0,39.1,75.43,0,948.89,7.77,33.49,23.45,426.57,11.17,1.09,9.23,15.11,7.8,50.21,25.97,4.56,9.78,492.42,11.7,30.91,42.84,2195.31,1.19,31.07,70.87,0,4.79,125.83,0,5.62,1.16,0,434.63,6.31,8.24,207.08,2.89,14.46
 84-94,0,0,2.76,0,144.11,92.23,0,780.61,0,34.35,11.3,395.4,12.39,3.06,7.97,8.38,4.04,77.2,10.6,18.29,35.67,341.44,15.08,31.1,27.95,1851.65,3.75,41.64,53.94,0,1.49,365.29,0,10.07,0,0,413.85,26.99,25.84,153.69,23.42,21.93
 96-106,0,0,6.06,1.75,119.97,107.67,2.53,884.38,3.72,24.22,14.4,424.42,24.6,0,7.38,8.01,13.44,93.72,21.56,23.22,13.77,444.24,22.3,25.78,27.7,1638.26,3.84,81.92,72.49,0,7.28,280.88,0,5.65,0,0,216.07,34.74,4.97,185.49,13.12,28.15
108-118,0,0,6.41,0,190.88,43.61,4.04,827.25,1.82,38.53,17.85,438.53,40.5,0,4.83,15.84,22.91,169.23,28.39,13.6,30.87,514.9,21.07,27.85,27.15,1673.67,16.35,51.04,95.78,0,17.85,223.16,0,3.07,2.64,0,156.19,67.51,8.27,151.88,10.07,22.06
120,2.82,0,2.96,0,234.28,35.28,18.5,746.46,1.61,50.05,1.85,463.75,13.93,0,1.61,16.47,22.81,106.73,29.28,11.97,3.23,396.32,1.59,30.87,37.87,2340.48,7.58,44.57,105.1,0,53.92,194.57,0,10.84,0,0,220.61,26.9,8.63,183.78,40.06,20.81
