stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.18,0,0,0,19.87,0,4.16,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,28.4,0,0,0,10.62,0,6.22,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,2.21,2.18,0,0,0,0,0,1.7,0,0,14.61,0,0,0,0,0,0,0.98,0,0,52.05,15.1,0.99,0,0,3.53,0,3.15,1.97,1.05,1731.7,63.62,5.83,0,0,0,0,0
 24-34,0,0,0,0.81,13.51,0,0,3.1,65.42,0,0,0.97,1.16,0,106.74,0,4.91,0,0,0,0,13.49,0,0,88.14,109.76,1.25,0,0,0,0,4.11,1.55,0,1191.67,2,15.16,0,0,2.37,0,1
 36-46,0,0,0,0,1.01,0.79,0,11.78,433.24,1.32,0,4.74,0,0,28.38,0,2.47,0,0,0,11.02,6.1,0,0,65.63,120.75,0,1.07,17.14,0,0,8.13,0,0,1028.79,2.96,30,0,0,5.14,0,0
 48-58,0,0,0,0,3.47,2.52,0,84.22,597.49,6.89,1.85,17.96,0,0,33.16,0,0.38,0,0,0,0.83,25.22,0.59,0,63.12,327.66,0.79,2.07,0,0,0,10.99,0,5.13,692.8,0,58.32,0,0.37,2.33,0,7.66
 60-70,0,0,0,0,6.04,3.33,0,115.7,524.93,8.82,0.72,51.41,0,0,21.34,0,0,0,0,0.81,0,63.14,4.53,8.39,49.62,215.42,7.05,0,1.46,0.81,0,9.94,0,0,433.71,0,49.06,0,0.63,1.4,0,0
 72-82,0,0,0,0,2.55,12.9,0,133.21,352.75,2.7,5.41,25.96,1.3,0,4.28,0.5,0,0,3.14,0,0.64,45.3,0.78,0,24.23,195.54,2.3,0.58,2.56,0,6.95,6.98,0,0.63,263.73,0,29.62,1.9,1.45,5.51,1.32,12.17
 84-94,0,0,1.43,0,18.64,2.1,0,159.18,535.8,0,0.71,11.31,1.03,0,10.81,2.09,0,0,0,2.56,9.7,62.83,0,1.01,32.55,238.79,0.68,1.95,0,0,0,25.33,0,2.71,444.87,0,17.4,2.92,0,4.99,4.73,16.98
 96-106,1.12,0,0,0,24.41,58.05,1.05,290.81,691.86,12.02,2.94,60.59,3.95,1.06,28.18,7.69,2.36,2.64,3.79,50.67,0.67,100.96,1.24,4.54,45.58,304.11,0.62,7.29,6.6,1.2,0.79,59.86,0,1.4,444.94,0,6.94,5.51,2.78,18.04,12.23,32.11
108-118,0,0,0,0,19.17,1.46,24.2,162.29,508.42,1.6,1.38,30.36,0,0,31.51,2.63,0,3.72,1.28,23,3.49,100.4,4.51,4.89,84.95,198.49,0.67,1.5,0.98,0,8.46,33.61,0,4.62,416.45,0,14.5,0.58,0,15.08,5.87,9.73
120,0,0,1.22,0,13.42,8.27,11.11,51.49,360.33,4.34,0,14.82,1.92,0,15.3,3.86,0,0,4.1,7.54,0,44.46,3.49,2.4,64.94,179.42,0,0,5.66,0,0,11.45,1.12,0,165.67,0,12.96,0,0,0,20.96,0
