stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,67.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,79.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,0,0,0,0,0,10.51,0,0,0,0,0,0,0,0,0,0,0
  7-9,10,4.35,0,3.87,0,0,0,23.23,0,0,0,0,0,42.83,0,0,0,0,0,0,0,0,0,0,0,203.77,13.99,0,0,101.39,0,28.66,5.28,0,0,0,0,0,0,0,0,0,0
 10-12,0,8.25,0,68.01,0,0,0,63.83,0,0,0,0,0,89.78,0,0,0,0,0,0,0,0,0,0,0,795.49,18.39,0,0,73.38,0,25.71,0,0,57.5,0,3.24,0,0,0,0,0,0
 14-21,0.89,0,2.17,30.39,193.86,43.36,0,80.82,0,0,0,7.66,44.28,39.57,5.92,0,7.55,0,0,2.37,11.1,63.21,4.69,0,44.54,651.94,72.09,5.02,20.8,3.79,0,131.2,2.82,70.24,53.71,397.44,309.43,137.3,0,0,30.41,0,20.47
 24-34,0.88,0,2.51,23.4,301.01,21.33,0,188.74,233.36,25.58,4.57,56.98,6.25,17.59,19.46,16.91,31.01,10.31,6.4,8.24,27.8,238.04,9.6,1.71,151.81,2146.38,56.53,36.87,18.58,1.99,0,328.41,0,0,16.72,405.14,209.84,561.11,0,0,159.48,0,62.95
 36-46,0,0,0,0.63,192.31,1.19,0,204.27,522.19,21.1,15.32,62.07,6.82,2.93,11.92,12.1,17.91,29.92,5.92,17,56.81,256.09,15.76,2.36,83.27,2088.08,56.06,56.18,6.67,0,0.97,534.78,0,1.39,22.59,280.26,10.3,487.58,0,1.04,39.35,0,93.35
 48-58,0,0,0.4,0.45,107.75,0.45,0,530.9,264.88,31.72,23.19,124.88,2.23,12.99,5.8,15.91,6.66,24.27,5.92,8.07,42.07,249.88,14.93,4.38,53.12,2003.79,64.41,30.87,8.18,0,1.18,412.74,0,0,0.43,153.7,0,450.06,0,2.57,29.32,0,103.09
 60-70,0.64,0,1.79,0,136.84,1.06,0,1005.02,117.36,46.3,26.2,178.48,7.54,7.06,1.47,15.95,2.46,31.72,2.28,7.58,10.26,324.07,21.48,31.35,70.82,2193.93,39.41,19.85,33.21,0,3,283.21,0,0,1.27,93.19,0,374.43,0.61,8.8,38.59,6.45,87.97
 72-82,0,0,2.13,0.56,112.53,5.22,3.63,1159.34,58.04,21.42,21.89,222.43,31.68,4.36,7.79,9.95,25.13,31.04,11.89,9.76,11.21,530.26,38.91,12.88,52.92,1882.55,25.47,24.73,21.46,0,6.93,172.29,0,0,6.25,15.79,0,377.44,7.56,8.67,42.73,23.76,89.9
 84-94,0.62,0,3.08,1.01,215.99,15.21,14.91,911.99,63.75,55.76,34.43,183.22,56.58,6.73,5.33,24.29,18.01,41.45,10.52,21.86,23.08,435.1,39.85,19.53,40.28,1386.34,47.05,29.44,30,0,4.33,480.15,0,0,0.67,35.55,0,271.79,13.96,11.25,63.93,22.23,40.37
 96-106,0,0,12.28,0.72,226.81,47.05,10.57,1011.65,56.28,38.21,43.75,306.34,62.21,2.12,8.06,38.2,18.68,43.87,24.92,24.29,9.11,547.7,81.97,16.59,77.41,1305.74,46.93,45.69,51.49,2.41,9.4,398.19,0,0,4.3,21.06,0,144.1,17.7,11.99,75.57,39.6,34.94
108-118,0,0,9.23,0.74,342.77,18.43,43.3,1012.84,73.73,94.82,37.09,290.16,71.2,2.74,5.09,39.53,22.37,72.42,17.36,25.4,24.17,597.46,75.63,19.37,83.09,1862.76,53.55,36.21,29.62,0,7.29,390.31,0,0,9.93,31.1,0,172.17,13.43,8.28,50.86,16.15,55.4
120,0,0,8.33,7.73,321.34,21.09,19.36,810.92,58.99,79.69,38.39,333.54,44.89,0,2.63,36.75,28.82,10.67,9.78,17.34,19.9,558.26,18.58,10.27,106.3,2037.31,68.32,32.87,56.38,0,13.4,307.01,0,0,1.79,13.09,0,116.36,5.89,21.61,50.53,43.69,3.18
