stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,935.5,18660.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.2,0,0,0,0,0,0,0,0,0,0,0
  5-6,1861.55,25254.06,0,0,0,0,0,0,0,0,0,0,52.07,0,0,0,0,0,0,0,0,0,0,0,405.25,14.77,0,0,103.78,0,628.02,0,0,0,0,0,0,0,0,0,0,0
  7-9,180.79,222.15,0,216.31,0,0,186.84,0,0,0,0,0,99.64,0,0,0,0,0,0,0,0,0,0,0,4505.77,95.99,0,0,1341.35,0,184.97,44.83,0,13.28,0,0,0,0,0,0,0,0
 10-12,0,18.77,0,10.2,0,10.76,28.1,0,0,0,0,0,6.38,0,0,0,0,0,0,0,0,0,0,0,456.67,13.64,0,0,44.23,0,95.98,11.92,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.29,8.62,10.48,2.85,0,0,0,0,2.58,0,0,1.01,1.86,1.37,0.93,0,4.06,3.22,2.67,0,0,70.96,0,1.98,3.91,0,0,265.19,0.9,0.99,0.86,5.89,5.4,11.64,0,0,4.25,0,0
 24-34,0,0,4.18,2.02,17.06,6.52,16.78,0,1.35,0,1.51,0.63,0,0,0,58.53,1.64,9.17,0.65,0,18,15.85,0,7.04,132.06,1.46,18.8,14.69,0,0,584.69,0,0,3.46,1.63,5.52,32.16,0,0,20.86,0,1.89
 36-46,0,0,0,0,21.13,6.77,182.15,0,0,0,6.49,1.28,1.53,0,0,29.12,3.83,3.35,0,0,8.92,18.35,0,8.63,250.18,4.99,29.49,13.2,0,0,753.85,0,2.14,7.44,0.57,0.61,82.13,0,0,24.9,0,2.82
 48-58,0,0,0,0,27.58,5.1,400.59,1.4,3.71,0.85,10.93,0.94,1.23,0,0,30.12,0.39,0.8,2.88,0,10.72,12.04,0,13.48,176.9,0,15.05,17.04,0,0.39,455.38,0,0,2.74,0,0,77.96,0,0,11.61,0,7.61
 60-70,0,0,0.62,0.68,52.76,5.17,587.28,0,27.66,1.64,89.72,17.89,2.69,0,2.01,25.33,4.24,6.68,0,0,20.99,13.08,0,0,179.41,0,10.72,19.03,0,0,433.98,0,0,3.49,0,0,32.04,3.4,0.73,16.83,0,14.32
 72-82,0,0,6.88,0,37.04,14.61,335.41,0,2.58,1.16,59.71,13.85,2.21,0,0,31.09,0.64,7.69,2.32,0.64,31.97,29.19,0.74,1.16,115.63,0,14.62,32.44,0,0,361.4,0,0,1.39,0,0,16.75,12.56,0,14.36,0,10.09
 84-94,0,0,10.2,0,68.79,9.87,235.59,0,9.83,0,47.5,29.45,2.69,0,0,29.59,10.88,4.1,1.33,0,23.63,28.91,0,0.95,80.5,0,24.26,13.47,0,0,793.83,0,0,0,0,0,19.99,33.3,0,20.16,2.55,0.69
 96-106,0,0,4.37,0,110.43,10.61,226.71,0,3.83,3.3,66.9,26.92,0,2.44,4.42,46.35,0.71,10.17,3.47,0,22.27,38.99,4.25,1.46,85,0,34.41,26.16,0,0,725.08,3.39,0,0,0,0,14.85,27.81,0,29.33,0,3.79
108-118,0,0,2.52,0.74,82.24,10.69,217.64,1.51,9.29,5.06,33.76,33.2,0,0,4.67,51.9,6.95,4.98,16.04,0,23.31,46.89,0,0,81.56,0,22.52,10.38,0,1.91,573.58,0,0,3.96,0.41,0,12.51,39.7,0,37.38,0,16.49
120,0,0,2.96,0,102.89,1.68,221.64,0,15.96,11.93,44.33,48.16,0,0,13.89,46.56,0,13.34,13.17,0,29.53,24.25,0,0,106.24,0,24.89,8.97,0,0,475.95,0,0,6.47,0,0,0,31.06,0,34.26,0,0
