stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,1382.69,21472.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805.92,0,0,0,0,0,0,0,0,0,0,0
  5-6,1928.57,22458.24,0,34.36,0,0,0,0,0,0,0,0,0,176.96,0,0,0,0,0,0,0,0,0,0,0,847.3,47.9,0,0,161.9,0,417.87,0,0,0,0,0,0,0,0,0,0,0
  7-9,914.22,476.21,0,776.82,0,6.96,0,1334.18,0,0,0,0,0,846.37,0,0,0,0,0,0,0,0,0,0,0,13786.96,746.39,0,0,4758.82,0,31.83,129.42,0,25.49,0,0,0,0,0,0,0,0
 10-12,0,427.54,0,846.21,0,105.78,0,1128.71,0,0,0,0,0,277.05,0,0,0,0,0,0,0,0,0,0,0,12058.8,648.9,0,0,4544.87,0,24.49,72.83,23.77,492.51,0,31.82,3.28,0,0,0,0,0
 14-21,0.93,6.12,7.66,133.28,2975,852.81,0,952.74,0,30.94,0,217.94,83,69.66,39.35,42.59,130.78,2.24,7.85,6.51,49.32,895.61,13.54,0,788.63,8756.4,631.43,75.13,170.82,277.78,0,345.76,20.7,1328.79,120.95,220.8,1874.65,3002.76,0,0,185.22,0,59.7
 24-34,0.88,0,13.22,55.09,944.23,344.14,0,1458.24,1.58,90.27,20.35,232.06,26.48,14.08,40.15,102.61,145.53,14.11,54.55,49.43,102.53,1143.2,59.87,2.57,503.29,11839.62,148.18,159.62,148.78,0,5.04,758.36,2.27,9.58,60.51,35.35,250.94,2791,0,0,476.64,0,161.16
 36-46,0,0,3.59,4.72,511.83,166.23,0,4728.79,18.73,104.99,75.23,587.06,13.74,0.76,42.57,143.67,55.37,45.8,40.72,42.48,157.98,1362.84,65.07,36.64,399.8,13188.4,123.03,140.09,74.82,0,1.69,1140.7,0.81,11.97,53.2,32.54,4.15,2957.66,0,1.37,292.8,0.78,166.67
 48-58,2.7,1.29,2.94,3.75,414.07,88.83,0,6911.69,20.97,143.89,113.45,1011.1,21.27,14.37,32.72,120.52,23.95,72.58,39.65,22.73,78.27,1637.33,31.07,68.57,312.75,12034.29,83.72,72.4,92.78,0,9.94,903.04,0,0.92,16.15,13.8,0.55,2688.7,0,3.9,228.36,0.5,166.53
 60-70,2.52,0,3.87,0.68,410.74,82.39,0.62,8223.96,14.82,137.77,119.38,1073.81,43.34,5.61,28.74,128.3,41.88,62.85,46.57,27.21,68.08,2047.28,24.98,88.44,175.08,10746.95,55.34,54.12,115.98,0,9.16,906.92,1.07,0,26.5,12.29,0,1694.76,9.28,38.93,207.99,13.49,204.25
 72-82,0,0,16.32,0.64,359.37,173.21,4.14,6013.8,25.35,86.34,108.72,1157.62,111.69,2.12,50.6,137.59,54.77,83.87,63.31,41.79,26.86,2303.69,61,91.35,173.88,8356.86,44.61,80.38,125.25,0,18.48,730.75,0,0,19.75,0,0,863.18,44.38,65.95,326.28,63.41,189.97
 84-94,0,0,18.79,4.97,747.69,211.28,19.51,4578.22,33.02,170.57,106.93,1089.03,201.31,19.76,55.52,201.27,98.97,100.51,97.55,53.72,66.98,2026.78,66.29,99.09,186.36,6230.39,52.24,99.79,182.33,0,20.23,2234.24,0,0,46.29,1.96,0,676.05,97.71,64.17,338.03,62.87,98.25
 96-106,2.68,0,13.13,1.92,729.02,305.72,13.9,3799.51,20.7,155.8,64.16,1037.43,221.34,0,49.28,219.76,122.74,100.64,100.68,88.44,47.27,1852.09,67.44,72.77,162.77,4791.34,35.58,143.76,197.78,0,42.59,1835.66,3.39,0,38.17,8.01,0,270.95,119.09,74.5,386.83,66.26,168.23
108-118,2.35,0,7.46,7.84,743.64,180.28,49.26,3697.34,19.51,246.68,82.81,1116.35,192.31,0,36.02,216.85,119.83,136.83,91.73,104.99,46.17,1754.21,74.74,81.99,126.28,6461.37,55.12,126.28,180.02,0,55.91,1584.35,1.21,0,32.76,3.99,0,246.47,119.23,31.85,366.01,52.16,155.15
120,1.19,0,8.21,1.27,702.89,259.93,1.71,2607.14,17.37,138.46,76.42,1213.55,138.66,0,16.74,302.93,79.13,70.66,59.72,111.81,20.31,1525.25,30.12,73.95,133.61,6977.38,108.96,117.66,133.96,0,49.72,917.66,0,0,27.29,4.91,0,216.8,58.22,20.97,391.7,83.86,85.98
