stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,0,14.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.87,0,0,0,0,0,0,0,0,0,0,0
  5-6,0,59.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.23,0,0,0,0,0,0,0,0,0,0,0
  7-9,0,10.74,0,21.14,0,0,0,10.53,0,0,0,0,0,16.98,0,0,0,0,0,0,0,0,0,0,0,143.49,38.46,0,0,30.23,0,15.59,8.09,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.37,0,73.65,0,0,0,30.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.6,155.8,0,0,154.89,0,6.36,0,0,7.73,0,0,0,0,0,0,0,0
 14-21,0,0,0,12.68,200.85,25.07,0,53.8,0,2.22,0,2.82,8.83,0,0,0,4.98,0,0,10.63,9.22,60.51,0,0,58.75,404.99,98.06,0,4.91,23.96,0,62,0,66.6,2.61,4.07,87.06,172.57,0,0,11.39,0,5.66
 24-34,0,0,0.75,5.15,106.05,1.9,0,72.82,1.42,4.94,5.82,22.21,5.59,0,17.87,0.8,0,0.85,3.1,0.73,3.67,127.76,1.42,0,68.61,603.84,78.66,198.12,5.15,0,3.82,108.35,0,3.18,15.15,2.56,21.71,133.78,0,0,61.05,0,0.6
 36-46,0,0,0,0.63,65.14,3.65,0,43.75,2.78,2.83,14.66,37.88,0.74,0,7.76,0,0,2.56,1.31,8.52,12.33,171.25,0.58,3.16,57.45,244.81,50.3,169.63,5.41,0,0,96.17,0.68,1.82,5.31,1.36,0,77.54,0,1.23,45.35,0,41.64
 48-58,0,0,0,0,43.69,0.45,0,64.12,2.93,10.78,32.01,58.52,7.87,3.78,4.34,0,3.71,9.5,2.59,11.15,15.65,267.96,2.73,2.68,47.32,146.34,47.68,72.62,2.45,0,1.04,26.08,0,0,1.43,4.82,0,56.26,0,1.49,46.16,1,41.55
 60-70,0,0,0,0,40.54,0,0,75.99,2.76,17.85,20.61,90.43,4.16,0,4.71,5.5,2.43,5.37,5.01,23.14,9.29,323.96,0,16.11,32.53,466.82,27.52,38.75,3.27,0,3.34,25.68,0,0,7.04,0,0,30.24,2.89,7.57,33.14,7.15,79.61
 72-82,0,0,2.27,0,38.23,1.45,0,255.86,13.83,5.85,54.6,194.93,17.67,0,7.19,7.63,1.99,18.59,10.75,14.45,10.65,616.79,0,19.33,31.19,1446,9.65,17.31,8.15,0,9.31,17.07,0,0,3.05,3.85,0,73.66,1.58,16.03,90.72,19.89,79.16
 84-94,1.85,0,0,0,45.38,4.04,2.25,174.32,15.89,19.06,44.92,113.11,14.09,0,13.08,1.3,3.27,20.69,6.9,24.02,6.36,491.57,2.99,31.92,54.82,1051.82,11.67,67.45,15.32,0,11.63,51.08,0,0,6.79,1.46,0,32.72,8.5,30.5,48.53,22.56,11.28
 96-106,0,0,0,0,73.53,30.37,1.16,188.87,13.92,12.35,33.87,171.26,29.71,0,17.6,3.96,4.41,9.66,12.17,42.7,0.68,663.99,0.78,11.1,57.63,1062.34,11.9,56,28.3,0,17.73,41.86,0,0,5.18,0.82,0,17.14,8.03,26.91,90.47,29.73,27.71
108-118,0,0,1.5,0.98,75.01,0.66,0.46,204.88,12.34,20.72,63.1,212.77,20.86,0,8.63,6.3,2.7,38.55,9.68,65.36,1.8,751.43,0,25.23,79.87,2493.1,14.45,49.71,28.49,0,12.14,36.36,0,0,2.82,1.38,0,54.92,6.51,18.32,69.16,30.44,44.74
120,0,0,0,0,74.29,14.57,0,145.24,23.55,34.59,34.84,163.81,41.9,0,6.23,3.52,2.58,23.74,9.32,31.94,9.32,482.32,2.61,56.63,52.89,1712.58,40.2,53.68,20.46,0,54.8,38.06,0,0,8.09,3.56,0,42.43,2.47,28.81,46.34,61.72,16.03
