stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,19.42,450.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.52,0,0,0,0,0,0,0,0,0,0,0
  5-6,63.06,1513.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.01,0,0,0,0,0,16.2,0,0,0,0,0,0,0,0,0,0,0
  7-9,18.6,25.28,0,51.44,0,0,44.81,0,0,0,0,0,28.53,0,0,0,0,0,0,0,0,0,0,0,497.54,4.32,0,0,215.97,0,0,0,0,12.83,0,0,0,0,0,0,0,0
 10-12,0,5.93,0,49.72,0,0,20.69,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,376.55,23.39,0,0,185.12,0,0,0,0,25.45,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,7.79,3.55,12.48,0,0,0,3.29,0.81,0,0,0,1.08,0,0.92,0,0,17.69,0,0,1.88,64.36,1.13,0,1.69,7.85,0,3.55,0,14.81,0,0,11.98,20.95,0,0,2.89,0,0
 24-34,0,0,0.61,2.89,20.9,0.99,18.27,0,2.47,0,3.48,0.74,0,0,0,1.29,0.85,0,0.65,0,24.75,4.95,0,10.93,136.55,0,6,2.09,0,0.99,90.68,0,0,4.27,0,1.73,38.29,0,0,1.51,0,0.62
 36-46,0,0,0,0,2,0,36.98,0,0,1.46,7.1,0,0,0,16.36,15.55,0,0,0,0,18.04,0,0,4.81,136.29,0,9.64,1.45,0,0,93.6,0.81,0,0,0,0,22.94,0,1.23,8.27,0,2.61
 48-58,0,0,0,0,6.51,0,47.1,0,0,0,3.97,0,0,0,0,0.48,3.37,2.03,2.84,22.31,19.54,11.15,3.74,6.82,100.61,7.08,4.64,9,0,0,57.52,0,0,0,0,0,14.07,0,0,1.91,0,1.28
 60-70,0,0,0,0,35.09,0,38,0,5.37,0,7.01,0,0,9.21,3.4,0,0,0,2.74,13.63,18.86,0,0.99,4.53,108.21,0,5.17,2.61,0,0.84,62.34,0,1.38,0,0,0,12.27,0,0,2.65,0,0
 72-82,0,0,1.52,0,20.65,4.84,35.04,0,7.33,3.51,12.98,1.95,0,0,1.99,18.58,4.36,6.35,0,4.49,24.89,4.23,0,0.69,115.87,0,9.81,6.04,0,2.48,68.74,0,0,0.55,0,0,23.95,0.59,0,10.15,0,6.79
 84-94,0,0,7.09,1.04,33.69,4.93,28.6,0,6.35,1.09,7.34,5.5,0,0,1.42,6.17,1.25,2.83,0.83,6.65,30.63,18.04,0,1.35,74.54,0.74,8.05,22.7,0,0,173.24,0,0,4.78,0.61,0,10.55,4.46,0.69,5.89,2.84,9.28
 96-106,0,0,3.38,0,46.18,4.02,24.64,0,15.06,3.68,12.73,9.03,0,0,3.39,10.56,8.58,5.57,0.83,5.04,21.66,11.12,0,0,69.69,0,1.33,11.24,0,0,214.41,0,0,3.02,0,0,5.93,15.63,0,7.67,0,0
108-118,0,0,3.13,0.74,67.71,0.42,39.37,0.76,16.38,0,10.45,15.64,0,0,4.13,12.71,0,3.25,0.63,9.5,41.96,6.51,0,1.57,120.59,0,5.09,22.02,0,0,132.94,0.79,0,4.04,0,0,0.44,8.45,0.56,7.69,4.04,6.36
120,0,0,12.64,3.17,78,3.05,9.81,0,12.83,3.03,5.21,21.7,0,0,24.28,12.96,0,5.27,0,3.89,58.01,3.2,6.89,8.02,144.03,9.23,39.8,13.81,0,1.79,139.48,0,0,2.82,0,0,0,0,3.79,13.5,0,0
