stage,epidermis,eye,glial,mesenchyme,muscle,neural,somites,spinal.cord
 14-21,0,0,0,0,0,1.2,0.87,0
 24-34,0.69,0,0,0,0,0.81,0,0
 36-46,0,0,0,0,0,9.75,0,2.01
 48-58,0,1.07,0,0,0,11.7,0,0
 60-70,0.97,16.15,0,0,0.69,3.96,0,0
 72-82,0,19.28,1.17,0,0,8.18,0,0
 84-94,0,2.75,0,0,0,2.14,0,0
 96-106,0,0,0,0.7,0,0,0,0
108-118,0.61,6.43,0,0,0,4.46,0,0
