stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,65.94,430.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1,0,0,0,0,0,0,0,0,0,0
  5-6,42.73,662.73,0,0,0,0,0,0,0,0,0,0,0,8.74,0,0,0,0,0,0,0,0,0,0,0,19.33,0,0,0,13.13,0,8.13,0,0,0,0,0,0,0,0,0,0
  7-9,18.62,11.39,0,37.04,0,0,0,62.12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,569.64,22.38,0,0,214.94,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,20.32,0,36.84,0,6.14,0,53.54,0,0,0,0,0,13.85,0,0,0,0,0,0,0,0,0,0,0,817.93,12.55,0,0,287.82,0,0,0,14.16,0,0,0,0,0,0,0,0
 14-21,0,0,0,0,21.28,4.5,0,3.4,0,0,0,2.96,1.08,0,0,0,10.96,0,0,0,0,10.76,0,0,6.66,88.03,0,0.86,0,1.96,0,0,8.47,0.86,1.83,14.91,48.44,0,0,0,0,0
 24-34,0,0,0,0,9.12,0,0,23.05,0,0.61,0,7.37,0.67,0,1.02,0,0.59,1.03,0.73,0,0,29.61,0,0,8.85,337.96,0.6,5.64,2.89,0,0,10.47,0,3.11,0,2.33,60.02,0,0,12.64,0,0
 36-46,0,0,0,0,20.37,0,0,64.67,0.68,0.93,0,23.74,1.39,0,0.84,0,0,0.74,0,0,0,43.97,0.58,0,8.44,415.59,1.51,19.64,2.46,0,0,8.14,0,3.56,0,0,98.38,0,0,7.31,0,0
 48-58,0,0,0,0,4.83,3.84,0,104.4,2.26,0.5,0.38,35.59,0,0,0.51,5.22,0.37,0,0,1.04,0,35.83,0,2.01,2.16,412.11,0,0.64,1.21,0,0.56,11.01,0,0.38,0.76,0,60.74,0,0.4,1.83,0,1.23
 60-70,0,0,0,0,3.79,0,0,135.28,0,0.68,0,23.62,0,0,0,0,1.79,0,0.73,0,0,44.75,0,0,1.67,332.35,0.66,2.07,0,0,0.84,2.46,0,4.67,0,0,50.36,0,0,19.92,0,0
 72-82,0,0,0.79,0,4.62,2.74,0,126.7,0,0,0,25.75,0.7,0,3.23,0,1.3,0.65,9.41,0,0.49,53.74,0,0,6.23,276.58,2.3,3.25,1.09,0,0,7.85,0,3.69,0,0,36.49,0.69,0,10.74,2.57,0
 84-94,0,0,0,0,2.45,16.83,0,122.84,0,8.79,0.7,20.01,1.2,0,0,0,1.76,0,0,0,0.83,28.26,1.53,0,5.25,199.15,1.33,1.05,6.32,0,0,17.32,0,0,0,0,6.25,0.56,2.45,13.64,0,0
 96-106,0,0,0,0,6.86,9.48,0,85.75,0,2.14,1.65,15.99,2.47,0,0,0,2.27,0,5.55,9.15,0,43.59,0,4.96,7.13,161.97,2.14,5.77,0,0,0.79,22.31,0,0,0.82,0,6.9,0.61,1.51,10.5,2.31,2.49
108-118,0,0,0,0,7.99,14.97,1,81.62,0,0.55,2.14,38.98,2.5,2.74,0,6.08,0.75,3.33,0,0,0,50.23,0,1.33,9.71,228.45,0.43,3.53,1.05,0,6.31,19.11,0,1.47,0,0,3.02,0,1.76,6.12,1.57,0
120,0,0,0,0,17.63,1.53,0,100.06,1.21,0,4.45,31.75,6.71,0,2.09,0,4.55,1.11,0,0,0,40.92,0,0,1.12,358.84,0,0,16.12,0,0,34.5,0,2.94,0,0,13.29,3.15,1.32,6.58,0,0
