stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,29.07,773.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.55,0,0,0,0,0,0,0,0,0,0
  5-6,40.35,601.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.38,0,0,0,7.11,0,11.86,0,0,0,0,0,0,0,0,0,0
  7-9,43.09,19.22,0,38.42,0,0,0,68.3,0,0,0,0,0,48.23,0,0,0,0,0,0,0,0,0,0,0,629.02,53.89,0,0,269.83,0,4.29,0,0,0,0,0,0,0,0,0,0
 10-12,0,11.22,0,68.46,0,6.59,0,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763.78,46.19,0,0,341.71,0,0,0,83.98,0,5.96,0,0,0,0,0,0
 14-21,0.89,0,0,3.18,61.33,6.48,0,23.62,0,0,0,11.26,5.54,0.87,2.82,0,2.59,0,0,1.16,0,41.52,0,0,21.15,419.29,11.06,0.93,0.98,8.72,0,1.06,47.01,2.53,0,42.13,139.75,0,0,6.23,0,0
 24-34,0,0,0.6,1.97,20.13,0.67,0,66.71,0,2.6,0,32.14,0,0,3.27,0.98,3.94,0,0.75,3.36,1.6,64.99,0,0,28.42,1363.84,1.31,20.31,8.99,0,0,26.67,0,4.18,0.95,10.55,307.55,0,0,14.61,0,11.32
 36-46,1.07,0,0,0,11.02,0,0,175.11,0,2.97,2.46,53.47,0,0,0.65,2.2,15.34,3.66,0.61,0,8.29,71.58,0.56,0.96,13.54,1815.75,4.94,22.08,7.81,0,0,16.93,0,3.64,0,0,353.85,0,0,13.6,0,8.66
 48-58,0,0,0,0,8.71,0,0,446.76,0,5.24,7.09,106.63,0.64,0,1.42,6.16,1.04,1.68,0.84,3.02,0.5,105.92,0,2.91,15.65,1985.74,1.35,7.36,4.34,0,0,18.04,0,0,2.22,0,366.06,0,0,11.55,0,20.59
 60-70,0,0,0.65,0,6.75,5.79,0,635.3,0.66,1.57,0,84.62,1.41,0,0.78,2.33,0,7.49,2.38,0,13.75,134.17,0,4.02,23.68,1464.96,0,2.27,8.65,0,0,9.18,0,0,0,0,179.7,7.02,3.38,4.34,0.59,4.97
 72-82,0,0,3.82,0,17.46,4.25,0,773.62,0,1.74,3.23,103.96,5.43,1.07,6.48,3.47,1.94,3.3,2.38,0.74,0,154.79,0,10.35,17.63,1396.92,1.67,10.22,4.33,0,4.81,6.4,0,1.19,0,0,113.19,0,4.25,15.1,5.12,10.87
 84-94,0,0,3.43,0,13.68,5.36,0,500.57,0,0,2.01,54.05,5.68,0.76,1.5,6.4,1.51,4.01,4.15,2.9,0,126.62,0.59,24.8,8.38,768.51,0.61,7.91,15.09,0,4.31,30.08,0,3.03,0,0,79.65,3.71,6.31,21.75,5.14,5.77
 96-106,0,0,7.29,0,19.89,7.88,0,451.99,0,0.96,13.33,90.8,5.57,0,5.54,10.79,5.03,6.47,6.43,0.72,0,160.27,7.49,0.58,14.4,593.67,0.64,13.68,9.34,0,3.99,36.74,0,0.69,0.7,0,36.52,2.81,3.72,13.88,2.02,13.42
108-118,0,0,0.41,0,19.74,4.43,5.61,299.42,0.42,5.78,10.73,87.33,4.64,0,0.52,6.75,9.52,11.76,2.16,10.2,2.51,169.2,1.45,5.57,13.23,990,1.75,8.4,12.79,0,4.05,23.72,0,2.22,0,0,46.4,2.29,0.88,16.36,7.36,14.42
120,0,0,0,0,6.72,18.75,0,248.56,7.44,3.82,0,65.16,10.47,0,0,15.47,1.4,0,4.94,1.12,0,121.39,0,3.72,18.95,848.59,3.77,27.5,6.03,0,0,20.27,0,0,1.69,0,26.88,0,0,0,3.69,0
