stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,0,86.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,7.99,41.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  7-9,3.44,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,16.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 10-12,0,0,0,0,0,6.13,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.86,0,0,0,10.92,0,3.3,0,0,0,0,0,0,0,0,0,0
 14-21,0,0,1.11,14.82,124.16,2.04,0,4.52,0,0,0,3.89,2.08,0,8.97,0,7.54,0,0,0,0,50.43,0,0,25.85,74.83,11.7,0,0.94,1.85,0,75.37,10.5,3.96,0,10.68,22.86,0,0,0,0,0
 24-34,0,0,1.56,6.01,14.53,1.22,0,30.29,0.67,0,1.42,17.75,0.68,0,3.61,0,4.36,11.61,0,0,14.93,167.34,0,0,78.58,371.98,5.77,7.77,2.28,0,1.61,177.24,0,0,1.03,3.11,101.76,0,0,6.3,0,3.2
 36-46,0,0,0,0.6,9.53,0.67,0,25.44,0,2.07,6.75,23.22,1.42,0,9.37,0,0,0,0,0,36.78,208.93,0,5.45,47.7,727.52,6.86,4.44,2.66,0,0,197.52,0,3.47,0.59,0,111.13,0,1.04,8.01,0,1.75
 48-58,0,0,0,0,16.15,0,0,73.6,3.3,11.63,4.19,75.26,5.67,2.63,2.5,0,6.75,2.02,0,0,27.54,295.77,2.26,4,60.52,1340.56,7.64,3.2,6.04,0,0.39,145.88,0,0.42,0,0,207.64,0,1.76,15.11,0,17.37
 60-70,0,0,6.75,0,10.63,0.71,0,347.6,0.76,21.07,4.86,112.91,0.62,0,9.06,0,1.98,6.15,0,1.2,19.52,450.97,0,12.06,43.86,1847.12,16.07,2.32,0,0,3.35,109.31,0,1.95,3.29,0,259.6,0.61,7.32,11.6,0.81,15.76
 72-82,0,0,0.71,0,8.3,0,0,362.84,0,3.38,23.4,97.07,2.77,0,8.59,0,2.49,20.95,6.83,0,52.82,606.41,2.4,26.32,46.66,1822.78,0,16.2,11.64,0,18.16,104.63,0,1.36,0,0,190.53,0.82,8.77,18.86,10.46,18.97
 84-94,0,0,2.74,0,49.81,3.58,0,415.24,21.66,6.96,25.96,111.81,4.33,0,2.26,4.19,13.22,16.96,2.13,0,130.31,552.87,4.97,9.99,42.71,1245.41,9.54,3.02,9.35,0,17.35,256.69,0,0.63,0.69,0,134.88,1.57,10.64,7.19,31.38,37.96
 96-106,0,0,2.81,0,46.57,0,0,432.27,1.34,3.24,10.02,95.33,17.38,1.06,5.85,4.45,5.41,16.52,0.65,2.09,52.6,431.89,6.98,20.52,39.43,1177.89,0.58,12.23,17.38,0,6.99,212.13,0,0.62,0,0,67.96,0,5.36,28.03,12.68,41.14
108-118,0,0,2.31,1.42,45.37,4.46,0.76,323.36,6.13,2.37,22.29,80.02,20.59,0,11.18,1.15,12.86,41.9,2.12,8.58,142.82,478.69,16.26,14.67,20.03,1127.87,6.2,4.95,12.26,0,35.1,258.84,0,3.62,0,0,56.88,1.33,19.47,18.34,21.45,80.27
120,0,0,0,0,90.05,0,1.14,216.6,1.58,11.66,0,144.24,12.36,0,0,3.26,18.14,6.17,1.74,0,75.68,444.34,2.14,25.3,11.24,1653.63,11.31,12,12.68,0,5.43,160.77,0,0,0,0,118.04,1.27,7.86,21.71,34.15,22.85
