stage,eye,fin_epithelia,fin_mesenchyme,glial,lateral_line,melanocytes,mesenchyme,muscle,neural,periderm,presomitic_mesoderm,spinal_cord,visceral_smooth_muscle
 14-21,0,0,0,0.93,0,0,0,0.86,0,0,1.18,0,0
 24-34,0,0,0,0,0,0,0,0,4.08,0,0,0.74,0
 36-46,0.85,6.76,0.82,0,0,0,0.76,0,1.77,7.14,0,0,0
 48-58,0,0,0,0.91,0,0.41,1.17,0,0,9.01,0,0,0
 60-70,1.78,0,0,0,0,0,0,0,0,0,0,0.96,0
 72-82,6.76,0,0,0.6,0,0,0.5,0,1.83,0,0,0,0
 96-106,7.61,0,0,0,0,0,0,0,2.32,5.21,0,0,0
108-118,1.32,0,0,0,0.61,0,1.23,0,0,0.43,0,0,0.96
120,0,0,0,0,0,0,0,0,0,2.05,0,0,0
