stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,54.61,641.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,14.94,234.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87,0,0,0,0,0,51.08,0,0,0,0,0,0,0,0,0,0,0
  7-9,9.38,5.39,0,0,0,0,4.61,0,0,0,0,0,4.16,0,0,0,0,0,0,0,0,0,0,0,34.78,0,0,0,12.94,0,0,5.11,0,0,0,0,0,0,0,0,0,0
 10-12,0,9.25,0,0,0,0,72.43,0,0,0,0,0,3.83,0,0,0,0,0,0,0,0,0,0,0,787.53,31.8,0,0,34.55,0,0,0,0,10.31,0,0,0,0,0,0,0,0
 14-21,0,0,3.76,0.87,42.37,2.68,48.74,0,1.87,0,25.57,0,0,0,0,0,0,0,0,0,29.16,0,0,6.33,2824.89,44.95,14.38,2.95,1.83,0,3.18,0,5.63,1.05,0.81,2.07,1388.2,0,0,3.42,0,0
 24-34,0,0,5.02,0,45.23,0.62,117.63,0,0.72,0.69,33.23,0,0,0.68,0,3.34,0,0.78,0.79,0,251.54,1.67,0,15.25,7821.15,9.11,77.67,12.34,0,0,9.78,0,0,0,0,2.4,1785.81,0,0,16.09,0,4.53
 36-46,0,0,2.3,0.56,45.38,0,252.95,0,4,1.69,78.56,0,0,1.47,0.98,0,0,0,0,0,274.57,1.88,0.92,9.96,9517.69,8.82,63.58,4.27,0,0,4.91,0,0,0,0,0,2105.36,0,0,6.29,0,14.77
 48-58,0,0,0.44,0,65.11,0.64,460.03,0,6.76,8.47,171.37,0.56,0,0.82,0,0.78,1.02,3.26,1.42,2.56,526.81,2.38,1.87,13.93,7776.7,4.17,44.69,5.04,0,0,6.44,0,2.68,0.73,0,0,1962.18,0,0,11.1,0,6.7
 60-70,0,0,0,0,55.78,1.43,313.83,0,7.79,7.36,161.54,0,0,4.78,0,0.8,0,0,5.95,0,646.22,2.23,0,1.91,5439.79,15.2,29.92,4.84,0,0,9,0,0,0,0,0,867.18,1.58,0.9,1.52,0,11.06
 72-82,0,0,4.6,0,78.97,5.34,525.03,0,3.85,10.76,329.75,2.64,0,4.17,5.26,5.53,0.62,0,4.65,3.31,904.77,0,5.63,6.5,5323.79,1.66,67.43,29.84,0,0.72,8.4,0,0,4.56,0,0,495.28,2.1,2.65,4.55,0.77,15.82
 84-94,0,0,3.72,0,113.48,17.82,389.88,0.67,7.25,8.19,325.85,9.46,2.11,3.85,1.47,5.43,3.21,1.53,1.84,0,782.82,0,3.99,3.23,3662.69,0,66.39,26.5,0,0,8.25,0,0,0.56,0,0,325.05,6.45,3.48,7.06,1.13,0
 96-106,0,0,9.57,0,109.37,22.16,403.86,0.86,6.57,7.36,331.25,9.75,0,2.98,4.58,4.95,0.92,0.57,10.87,0,550.7,11.44,11.98,5.46,3101.63,0.59,129.65,20.5,0,0,25.35,0,0,0.69,0,0,169.54,18.13,3.41,9.43,3.04,20.92
108-118,0,0,6.92,0,117.81,10.53,403.96,0,8.58,2.3,320.72,7.46,0,0,3.22,5.29,0,3.39,0.5,3.18,524,2.79,6.32,1.64,5517.58,2.13,86.16,16.06,0,0,9.33,0,0,0,0,0,131.77,20.57,4.23,14.32,1.99,3.92
120,0,0,8.23,0,96.9,10.1,355.99,9.8,6.63,21.48,705.69,10.05,0,0,15.74,2.91,7.44,1.62,25.34,4.02,318.76,1.63,0,6.98,6091.55,5.32,68.25,36,0,0,4.13,0,0,2.39,0,0,186.64,2.64,1.95,10.64,0,3.17
