stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,171.17,3590.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.98,0,0,0,0,0,0,0,0,0,0,0
  5-6,297.34,6731.91,0,0,0,0,0,0,0,0,0,0,10.93,0,0,0,0,0,0,0,0,0,0,0,248.2,27.36,0,0,135.71,0,164.51,0,0,0,0,0,0,0,0,0,0,0
  7-9,20.93,103.77,0,44.94,0,0,258.9,0,0,0,0,0,38.53,0,0,0,0,0,0,0,0,0,0,0,3048.39,30.07,0,0,955.02,0,0,49.02,0,12.83,0,0,0,0,0,0,0,0
 10-12,0,43.46,0,100.3,0,21.2,121.18,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,0,0,0,1124.1,13.76,0,0,338.81,0,6.22,16.69,0,76.43,0,0,0,0,0,0,0,0
 14-21,0,0,0,3.93,39.92,5.32,14.15,0,0,0,7.52,2.43,3.16,0,0,1.91,0,0,0,0,7.12,0,0,8.12,116.68,13.57,0,1.18,5.12,0,8.13,1.9,19.44,0.86,2.63,20.23,44.46,0,0,0,0,0
 24-34,0,0,0,1.32,9.15,1.6,42.46,0,0,0,8.9,0.66,0,1.53,2.95,2.51,0,0,0,5.12,35,0.87,0,8.17,376.18,1.9,4.41,4.27,0,0,9.73,0,0,2.04,0.95,5.14,61.74,0,0,13.57,0,0.62
 36-46,0,0,0,0,5.62,0,90.97,0,0,0.63,4.16,0,0,0,0.56,0.66,0,0,0.57,0,26.53,1.37,0,2.54,321.69,0,9.06,1.21,0,0,21.99,0,0,0,1.13,0,60.79,0,0,1.68,0,8.07
 48-58,0,0,0,0,3.45,0.45,154.93,0,0,1.04,22.14,2.76,0,0.93,2.77,0,0,0.61,2.93,0,31.98,0.46,6.91,4.96,339.73,0.38,5.82,8.66,0,1.12,5.41,0,0,0,0,0,54.53,0,0,5.16,0,0
 60-70,0,0,0,0,10.77,0,250.11,2.66,0,2.86,21.48,5.21,0,0,1.93,2.07,0,1.12,4.62,0,24.65,0,4.03,8.1,392.38,4.58,1.98,1.76,0,0,4.67,0,0,0,0,0,54.77,0,0,1.29,0,0
 72-82,0,0,0,0,4.51,9.33,127.65,0,0,0.79,18.17,3.41,0,1.45,1.66,2.02,1.66,1.07,0.62,0,27.07,0,1.53,3.22,195.07,0,3.86,1.63,0,0,0.51,0,0,0,1.06,0,8.81,0.81,0.73,2.86,0.53,6.88
 84-94,0,0,0,0,12.33,4.75,71.14,0,9.46,0,14.25,4.44,0,0,5.99,1.97,1.39,0.69,3.31,0.91,23.88,0.58,0,4.4,153.62,0,0,0.9,0,0,5.15,0,0,1.21,0,0,26.18,0.78,0,4.56,1.26,0
 96-106,0,0,1.04,0,6.42,0,67.65,0,2.73,0,12.72,2.43,0,5.94,3.1,1.56,0,0.66,0.73,0,45.81,0,2.17,4.07,154.29,0.91,1.71,1.13,0,0,8.76,0,0,0.57,0,0,14.8,0,2.27,5.66,0,0
108-118,0,0,0,0,8.96,0.69,71.62,0,0.63,0.45,27.59,5.82,0,1.9,4.69,0.6,0.48,0.45,1.24,0,40.86,0.75,2.16,10.65,187.06,1.2,1.82,3.63,0,0,14.1,0,0,0,1.41,0,5.59,1.68,0.64,4.6,0.6,1.09
120,0,0,0,0,23.69,0,91.49,0,2.63,0,35.96,0,0,0,9.8,0,7.23,0,12.82,0,11.2,0,6.85,8.95,203.74,0,0,7.79,0,5.29,12.96,0,0,2.78,0,0,18.15,0,0,2.49,0,0
