stage,blastomeres,eye,mesenchyme,neural,paraxial.mesoderm
  5-6,7.93,0,0,0,0
  7-9,0,0,0,20.42,3.47
 10-12,0,4.29,0,6.88,0
 36-46,0,0,1.04,0.7,0
 48-58,0,0,0,14.39,0
 60-70,0,0,0,2.53,0
 72-82,0,0,0,10.2,0
 84-94,0,0,0,2.03,0
 96-106,0,0.79,0,13.94,0
108-118,0,0,0,7.91,0
120,0,0,0,8.5,0
