stage,axial,blastomeres,endocrine_pancreas,endoderm,epidermis,erythrocytes,exocrine_pancreas,eye,fast_muscle,fin_epithelia,fin_mesenchyme,glial,gut,hatching_gland,heart,immune,ionocyte,iridophores,lateral_line,liver,melanocytes,mesenchyme,mucous,mural_cell,muscle,neural,notochord,olfactory,otic,paraxial_mesoderm,pericytes,periderm,pgc,presomitic_mesoderm,pronephros,slow_muscle,somites,spinal_cord,taste,vascular_smooth_muscle,vasculature,visceral_smooth_muscle,xanthophores
  3-4,460.68,9013.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.26,0,0,0,0,0,0,0,0,0,0,0
  5-6,754.99,17453.35,0,21.22,0,0,0,0,0,0,0,0,0,34.28,0,0,0,0,0,0,0,0,0,0,0,532.13,21.92,0,0,249.96,0,173.83,0,0,0,0,0,0,0,0,0,0,0
  7-9,207.85,910.96,0,974.73,0,0,0,2998.52,0,0,0,0,0,370.67,0,0,0,0,0,0,0,0,0,0,0,23248.19,445.23,0,0,7971.62,0,13.54,74.39,0,9.82,0,0,0,0,0,0,0,0
 10-12,4.89,902.88,0,1037.72,0,117.9,0,2736.85,0,0,0,0,0,136.74,0,0,0,0,0,12.78,0,0,0,0,7.75,25109.37,306.2,0,0,7760.16,0,12.69,56.65,8.56,792.66,0,19.6,37.45,0,0,0,0,0
 14-21,4.12,7.7,0,133.42,1623.08,570.92,0,1214.48,0,0,0,324.18,43.19,18.76,8.61,8,82.68,1.5,11.56,10.47,7.31,879.81,0,0,674.08,15743.28,353.81,39.81,188.59,558.51,0,147.3,21.32,1126.35,54.02,11.03,925.59,4153.31,0,0,45.3,0,3.04
 24-34,0,0,1.6,41.58,537.41,292.42,0,3045.74,0.91,18.08,17.34,303.48,17.86,4.72,38.59,50.36,56.73,41.66,45.19,28.77,3.5,1669.94,6.36,9.38,656.13,13462.22,68.9,89.28,163.84,1,0.99,265.42,0,11.16,36.22,10.14,123.3,2581.66,0,0,338.08,0,73.06
 36-46,0,0,0,3.71,300.89,55.13,0,3732.49,2.27,72.88,29.17,273.69,11.16,0,25.7,45.17,17.41,48.6,21.44,25.62,25.54,1314.5,6.07,28.03,429.54,7380.55,36.77,51.7,106.59,0,0,209.2,7.53,12.02,15.76,6.3,2.86,1510.88,0,0.62,205.44,0,62
 48-58,1.12,0,0.54,3.16,324.13,30.56,0,3533.58,8.23,35.2,43.99,426.28,24.7,0.94,25.77,34.14,13.13,43.46,33.76,44.17,5.54,1454.12,3.71,79.71,338.44,4268.2,16.55,32.22,61.99,0,2.23,167.88,0,1.84,11.82,6.64,0,610.61,0,0.64,158.91,1.94,34.24
 60-70,0,0,2.09,0,248.14,23,2.15,2010.53,6.46,23.26,46.9,550.94,34.51,0,16.16,43.86,8.48,20.67,22.58,33.39,16.31,1264.43,7.91,68.57,194.27,3269.94,36.93,35.05,40.25,0,10.33,148.69,0.64,0,4.43,0,0,300.93,4.64,4.84,101.46,3.52,42.07
 72-82,0,0,5.26,1.89,193.94,25.84,2.31,1228.67,4.58,9.68,52.13,543.14,56.23,0.6,23.56,81.33,21.45,25.89,25.42,23.59,3.83,1378.75,6.29,68.71,183.5,2616.73,8.72,55.02,70.56,0,11.57,100.63,0.56,0,13.1,3.02,0,168.88,7.36,20.29,193.8,14.93,50.58
 84-94,0.62,0,3.21,3.77,341.02,72.25,6.15,1195.12,3.85,18.42,48.36,491.02,80.12,0,20.8,66.64,28.03,25.04,36.08,22.03,7.53,1263.85,5.91,107.13,220.24,2145.4,27.97,36.03,105.71,0,11.41,265.79,0,0,12.38,0.63,0,118.39,37.13,19.26,195.01,17.04,14.25
 96-106,0,0,8.97,3.56,285.85,98.5,6.41,950.55,5.62,18.09,28.07,505.83,83.13,1.06,35.85,113.18,33.1,23.3,30.2,45.14,5.49,918.68,6.38,27.39,152.97,1675.6,21.77,50,61.68,0,23.09,257.03,3.35,0,10.34,0.98,0,74.28,17.81,17.71,229.09,20.88,50.54
108-118,1,0,9.5,4.48,292.22,83.95,15.14,943.11,2.06,32.4,43.12,552.89,55.88,0,22.45,98.22,24.66,33.75,22.26,44.01,10.8,974.43,16.14,22.1,170.78,2665.23,14.41,52.97,73.93,0,14.4,254.39,2.45,0,8.66,1.88,0,50.93,17.33,8,226.01,11.99,33.22
120,0,0,4.32,2.55,228.6,127.97,1.89,705.66,0,21.68,26.33,648.49,31.51,0,21.77,114.31,16.15,25.9,23.31,44.56,0,698.52,5.07,54.65,169.49,2577.12,33.74,76.33,43.23,0,28.71,147.84,3.83,0,14.41,0,0,77.02,6.42,19.13,184.63,28.57,5.93
