stage,axial,blastomeres,endocrine.pancreas,endoderm,epidermis,erythrocytes,exocrine.pancreas,eye,fast.muscle,fin.epithelia,fin.mesenchyme,glial,gut,hatching.gland,heart,immune,ionocyte,iridophores,lateral.line,liver,melanocytes,mesenchyme,mucous,mural.cell,muscle,neural,notochord,olfactory,otic,paraxial.mesoderm,pericytes,periderm,pgc,presomitic.mesoderm,pronephros,slow.muscle,somites,spinal.cord,taste,vascular.smooth.muscle,vasculature,visceral.smooth.muscle,xanthophores
  3-4,10.32,232.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  5-6,22.86,616.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74,0,0,0,0,0,89.3,0,0,0,0,0,0,0,0,0,0,0
  7-9,30.72,41.22,0,96.22,0,0,0,135.68,0,0,0,0,0,121.9,0,0,0,0,0,0,0,0,0,0,0,1465.45,63.8,0,0,575.4,0,3.29,10.56,0,0,0,0,0,0,0,0,0,0
 10-12,3.8,58.23,0,59.46,0,7.85,0,232.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.22,57.3,0,0,496.09,0,22.08,0,4.43,51.46,0,0,11.75,0,0,0,0,0
 14-21,0.89,0,0,4.16,36.32,9.68,0,69.67,0,0,0,13.02,4.01,0,0,0,1.13,0,0,0,0,40.14,0,0,37.88,459.73,13.61,0,1.24,8.52,0,110.76,0,18.25,2.61,0.91,33.62,126.13,0,0,0,0,1.69
 24-34,0,0,2.25,0,5.95,0.62,0,125.24,0.9,0.64,2.24,13.98,0,0,0.6,4.12,23.29,0.64,0.68,0.69,2.5,53.44,6.22,0,33.52,858.7,2.04,15.15,13.56,0,0,181.07,0,0,0,1.7,6.89,268.17,0,0,5.87,0,4.05
 36-46,0,0,0,0,6.98,0.7,0,211.98,2,8.16,2.31,28.81,0,0,0,1.24,19.3,2.1,0,0,5.41,54.77,7.52,0,13.28,907.35,2.15,22.79,4.53,0,0,200.3,0,0,0,0,0,200.13,0,0,7.61,0,4.21
 48-58,0,0,0,0,14,0,0,299.28,0,6.02,5.23,42.04,2.83,1.02,0,7.25,0.39,3.77,0.42,4.17,2.49,54.71,13.96,0.94,13.14,692.61,2.65,13.16,10.42,0,0,110.15,0,3.76,0,0,0,138.9,0,0,10.86,0,7.7
 60-70,0,0,0,0,13.58,2.33,0,494.11,0,3.39,3.44,73.21,0.64,0,0,4.07,15.35,8.06,6.21,2.98,6.05,111.96,18.1,2.25,11.39,795.68,7.33,14.67,13.13,0,2.04,112.26,0,0,0,0,0,106,0,2.14,5.22,0,13.58
 72-82,0,0,2.87,0,12.01,0.57,0,319.5,0,6.59,6.26,56.04,4.56,0,1.42,3.94,8.32,0.62,0,0,0,54.28,29.27,3.6,3.91,558.93,0,20.43,14.7,0,4.93,58.38,0,0,0,0,0,65.43,8.26,1.06,1.7,1.02,12.68
 84-94,0,0,3.48,0.78,21.69,0,0,271.04,0,2.07,4.91,26.43,13.07,0,0,13.62,11.82,0,2.62,0,2.07,74.85,37.5,4.21,2.79,372.24,2.8,31.15,15.09,0,1.75,135.96,0,0,0,0,0,54.77,9.4,1.32,2.13,0,0
 96-106,0,0,1.78,0,27.89,11.63,0,249.03,0.71,3.53,14.61,38.24,29.31,0,0.72,9.58,21.05,0,3.81,8.83,0,71.91,38.96,6.51,5.44,399.06,0,24.75,13.82,0,0,215.96,0,0,0,0,0,24.55,8.29,6.63,1.95,2.17,7.03
108-118,0,0,1.71,0,49.33,2.04,1.02,224.19,0,4.36,2.84,49.29,28.45,0,1.25,18.25,16.93,1.25,4.59,3.06,1.67,76.6,55.99,3.2,8.13,430.73,0,23.86,11.02,0,0,144.77,0,0,3.42,0.5,0,24.69,21.72,2.32,10.33,5,3.27
120,0,0,11.35,1.28,41.01,0,0,181.98,0,0,0,62.71,22.38,0,0,20.85,12.63,6.11,4.3,0,0,54.71,17.67,13.03,0,461.72,4.62,23.39,15.8,0,0,102.85,0,0,2.39,0,0,30.62,9.08,3.12,26.45,0,3.17
